Most	Most	ds	Most	most	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
conceive	conceive	vvb	conceive	conceive	0
any	any	d	any	any	0
Worth	Worth	n1	Worth	worth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
poor	poor	j	poor	poor	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
gain	gain	vvi	gain	gain	0
Reputation	Reputation	n1	Reputation	reputation	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
prefixing	prefixing	vvg	prefixing	prefix	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Name	Name	n1	Name	name	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
mean	mean	j	mean	mean	0
a	a	dt	a	a	0
Perfor	Perfor	j	Perfor	perfor	0
∣	∣	sy	∣	∣	0
mance	mance	n1	mance	mance	0
,	,	,	,	,	0
that	that	cst	that	that	0
makes	makes	vvz	makes	make	0
me	me	pno11	me	i	0
pre	pre	fw-es	pre	pre	0
∣	∣	sy	∣	∣	0
sume	sume	n1	fume	fume	0
to	to	p-acp	to	to	0
lay	lay	vvi	lay	lay	0
such	such	d	such	such	0
a	a	dt	a	a	0
Trifle	Trifle	n1	Trifle	trifle	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
This	This	d	This	this	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Feet	Feet	n2	Feet	foot	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
on	on	p-acp	on	on	0
∣	∣	sy	∣	∣	0
ly	ly	vvi	lie	lie	0
the	the	dt	the	the	0
Effect	Effect	vvb	Effect	effect	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
must	must	vmb	must	must	0
eternally	eternally	av-j	eternally	eternal	0
stand	stand	vvi	stand	stand	0
obliged	obliged	vvn	obliged	oblige	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
undeserved	undeserved	j	undeserved	undeserving	0
Favors	Favors	n2	Favors	favour	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
whatever	whatever	r-crq	whatever	whatever	0
my	my	po11	my	my	0
weak	weak	j	weak	weak	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
bors	bors	n2	bors	bor	0
are	are	vbr	are	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
produce	produce	vvi	produce	produce	0
,	,	,	,	,	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
Tribute	Tribute	n1	Tribute	tribute	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
alone	alone	av-j	alone	alone	0
Who	Who	r-crq	Who	who	0
,	,	,	,	,	0
next	next	ord	next	next	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
only	only	j	only	only	0
Rewarder	Rewarder	n1	Rewarder	rewarder	0
o	o	fw-fr	o	o	0
them	them	pno32	them	they	0
.	.	.	.	.	1
It	It	pn31	It	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
a	a	dt	a	a	0
¦	¦	sy	¦	¦	0
fraid	fraid	j	fraid	afraid	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
unlucky	unlucky	j	unlucky	unlucky	0
Under	Under	p-acp	Under	under	0
¦	¦	sy	¦	¦	0
taking	taking	vvg	taking	take	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
no	no	dx	no	no	0
bet	bet	n1	bet	bet	0
¦	¦	sy	¦	¦	0
ter	ter	zz	ter	ter	0
a	a	zz	a	a	0
Return	Return	n1	Return	return	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
Preferment	Preferment	n1	Preferment	preferment	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
but	but	cc-acp	but	but	0
ill	ill	j-jn	ill	ill	0
reward	reward	n1	reward	reward	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
my	my	po11	my	my	0
Patron's	Patron's	n1|vbz	Patron's	patron|be	0
Kindness	Kindness	n1	Kindness	kindness	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
telling	telling	vvg	telling	tell	0
all	all	d	all	all	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
how	how	c-crq	how	how	0
mean	mean	j	mean	mean	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
his	his	po31	his	his	0
Boun	Boun	np1	Boun	Boun	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
was	was	vbds	was	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
truly	truly	av-j	truly	true	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
my	my	po11	my	my	0
Thank	Thank	n1	Thank	thank	0
∣	∣	sy	∣	∣	0
fulness	fulness	n1	fullness	fullness	0
is	is	vbz	is	be	0
such	such	d	such	such	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	cc-acp	but	but	0
find	find	vvi	find	find	0
a	a	dt	a	a	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Hazard	Hazard	n1	Hazard	hazard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
my	my	po11	my	my	0
own	own	d	own	own	0
Reputation	Reputation	n1	Reputation	reputation	0
;	;	;	;	;	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
mature	mature	j	mature	mature	0
Consideration	Consideration	n1	Consideration	consideration	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
adviseable	adviseable	j	adviseable	adviseable	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
People	People	n1	People	people	0
say	say	vvb	say	say	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
preferred	preferred	vvn	preferred	prefer	0
one	one	pi	one	one	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
little	little	j	little	little	0
deserving	deserving	n-vvg	deserving	deserve	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Fa	Fa	fw-it	Fa	fa	0
∣	∣	sy	∣	∣	0
vors	vors	fw-la	vors	vors	0
,	,	,	,	,	0
than	than	cs	than	than	0
one	one	pi	one	one	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
enough	enough	av-d	enough	enough	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
Papers	Papers	n2	Papers	paper	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thus	thus	av	thus	thus	0
ventured	ventured	vvn	ventured	venture	0
abroad	abroad	av	abroad	abroad	0
,	,	,	,	,	0
Part	Part	n1	Part	part	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
were	were	vbdr	were	be	0
composed	composed	vvn	composed	compose	0
a	a	dt	a	a	0
considerable	considerable	j	considerable	considerable	0
Time	Time	n1	Time	time	0
ago	ago	av	ago	ago	0
,	,	,	,	,	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
an	an	dt	and	a	0
Indisposition	Indisposition	n1	Indisposition	indisposition	0
of	of	pp-f	of	of	0
Bo	Bo	uh	Bo	bo	0
∣	∣	sy	∣	∣	0
dy	dy	zz	dy	dy	0
I	I	pns11	I	i	0
then	then	av	then	then	0
had	had	vhd	had	have	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
my	my	po11	my	my	0
self	self	n1	self	self	0
uncapable	uncapable	j	uncapable	uncapable	0
of	of	pp-f	of	of	0
severer	severer	jc	severer	severe	0
Studies	Studies	n2	Studies	study	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Bent	Bent	n1	Bent	bent	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Thoughts	Thoughts	n2	Thoughts	thought	0
was	was	vbds	was	be	0
alto	alto	fw-mi	alto	alto	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
this	this	d	this	this	0
way	way	n1	way	way	0
.	.	.	.	.	1
The	The	dt	The	the	0
Rest	Rest	n1	Rest	rest	0
were	were	vbdr	were	be	0
fitted	fitted	vvn	fitted	fit	0
up	up	a-acp	up	up	0
at	at	p-acp	at	at	0
my	my	po11	my	my	0
Lei	Lei	fw-it	Lei	lei	0
∣	∣	sy	∣	∣	0
sure	sure	av-j	sure	sure	0
since	since	a-acp	since	since	0
.	.	.	.	.	1
If	If	cs	If	if	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
ways	ways	n2	ways	way	0
serviceable	serviceable	j	serviceable	serviceable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
consider	consider	vvi	consider	consider	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
the	the	cs	the	than	0
Dissolutenss	Dissolutenss	n2-jn	Dissolutenss	dissolutens	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
stands	stands	vvz	stands	stand	0
in	in	p-acp	in	in	0
need	need	n1	need	need	0
enough	enough	av-d	enough	enough	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Treatises	Treatises	n2	Treatises	treatise	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
praise	praise	vvi	praise	praise	0
God	God	np1	God	God	0
heartily	heartily	av-j	heartily	hearty	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
content	content	vvi	content	content	0
me	me	pno11	me	i	0
,	,	,	,	,	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
used	used	vvn	used	use	0
my	my	po11	my	my	0
Endeavors	Endeavors	n2	Endeavors	endeavour	0
,	,	,	,	,	0
