WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
heard	heard	vvd	herd	hear	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
designed	designed	vvn	designed	design	0
unto	unto	p-acp	unto	unto	0
this	this	d	this	this	0
solemne	solemne	j	solemn	solemn	0
service	service	n1	service	service	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
entertaine	entertaine	vvi	entertain	entertain	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
without	without	p-acp	without	without	0
feare	feare	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
mis	mis	vvb	miss	miss	0
giving	giving	vvg	giving	give	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
unworthinesse	unworthinesse	n1	unworthiness	unworthiness	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
unfitnesse	unfitnesse	n1	unfitness	unfitness	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lique	lique	j	lique	lique	0
a	a	dt	a	a	0
worke	worke	n1	work	work	0
,	,	,	,	,	0
being	being	vbg	being	be	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
parts	parts	n2	parts	part	0
and	and	cc	and	and	0
place	place	n1	place	place	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
destined	destined	vvn	destined	destine	0
to	to	p-acp	to	to	0
privacy	privacy	n1	privacy	privacy	0
and	and	cc	and	and	0
obscurity	obscurity	n1	obscurity	obscurity	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
your	your	po22	your	your	0
command	command	n1	command	command	0
put	put	vvb	put	put	0
me	me	pno11	me	i	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
experience	experience	n1	experience	experience	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
kinds	kinds	n2	kinds	kind	0
did	did	vdd	did	do	0
strengthen	strengthen	vvi	strengthen	strengthen	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
usually	usually	av-j	usually	usual	0
deny	deny	vvi	deny	deny	0
unto	unto	p-acp	unto	unto	0
his	his	png31	his	he	0
,	,	,	,	,	0
an	an	dt	and	a	0
assistance	assistance	n1	assistance	assistance	0
proportionable	proportionable	j	proportionable	proportionable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
service	service	n1	service	service	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
employes	employes	vvz	employs	employ	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
diligent	diligent	j	diligent	diligent	0
attention	attention	n1	attention	attention	0
,	,	,	,	,	0
and	and	cc	and	and	0
gracious	gracious	j	gracious	gracious	0
acceptation	acceptation	n1	acceptation	acceptation	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
my	my	po11	my	my	0
meane	meane	j	mean	mean	0
endeavours	endeavours	n2	endeavours	endeavour	0
,	,	,	,	,	0
manifested	manifested	vvd	manifested	manifest	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
thanks	thanks	n2	thanks	thank	0
returned	returned	vvd	returned	return	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
and	and	cc	and	and	0
undeserved	undeserved	j	undeserved	undeserving	0
honour	honour	n1	honour	honour	0
the	the	dt	the	the	0
same	same	d	same	same	0
day	day	n1	day	day	0
conferred	conferred	vvn	conferred	confer	0
,	,	,	,	,	0
is	is	vbz	is	be	0
ground	ground	n1	ground	ground	0
enough	enough	av-d	enough	enough	0
of	of	pp-f	of	of	0
dedicating	dedicating	j-vvg	dedicating	dedicate	0
these	these	d	these	these	0
my	my	po11	my	my	0
first	first	ord	first	first	0
frutis	frutis	n2	frutis	fruti	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
thankfulnesse	thankfulnesse	n1	thankfulness	thankfulness	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
taking	taking	vvg	taking	take	0
it	it	pn31	it	it	0
both	both	av-d	both	both	0
as	as	p-acp	as	as	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
encouragement	encouragement	n1	encouragement	encouragement	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
as	as	p-acp	as	as	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gagement	gagement	n1	gagement	gagement	0
,	,	,	,	,	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
there	there	pc-acp	there	there	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
any	any	d	any	any	0
possibility	possibility	n1	possibility	possibility	0
of	of	pp-f	of	of	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
vice	vice	n1	vice	vice	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
low	low	j	low	low	0
a	a	dt	a	a	0
spheare	spheare	n1	sphere	sphere	0
as	as	c-acp	as	as	0
mine	mine	png11	mine	i	0
;	;	;	;	;	0
unto	unto	p-acp	unto	unto	0
whose	whose	rg-crq	whose	who	0
service	service	n1	service	service	0
,	,	,	,	,	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
witnesse	witnesse	vvi	witness	witness	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Revelati	Revelati	np1	Revelati	Revelati	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
heart	heart	n1	heart	heart	0
or	or	cc	or	or	0
wayes	wayes	n2	ways	way	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
bin	bin	vbn	been	be	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
devoted	devoted	vvn	devoted	devote	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
great	great	j	great	great	0
Cause	Cause	n1	Cause	cause	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
nothing	nothing	pix	nothing	nothing	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
upon	upon	p-acp	upon	upon	0
its	its	po31	its	its	0
review	review	vvi	review	review	0
,	,	,	,	,	0
that	that	cst	that	that	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
offensive	offensive	j	offensive	offensive	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
none	none	pix	none	none	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
offended	offended	vvn	offended	offend	0
at	at	p-acp	at	at	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
,	,	,	,	,	0
if	if	cs	if	if	0
every	every	d	every	every	0
thing	thing	n1	thing	thing	0
bee	bee	vbi	be	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
propery	propery	n1	propery	propery	0
and	and	cc	and	and	0
cleerely	cleerely	av-j	clearly	clear	0
expressed	expressed	vvn	expressed	express	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
;	;	;	;	;	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
beg	beg	vvb	beg	beg	0
this	this	d	this	this	0
further	further	jc	further	further	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
sc	sc	n1	sc	sc	0
.	.	.	.	.	1
a	a	dt	a	a	0
