Right	Right	av-jn	Right	right	0
worthy	worthy	j	worthy	worthy	0
and	and	cc	and	and	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
no	no	dx	no	no	0
better	better	jc	better	better	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
thankefull	thankefull	j	thankful	thankful	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
love	love	n1	love	love	0
and	and	cc	and	and	0
care	care	n1	care	care	0
over	over	p-acp	over	over	0
me	me	pno11	me	i	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
sending	sending	vvg	sending	send	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
a	a	dt	a	a	0
fewe	fewe	d	few	few	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
better	better	jc	better	better	0
Meditations	Meditations	n2	Meditations	meditation	0
,	,	,	,	,	0
writ	writ	vvn	writ	write	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
use	use	n1	use	use	0
,	,	,	,	,	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
haps	haps	vvz	haps	hap	0
not	not	xx	not	not	0
worthy	worthy	j	worthy	worthy	0
your	your	po22	your	your	0
accep	accep	vvb	accept	accept	0
∣	∣	sy	∣	∣	0
tance	tance	n1	tance	tance	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
the	the	dt	the	the	0
same	same	d	same	same	0
favour	favour	n1	favour	favour	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
bee	bee	vbb	be	be	0
too	too	av	too	too	0
much	much	av-d	much	much	0
for	for	c-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
expect	expect	vvi	expect	expect	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
hope	hope	vvi	hope	hope	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
lesse	lesse	av-dc	less	less	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gentlenesse	gentlenesse	n1	gentleness	gentleness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
forwardnes	forwardnes	n1	forwardness	forwardness	0
to	to	pc-acp	to	to	0
respect	respect	vvi	respect	respect	0
me	me	pno11	me	i	0
,	,	,	,	,	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
deserve	deserve	vvi	deserve	deserve	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
The	The	dt	The	the	0
thing	thing	n1	thing	thing	0
I	I	pns11	I	i	0
aimed	aimed	vvd	aimed	aim	0
at	at	p-acp	at	at	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
,	,	,	,	,	0
was	was	vbds	was	be	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
Storie	Storie	n1	Story	story	0
they	they	pns32	they	they	0
belong	belong	vvb	belong	belong	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
orderly	orderly	av-j	orderly	orderly	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
perfect	perfect	j	perfect	perfect	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
use	use	n1	use	use	0
,	,	,	,	,	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
stand	stand	vvi	stand	stand	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
harmony	harmony	n1	harmony	harmony	0
to	to	pc-acp	to	to	0
right	right	vvi	right	right	0
any	any	d	any	any	0
doubt	doubt	n1	doubt	doubt	0
about	about	p-acp	about	about	0
our	our	po12	our	our	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
viours	viours	n2	viours	viour	0
sufferings	sufferings	n2	sufferings	suffering	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
Devoti	Devoti	np1	Devoti	Devoti	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
to	to	pc-acp	to	to	0
stirre	stirre	vvi	stir	stir	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
,	,	,	,	,	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
bee	bee	vbi	be	be	0
bestowed	bestowed	vvn	bestowed	bestow	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
better	better	jc	better	better	0
subject	subject	n-jn	subject	subject	0
:	:	:	:	:	0
howbeit	howbeit	a-acp	howbeit	howbeit	0
,	,	,	,	,	0
if	if	cs	if	if	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
the	the	dt	the	the	0
best	best	js	best	best	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
fail'd	fail'd	vvn	failed	fail	0
,	,	,	,	,	0
or	or	cc	or	or	0
my	my	po11	my	my	0
affections	affections	n2	affections	affection	0
want	want	vvb	want	want	0
heate	heate	n1	heat	heat	0
of	of	pp-f	of	of	0
zeale	zeale	n1	zeal	zeal	0
;	;	;	;	;	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
nevertheles	nevertheles	av	nevertheless	nevertheless	0
,	,	,	,	,	0
that	that	cst	that	that	0
my	my	po11	my	my	0
sparke	sparke	n1	spark	spark	0
may	may	vmb	may	may	0
kindle	kindle	vvi	kindle	kindle	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
fire	fire	n1	fire	fire	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
findes	findes	vvz	finds	find	0
sewell	sewell	n1	sewell	jewel	0
