My	My	po11	My	my	0
Christian	Christian	np1	Christian	Christian	0
Friend	Friend	n1	Friend	friend	0
:	:	:	:	:	0
BEing	BEing	vbg	BEing	be	0
bound	bound	vvn	bound	bind	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
Obligations	Obligations	n2	Obligations	obligation	0
and	and	cc	and	and	0
Ties	Ties	n2	Ties	tie	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
and	and	cc	and	and	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
vice	vice	n1	vice	vice	0
to	to	p-acp	to	to	0
serve	serve	vvi	serve	serve	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
,	,	,	,	,	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
not	not	xx	not	not	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
better	better	av-jc	better	better	0
express	express	vvi	express	express	0
it	it	pn31	it	it	0
(	(	(	(	(	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
deed	deed	n1	deed	deed	0
be	be	vbi	be	be	0
serviceable	serviceable	j	serviceable	serviceable	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
)	)	)	)	)	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
presenting	presenting	vvg	presenting	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
Piece	Piece	n1	Piece	piece	0
;	;	;	;	;	0
the	the	dt	the	the	0
Lines	Lines	n2	Lines	line	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
part	part	n1	part	part	0
the	the	dt	the	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Prison	Prison	n1	Prison	prison	0
Medi	Medi	fw-la	Medi	medi	0
∣	∣	sy	∣	∣	0
tations	tations	n2	tations	tation	0
:	:	:	:	:	0
Wherein	Wherein	c-crq	Wherein	wherein	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Glass	Glass	n1	Glass	glass	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
great	great	j	great	great	0
admi	admi	n2	admi	admi	0
∣	∣	sy	∣	∣	0
ration	ration	n1	ration	ration	0
,	,	,	,	,	0
the	the	dt	the	the	0
wonderful	wonderful	j	wondered	wonderful	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
which	which	r-crq	which	which	0
lay	lay	vvd	lay	lie	0
hid	hid	vvn	hid	hide	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
ashes	ashes	n2	ashes	ash	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Jewish	Jewish	jp	Jewish	jewish	0
Types	Types	n2	Types	type	0
;	;	;	;	;	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
duly	duly	av-jn	duly	due	0
read	read	vvn	read	read	0
and	and	cc	and	and	0
inquired	inquired	vvn	inquired	inquire	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
shew	shew	vvb	show	show	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
statue	statue	n1	statue	statue	0
or	or	cc	or	or	0
representation	representation	n1	representation	representation	0
of	of	pp-f	of	of	0
Christs	Christs	npg1	Christs	Christ	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
hidden	hidden	j-vvn	hidden	hide	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
intrinsecally	intrinsecally	av-j	intrinsically	intrinsical	0
wrought	wrought	vvn	wrought	wrought	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
minds	minds	n2	minds	mind	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
dear	dear	j-jn	dear	dear	0
Children	Children	n2	Children	child	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
version	version	n1	version	version	0
,	,	,	,	,	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
me	me	pno11	me	i	0
deeply	deeply	av-jn	deeply	deep	0
to	to	p-acp	to	to	0
bewail	bewail	vvi	bewail	bewail	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
that	that	cst	that	that	0
some	some	d	some	some	0
weak	weak	j	weak	weak	0
Christians	Christians	np1	Christians	Christians	0
have	have	vhb	have	have	0
sustained	sustained	vvn	sustained	sustain	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
ignorance	ignorance	n1	ignorance	ignorance	0
and	and	cc	and	and	0
blind	blind	j	blind	blind	0
conceitedness	conceitedness	n1	conceitedness	conceitedness	0
of	of	pp-f	of	of	0
mind	mind	n1	mind	mind	0
,	,	,	,	,	0
slight	slight	j	slight	slight	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Books	Books	n2	Books	book	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
judge	judge	vvb	judge	judge	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
sense	sense	n1	sense	sense	0
hath	hath	vhz	hath	have	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
they	they	pns32	they	they	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
