THE	THE	dt	THE	the	0
Sermon	Sermon	n1	Sermon	sermon	0
which	which	r-crq	which	which	0
follows	follows	vvz	follows	follow	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
posed	posed	vvn	posed	pose	0
it	it	pn31	it	it	0
,	,	,	,	,	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
intended	intended	vvn	intended	intend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Press	Press	n1	Press	press	0
:	:	:	:	:	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
very	very	av	very	very	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
defects	defects	n2	defects	defect	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
very	very	av	very	very	0
short	short	j	short	short	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Argument	Argument	n1	Argument	argument	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
treats	treats	vvz	treats	treat	0
:	:	:	:	:	0
The	The	dt	The	the	0
Cha	Cha	zz	Cha	cha	0
∣	∣	sy	∣	∣	0
racter	racter	n1	racter	racter	0
which	which	q-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
given	given	vvn	given	give	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
late	late	j	late	late	0
Husband	Husband	n1	Husband	husband	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
ceased	ceased	vvn	ceased	cease	0
,	,	,	,	,	0
falls	falls	vvz	falls	fall	0
short	short	j	short	short	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
excellent	excellent	j	excellent	excellent	0
man	man	n1	man	man	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
trouble	trouble	n1	trouble	trouble	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
fell	fell	vvd	fell	fall	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
share	share	n1	share	share	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
this	this	d	this	this	0
last	last	ord	last	last	0
office	office	n1	office	office	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
though	though	cs	though	though	0
no	no	dx	no	no	0
man	man	n1	man	man	0
loved	loved	vvn	loved	love	0
or	or	cc	or	or	0
esteemed	esteemed	vvd	esteemed	esteem	0
the	the	dt	the	the	0
good	good	j	good	good	0
man	man	n1	man	man	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
were	were	vbdr	were	be	0
many	many	d	many	many	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
him	him	pno31	him	he	0
greater	greater	jc	greater	great	0
right	right	j-jn	right	right	0
.	.	.	.	.	1
However	However	c-acp	However	however	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
your	your	po22	your	your	0
pleasure	pleasure	n1	pleasure	pleasure	0
to	to	pc-acp	to	to	0
desire	desire	vvi	desire	desire	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
became	became	vvd	became	become	0
me	me	pno11	me	i	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
dispute	dispute	vvi	dispute	dispute	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
:	:	:	:	:	0
And	And	cc	And	and	0
since	since	c-acp	since	since	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
was	was	vbds	was	be	0
accepted	accepted	vvn	accepted	accept	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
desired	desired	vvn	desired	desire	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
publick	publick	j	public	public	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
comply	comply	vvi	comply	comply	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hopes	hopes	n2	hope's	hope	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
do	do	vdi	do	do	0
some	some	d	some	some	0
good	good	j	good	good	0
:	:	:	:	:	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
very	very	av	very	very	0
well	well	av	well	well	0
that	that	cst	that	that	0
a	a	dt	a	a	0
great	great	j	great	great	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
considerable	considerable	j	considerable	considerable	0
influence	influence	n1	influence	influence	0
:	:	:	:	:	0
And	And	cc	And	and	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
pretend	pretend	vvi	pretend	pretend	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
the	the	dt	the	the	0
just	just	j	just	just	0
and	and	cc	and	and	0
full	full	j	full	full	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
deceased	deceased	j-vvn	deceased	decease	0
Friend	Friend	n1	Friend	friend	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
use	use	n1	use	use	0
to	to	p-acp	to	to	0
recom	recom	vvn	recom	recom	0
