Much	Much	av-d	Much	much	0
Honoored	Honoored	j	Honoored	honoored	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sented	sented	vvd	scented	scent	0
my	my	po11	my	my	0
last	last	ord	last	last	0
Book	Book	n1	Book	book	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
my	my	po11	my	my	0
immedi	immedi	n1	immedi	immedi	0
∣	∣	sy	∣	∣	0
ate	ate	zz	ate	ate	0
Patron	Patron	n1	Patron	patron	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
William	William	np1	William	William	0
Cholmley	Cholmley	np1	Cholmley	Cholmley	0
,	,	,	,	,	0
your	your	po22	your	your	0
Nephew	Nephew	n1	Nephew	nephew	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
that	that	d	that	that	0
Book	Book	n1	Book	book	0
was	was	vbds	was	be	0
principally	principally	av-j	principally	principal	0
Dedicated	Dedicated	vvn	Dedicated	dedicate	0
.	.	.	.	.	1
And	And	cc	And	and	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
goodness	goodness	n1	goodness	goodness	0
,	,	,	,	,	0
your	your	po22	your	your	0
self	self	n1	self	self	0
being	being	vbg	being	be	0
my	my	po11	my	my	0
only	only	j	only	only	0
sur	sur	fw-fr	sur	sur	0
∣	∣	sy	∣	∣	0
viving	viving	vvg	viving	vive	0
Patron	Patron	n1	Patron	patron	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
obliged	obliged	vvn	obliged	oblige	0
in	in	p-acp	in	in	0
Du	Du	np1	Du	Du	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
necessitated	necessitated	vvn	necessitated	necessitate	0
to	to	pc-acp	to	to	0
reflect	reflect	vvi	reflect	reflect	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
worthy	worthy	j	worthy	worthy	0
Self	Self	n1	Self	self	0
.	.	.	.	.	1
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
ever	ever	av	ever	ever	0
thankfully	thankfully	av-j	thankfully	thankful	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
,	,	,	,	,	0
and	and	cc	and	and	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
your	your	po22	your	your	0
Good	Good	j	Good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
and	and	cc	and	and	0
Kindness	Kindness	n1	Kindness	kindness	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
first	first	ord	first	first	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
to	to	p-acp	to	to	0
live	live	vvi	live	live	0
neer	neer	av-j	near	near	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
ingeniously	ingeniously	av-j	ingeniously	ingenious	0
confess	confess	vvi	confess	confess	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
no	no	dx	no	no	0
little	little	j	little	little	0
encouragement	encouragement	n1	encouragement	encouragement	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
study	study	n1	study	study	0
of	of	pp-f	of	of	0
Divinity	Divinity	n1	Divinity	divinity	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Patron	Patron	n1	Patron	patron	0
that	that	cst	that	that	0
open	open	j	open	open	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
a	a	dt	a	a	0
Door	Door	n1	Door	door	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
initiating	initiating	vvg	initiating	initiate	0
,	,	,	,	,	0
and	and	cc	and	and	0
entrance	entrance	n1	entrance	entrance	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ministery	Ministery	n1	Ministry	ministry	0
.	.	.	.	.	1
I	I	pns11	I	i	0
need	need	vvb	need	need	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
Recapi	Recapi	np1	Recapi	Recapi	0
∣	∣	sy	∣	∣	0
tulation	tulation	n1	tulation	tulation	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Christian	Christian	njp	Christian	christian	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
conspicuous	conspicuous	j	conspicuous	conspicuous	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
sober	sober	j	sober	sober	0
,	,	,	,	,	0
and	and	cc	and	and	0
Religious	Religious	j	Religious	religious	0
Conversation	Conversation	n1	Conversation	conversation	0
:	:	:	:	:	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
gracious	gracious	j	gracious	gracious	0
abilities	abilities	n2	abilities	ability	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
endue	endue	vvi	endue	endue	0
you	you	pn22	you	you	0
,	,	,	,	,	0
being	being	vbg	being	be	0
well	well	av	well	well	0
known	known	vvn	known	know	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
as	as	c-acp	as	as	0
many	many	d	many	many	0
as	as	c-acp	as	as	0
know	know	vvb	know	know	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
hate	hate	vvb	hate	hate	0
both	both	d	both	both	0
Flattery	Flattery	n1	Flattery	flattery	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ingratitude	Ingratitude	n1	Ingratitude	ingratitude	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
small	small	j	small	small	0
Piece	Piece	n1	Piece	piece	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
make	make	vvb	make	make	0
bold	bold	j	bold	bold	0
to	to	p-acp	to	to	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
disposi	disposi	n1	disposi	disposi	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Learned	Learned	j	Learned	learned	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
copy	copy	vvi	copy	copy	0
a	a	dt	a	a	0
draught	draught	n1	draught	draught	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
with	with	p-acp	with	with	0
one	one	crd	one	one	0
Labour	Labour	n1	Labour	labour	0
do	do	vdb	do	do	0
a	a	dt	a	a	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
,	,	,	,	,	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvi	give	give	0
them	them	pno32	them	they	0
their	their	po32	their	their	0
private	private	j	private	private	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
tentment	tentment	n1	tentment	tentment	0
:	:	:	:	:	0
and	and	cc	and	and	0
insinuate	insinuate	vvb	insinuate	insinuate	0
my	my	po11	my	my	0
thankfulness	thankfulness	n1	thankfulness	thankfulness	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
self	self	n1	self	self	0
.	.	.	.	.	1
Be	Be	vbb	Be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
afford	afford	vvi	afford	afford	0
this	this	d	this	this	0
small	small	j	small	small	0
Pre	Pre	fw-la	Pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
your	your	po22	your	your	0
favourable	favourable	j	favourable	favourable	0
Aspect	Aspect	n1	Aspect	aspect	0
and	and	cc	and	and	0
Patronage	Patronage	n1	Patronage	patronage	0
:	:	:	:	:	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
