Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
YOur	YOur	po22	YOur	your	0
state	state	n1	state	state	0
and	and	cc	and	and	0
calling	calling	n1	calling	calling	0
is	is	vbz	is	be	0
set	set	vvn	set	set	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
dangerous	dangerous	j	dangerous	dangerous	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Means	Means	n2	Means	mean	0
;	;	;	;	;	0
You	You	pn22	You	you	0
mount	mount	vvb	mount	mount	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvb	go	go	0
down	down	a-acp	down	down	0
again	again	av	again	again	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
depths	depths	n2	depths	depth	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
this	this	d	this	this	0
a	a	dt	a	a	0
desperate	desperate	j	desperate	desperate	0
case	case	n1	case	case	0
?	?	?	?	?	1
Their	Their	po32	Their	their	0
soul	soul	n1	soul	soul	0
is	is	vbz	is	be	0
melted	melted	vvn	melted	melt	0
because	because	p-acp	because	because	0
of	of	pp-f	of	of	0
trouble	trouble	n1	trouble	trouble	0
,	,	,	,	,	0
(	(	(	(	(	0
can	can	vmb	can	can	0
any	any	av-d	any	any	0
more	more	av-dc	more	more	0
Psal.	Psal.	np1	Psal.	Psal.	1
107.	107.	crd	107.	107.	0
26	26	crd	26	26	0
,	,	,	,	,	1
27.	27.	crd	27.	27.	0
be	be	vbb	be	be	0
said	said	vvn	said	say	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
word	word	n1	word	word	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
their	their	po32	their	their	0
forlorn	forlorn	j-vvn	forlorn	forlese	0
and	and	cc	and	and	0
deplorable	deplorable	j	deplorable	deplorable	0
condition	condition	n1	condition	condition	0
?	?	?	?	?	0
)	)	)	)	)	1
They	They	pns32	They	they	0
reel	reel	vvb	reel	reel	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
like	like	av-j	like	like	0
a	a	dt	a	a	0
drunken	drunken	j	drunken	drunken	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
wits	wits	n2	wits	wit	0
end	end	vvi	end	end	0
.	.	.	.	.	1
They	They	pns32	They	they	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
then	then	cs	then	than	0
their	their	po32	their	their	0
eyes	eyes	n2	eyes	eye	0
are	are	vbr	are	be	0
up	up	a-acp	up	up	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
plunged	plunged	vvn	plunged	plunge	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
sad	sad	j	sad	sad	0
estate	estate	n1	estate	estate	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
some	some	d	some	some	0
good	good	j	good	good	0
Anchor-hold	Anchor-hold	j	Anchorhold	anchorhold	0
for	for	c-acp	for	for	0
eter	eter	wd	eater	eter	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
design	design	n1	design	design	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Papers	Papers	n2	Papers	paper	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
now	now	av	now	now	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
