IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
unknown	unknown	j	unknown	unknown	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
that	that	cst	that	that	0
know	know	vvb	know	know	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
these	these	d	these	these	0
many	many	d	many	many	0
years	years	n2	years	year	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
my	my	po11	my	my	0
health	health	n1	health	health	0
very	very	av	very	very	0
ill	ill	av-jn	ill	ill	0
:	:	:	:	:	0
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
having	having	vhg	having	have	0
from	from	p-acp	from	from	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
time	time	n1	time	time	0
used	used	vvd	used	use	0
all	all	d	all	all	0
the	the	dt	the	the	0
meanes	meanes	n2	means	mean	0
and	and	cc	and	and	0
medicines	medicines	n2	medicines	medicine	0
that	that	cst	that	that	0
England	England	np1	England	England	0
could	could	vmd	could	can	0
afford	afford	vvi	afford	afford	0
;	;	;	;	;	0
last	last	ord	last	last	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
advice	advice	n1	advice	advice	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Physi	Physi	np1	Physi	Physi	0
∣	∣	sy	∣	∣	0
tians	tians	n2-jn	tians	tian	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
humble	humble	j	humble	humble	0
suit	suit	n1	suit	suit	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
travell	travell	vvi	travel	travel	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Spa	Spa	np1	Spa	Spa	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
waters	waters	n2	waters	water	0
;	;	;	;	;	0
purposing	purposing	vvg	purposing	purpose	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
well	well	av	well	well	0
,	,	,	,	,	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
go	go	vvi	go	go	0
from	from	p-acp	from	from	0
thence	thence	av	thence	thence	0
to	to	p-acp	to	to	0
Heydel	Heydel	np1	Heydel	Heydel	0
∣	∣	sy	∣	∣	0
berg	berg	n1	berg	berg	0
,	,	,	,	,	0
and	and	cc	and	and	0
spend	spend	vvi	spend	spend	0
this	this	d	this	this	0
winter	winter	n1	winter	winter	0
there	there	a-acp	there	there	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
gone	gone	vvn	gone	go	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Spa	Spa	np1	Spa	Spa	0
to	to	p-acp	to	to	0
Aquisgrane	Aquisgrane	np1	Aquisgrane	Aquisgrane	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	p-acp	to	to	0
Colein	Colein	np1	Colein	Colein	0
,	,	,	,	,	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
my	my	po11	my	my	0
self	self	n1	self	self	0
rather	rather	av-c	rather	rather	0
worse	worse	av-jc	worse	worse	0
,	,	,	,	,	0
then	then	cs	then	than	0
better	better	jc	better	better	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
before	before	a-acp	before	before	0
:	:	:	:	:	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
resolved	resolved	vvd	resolved	resolve	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
