My	My	po11	My	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
HEroick	HEroick	j	Heroic	heroic	0
Virtue	Virtue	n1	Virtue	virtue	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Universal	Universal	j-u	Universal	iversal	0
Attraction	Attraction	n1	Attraction	attraction	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
crowd	crowd	n1	crowd	crowd	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Admirers	Admirers	n2	Admirers	admirer	0
,	,	,	,	,	0
the	the	dt	the	the	0
Muses	Muses	n2	Muses	muse	0
in	in	p-acp	in	in	0
duti	duti	fw-la	duti	duti	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
Homage	Homage	n1	Homage	homage	0
must	must	vmb	must	must	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Train	Train	n1	Train	train	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Umbrage	Umbrage	n1	Umbrage	umbrage	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Valiant	Valiant	j	Valiant	valiant	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Brave	Brave	j	Brave	brave	0
,	,	,	,	,	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
seek	seek	vvi	seek	seek	0
a	a	dt	a	a	0
Nobler	Nobler	jc	Nobler	noble	0
Patronage	Patronage	n1	Patronage	patronage	0
then	then	cs	then	than	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
find	find	vvb	find	find	0
their	their	po32	their	their	0
Noblest	Noblest	js	Noblest	noble	0
Theme	Theme	n1	Theme	theme	0
:	:	:	:	:	0
Noblest	Noblest	js	Noblest	noble	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Memorials	Memorials	n2	Memorials	memorial	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
hardy	hardy	j	hardy	hardy	0
Worth	Worth	n1	Worth	worth	0
tune	tune	vvi	tune	tune	0
their	their	po32	their	their	0
Loftiest	Loftiest	js	Loftiest	lofty	0
Ayres	Ayres	n2	Airs	air	0
,	,	,	,	,	0
and	and	cc	and	and	0
fill	fill	vvi	fill	fill	0
their	their	po32	their	their	0
largest	largest	js	largest	large	0
Volumes	Volumes	n2	Volumes	volume	0
:	:	:	:	:	0
And	And	cc	And	and	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Class	Class	n1	Class	class	0
,	,	,	,	,	0
possibly	possibly	av-j	possibly	possible	0
,	,	,	,	,	0
no	no	dx	no	no	0
Merit	Merit	n1	Merit	merit	0
stands	stands	vvz	stands	stand	0
higher	higher	jc	higher	high	0
than	than	cs	than	than	0
Your	Your	po22	Your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
War	War	n1	War	war	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
your	your	po22	your	your	0
Early	Early	j	Early	early	0
Study	Study	n1	Study	study	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
has	has	vhz	has	have	0
the	the	dt	the	the	0
Age	Age	n1	Age	age	0
known	known	vvn	known	know	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Forward	Forward	av-j	Forward	forward	0
Proficient	Proficient	j	Proficient	proficient	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
School	School	n1	School	school	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
than	than	cs	than	than	0
Your	Your	po22	Your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
.	.	.	.	.	1
From	From	p-acp	From	from	0
your	your	po22	your	your	0
First	First	ord	First	first	0
Honourable	Honourable	j	Honourable	honourable	0
Wounds	Wounds	n2	Wounds	wound	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Walls	Walls	n2	Walls	wall	0
of	of	pp-f	of	of	0
Buda	Buda	np1	Buda	Buda	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Last	Last	vvb	Last	last	0
before	before	p-acp	before	before	0
those	those	d	those	those	0
of	of	pp-f	of	of	0
Limerick	Limerick	np1	Limerick	Limerick	0
;	;	;	;	;	0
the	the	cs	the	than	0
no	no	dx	no	no	0
less	less	dc	less	less	0
Favourite	Favourite	n1	Favourite	favourite	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Lorrain	Lorrain	np1	Lorrain	Lorraine	0
,	,	,	,	,	0
than	than	cs	than	than	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Greater	Greater	jc	Greater	great	0
Nassau	Nassau	np1	Nassau	Nassau	0
,	,	,	,	,	0
You	You	pn22	You	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
wholly	wholly	av-jn	wholly	whole	0
Train'd	Train'd	vvn	Trained	train	0
up	up	a-acp	up	up	0
under	under	p-acp	under	under	0
that	that	d	that	that	0
Sacred	Sacred	j	Sacred	sacred	0
Gamaliel	Gamaliel	np1	Gamaliel	Gamaliel	0
,	,	,	,	,	0
HONOƲR	HONOƲR	n1	HONOƲR	honoʋr	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
has	has	vhz	has	have	0
Your	Your	po22	Your	your	0
Cause	Cause	n1	Cause	cause	0
been	been	vbn	been	be	0
less	less	av-dc	less	less	0
Glorious	Glorious	j	Glorious	glorious	0
than	than	cs	than	than	0
Your	Your	po22	Your	your	0
Courage	Courage	n1	Courage	courage	0
;	;	;	;	;	0
The	The	dt	The	the	0
Common	Common	j	Common	common	0
Foes	Foes	n2	Foes	foe	0
of	of	pp-f	of	of	0
Christendom	Christendom	np1	Christendom	Christendom	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
mark	mark	n1	mark	mark	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Sword	Sword	n1	Sword	sword	0
;	;	;	;	;	0
You	You	pn22	You	you	0
brought	brought	vvd	brought	bring	0
it	it	pn31	it	it	0
flusht	flusht	vvd	flushed	flush	0
from	from	p-acp	from	from	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
declining	declining	j-vvg	declining	decline	0
Turkish	Turkish	jp	Turkish	turkish	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Engage	Engage	vvi	Engage	engage	0
it	it	pn31	it	it	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
prevailing	prevailing	j-vvg	prevailing	prevail	0
Gallick	Gallick	np1	Gallick	Gallick	0
Tyrant	Tyrant	n1	Tyrant	tyrant	0
;	;	;	;	;	0
From	From	p-acp	From	from	0
combating	combating	vvg	combating	combat	0
the	the	dt	the	the	0
Less	Less	av-dc	Less	less	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
draw	draw	vvi	draw	draw	0
it	it	pn31	it	it	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Greater	Greater	jc	Greater	great	0
Infidel	Infidel	n1	Infidel	infidel	0
.	.	.	.	.	1
The	The	dt	The	the	0
Fervor	Fervor	n1	Fervor	fervour	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Last	Last	ord	Last	last	0
warm	warm	j	warm	warm	0
Zeal	Zeal	n1	Zeal	zeal	0
brought	brought	vvd	brought	bring	0
You	You	pn22	You	you	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Imperial	Imperial	j-jn	Imperial	imperial	0
Leopold's	Leopold's	vvz	Leopold's	leopold'	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
William's	William's	npg1	William's	William	0
Standart	Standart	np1	Standart	Standart	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
sum	sum	vvi	sum	sum	0
up	up	a-acp	up	up	0
Your	Your	po22	Your	your	0
just	just	j	just	just	0
due	due	j-jn	due	due	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
truest	truest	js	truest	true	0
Glory	Glory	n1	Glory	glory	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
:	:	:	:	:	0
Not	Not	xx	Not	not	0
Hannibal	Hannibal	np1	Hannibal	Hannibal	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Sworn	Sworn	j-vvn	Sworn	swear	0
Foe	Foe	n1	Foe	foe	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Old	Old	j	Old	old	0
,	,	,	,	,	0
than	than	cs	than	than	0
Your	Your	po22	Your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
New	New	j	New	new	0
Rome	Rome	n1	Room	room	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
all	all	d	all	all	0
these	these	d	these	these	0
Excellent	Excellent	j	Excellent	excellent	0
Qualifications	Qualifications	n2	Qualifications	qualification	0
,	,	,	,	,	0
these	these	d	these	these	0
united	united	j-vvn	united	unite	0
Mar	Mar	vvi	Mar	mar	0
∣	∣	sy	∣	∣	0
tial	tial	j-jn	tial	tial	0
Virtues	Virtues	n2	Virtues	virtue	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
only	only	j	only	only	0
influencing	influencing	j-vvg	influencing	influence	0
Powers	Powers	n2	Powers	power	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
set	set	vvn	set	set	0
you	you	pn22	you	you	0
so	so	av	so	so	0
fair	fair	j	fair	fair	0
a	a	dt	a	a	0
Mark	Mark	n1	Mark	mark	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Ambition	Ambition	n1	Ambition	ambition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Addressing	Addressing	vvg	Addressing	address	0
Muses	Muses	n2	Muses	muse	0
.	.	.	.	.	1
They	They	pns32	They	they	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
you	you	pn22	you	you	0
wear	wear	vvi	wear	wear	0
the	the	dt	the	the	0
Impress	Impress	n1	Impress	impress	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Pallas	Pallas	np1	Pallas	Pallas	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
Shield	Shield	n1	Shield	shield	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
her	her	po31	her	her	0
double	double	j-jn	double	double	0
Character	Character	n1	Character	character	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Goddess	Goddess	n1	Goddess	goddess	0
of	of	pp-f	of	of	0
Arms	Arms	n2	Arms	arm	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
Wit	Wit	n1	Wit	wit	0
too	too	av	too	too	0
:	:	:	:	:	0
And	And	cc	And	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
they	they	pns32	they	they	0
plead	plead	vvb	plead	plead	0
some	some	d	some	some	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
Justification	Justification	n1	Justification	justification	0
in	in	p-acp	in	in	0
presuming	presuming	vvg	presuming	presume	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
Shelter	Shelter	n1	Shelter	shelter	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
formerly	formerly	av-j	formerly	former	0
received	received	vvn	received	receive	0
Honour	Honour	n1	Honour	honour	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
with	with	p-acp	with	with	0
these	these	d	these	these	0
Considerations	Considerations	n2	Considerations	consideration	0
that	that	cst	that	that	0
This	This	d	This	this	0
Play	Play	n1	Play	play	0
,	,	,	,	,	0
much	much	d	much	much	0
his	his	po31	his	his	0
Best	Best	js	Best	best	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
Written	Written	vvn	Written	write	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
Unfriended	Unfriended	j	Unfriended	unfriended	0
an	an	dt	and	a	0
Author	Author	n1	Author	author	0
)	)	)	)	)	0
not	not	xx	not	not	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
fortunate	fortunate	j	fortunate	fortunate	0
,	,	,	,	,	0
begs	begs	vvz	begs	beg	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
.	.	.	.	.	1
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
Favourite	Favourite	n1	Favourite	favourite	0
Pen	Pen	vvi	Pen	pen	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
a	a	dt	a	a	0
fairer	fairer	jc	fairer	fair	0
Figure	Figure	n1	Figure	figure	0
,	,	,	,	,	0
