Honoured	Honoured	j-vvn	Honoured	honour	0
SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Am	Am	vbm	Am	be	0
so	so	av	so	so	0
big	big	j	big	big	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Resentments	Resentments	n2	Resentments	resentment	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
multi	multi	fw-la	multi	multi	0
∣	∣	sy	∣	∣	0
plied	plied	vvd	plied	ply	0
and	and	cc	and	and	0
repeated	repeated	vvn	repeated	repeat	0
Favours	Favours	n2	Favours	favour	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
pain	pain	n1	pain	pain	0
till	till	c-acp	till	till	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
delivered	delivered	vvn	delivered	deliver	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
Public	Public	j	Public	public	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
knowledgments	knowledgments	n2	knowledgments	knowledgment	0
;	;	;	;	;	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
therefore	therefore	av	therefore	therefore	0
chose	chose	vvd	chosen	choose	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
expose	expose	vvi	expose	expose	0
my	my	po11	my	my	0
own	own	d	own	own	0
weakness	weakness	n1	weakness	weakness	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
making	making	vvg	making	make	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
Publick	Publick	j	Public	public	0
)	)	)	)	)	0
than	than	av	than	then	0
be	be	vbi	be	be	0
ungrateful	ungrateful	j	ungrateful	ungrateful	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
designing	designing	vvg	designing	design	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
the	the	dt	the	the	0
Publication	Publication	n1	Publication	publication	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Command	Command	n1	Command	command	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Right	Right	j-jn	Right	right	0
Reve	Reve	np1	Reve	Reve	0
∣	∣	sy	∣	∣	0
rend	rend	vvi	rend	rend	0
and	and	cc	and	and	0
Noble	Noble	j	Noble	noble	0
Diocesan	Diocesan	n1	Diocesan	diocesan	0
)	)	)	)	)	0
I	I	pns11	I	i	0
preached	preached	vvd	preached	preach	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
me	me	pno11	me	i	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
to	to	pc-acp	to	to	0
ride	ride	vvi	ride	ride	0
some	some	d	some	some	0
miles	miles	n2	miles	mile	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Auditor	Auditor	n1	Auditor	auditor	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
was	was	vbds	was	be	0
then	then	av	then	then	0
presented	presented	vvn	presented	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ear	Ear	n1	Ear	ear	0
,	,	,	,	,	0
I	I	pns11	I	i	0
now	now	av	now	now	0
place	place	n1	place	place	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
your	your	po22	your	your	0
Eye	Eye	n1	Eye	eye	0
;	;	;	;	;	0
not	not	xx	not	not	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
flatter	flatter	vvb	flatter	flatter	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
the	the	dt	the	the	0
ends	ends	n2	ends	end	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Reputation	Reputation	n1	Reputation	reputation	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
too	too	av	too	too	0
well	well	av	well	well	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
those	those	d	those	those	0
Discourses	Discourses	n2	Discourses	discourse	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hearing	hearing	vvg	hearing	hear	0
)	)	)	)	)	0
went	went	vvd	went	go	0
down	down	a-acp	down	down	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
tolerable	tolerable	j	tolerable	tolerable	0
relish	relish	n1	relish	relish	0
,	,	,	,	,	0
are	are	vbr	are	be	0
often	often	av	often	often	0
found	found	vvn	found	find	0
flat	flat	j	flat	flat	0
and	and	cc	and	and	0
insipid	insipid	j	insipid	insipid	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
,	,	,	,	,	0
espe	espe	fw-fr	espe	espe	0
∣	∣	sy	∣	∣	0
cially	cially	av-j	cially	cial	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
leisurely	leisurely	av-j	leisurely	leisurely	0
and	and	cc	and	and	0
critically	critically	av-j	critically	critical	0
considered	considered	vvn	considered	consider	0
by	by	p-acp	by	by	0
Per	Per	np1	Per	Per	0
∣	∣	sy	∣	∣	0
sons	sons	n2	sons	son	0
of	of	pp-f	of	of	0
Judgment	Judgment	n1	Judgement	judgement	0
and	and	cc	and	and	0
Understanding	Understanding	n1	Understanding	understanding	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
read	read	vvn	read	read	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
young	young	j	young	young	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
of	of	pp-f	of	of	0
Athens	Athens	np1	Athens	Athens	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
being	being	vbg	being	be	0
to	to	p-acp	to	to	0
plead	plead	vvi	plead	plead	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
hired	hired	vvd	hired	hire	0
an	an	dt	and	a	0
Oratur	Oratur	fw-la	Oratur	oratur	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
Defensive	Defensive	j	Defensive	defensive	0
Oration	Oration	n1	Oration	oration	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
nounced	nounced	vvd	nounced	nounce	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
Judges	Judges	n2	Judges	judge	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
reading	reading	n-vvg	reading	read	0
)	)	)	)	)	0
was	was	vbds	was	be	0
very	very	av	very	very	0
grateful	grateful	j	grateful	grateful	0
and	and	cc	and	and	0
pleasing	pleasing	j-vvg	pleasing	please	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Young-man	Young-man	n1	Youngman	youngman	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
by	by	p-acp	by	by	0
reading	reading	vvg	reading	read	0
it	it	pn31	it	it	0
often	often	av	often	often	0
(	(	(	(	(	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
fix	fix	vvi	fix	fix	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
memory	memory	n1	memory	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
speak	speak	vvb	speak	speak	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
better	better	jc	better	better	0
grace	grace	n1	grace	grace	0
)	)	)	)	)	0
he	he	pns31	he	he	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
nauseate	nauseate	vvi	nauseate	nauseate	0
,	,	,	,	,	0
and	and	cc	and	and	0
grow	grow	vvb	grow	grow	0
weary	weary	j	weary	weary	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
the	the	dt	the	the	0
Orator	Orator	n1	Orator	orator	0
bid	bid	vvb	bid	bid	0
him	him	pno31	him	he	0
consider	consider	vvi	consider	consider	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Judges	Judges	n2	Judges	judge	0
and	and	cc	and	and	0
the	the	dt	the	the	0
People	People	n1	People	people	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
it	it	pn31	it	it	0
but	but	p-acp	but	but	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
probable	probable	j	probable	probable	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
(	(	(	(	(	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
first	first	ord	first	first	0
instant	instant	n-jn	instant	instant	0
)	)	)	)	)	0
hear	hear	vvb	hear	hear	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
delight	delight	n1	delight	delight	0
and	and	cc	and	and	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
himself	himself	px31	himself	himself	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
.	.	.	.	.	1
This	This	d	This	this	0
Story	Story	n1	Story	story	0
hath	hath	vhz	hath	have	0
often	often	av	often	often	0
represented	represented	vvn	represented	represent	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
mind	mind	n1	mind	mind	0
the	the	dt	the	the	0
Fate	Fate	n1	Fate	fate	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
now	now	av	now	now	0
stript	stript	vvn	stripped	strip	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Advantages	Advantages	n2	Advantages	advantage	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Delivery	Delivery	n1	Delivery	delivery	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
however	however	c-acp	however	however	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
dispense	dispense	vvi	dispense	dispense	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
own	own	d	own	own	0
Credit	Credit	n1	Credit	credit	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvb	give	give	0
my	my	po11	my	my	0
self	self	n1	self	self	0
sufficient	sufficient	j	sufficient	sufficient	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
particular	particular	j	particular	particular	0
;	;	;	;	;	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sent	sent	vvn	sent	send	0
it	it	pn31	it	it	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
upon	upon	p-acp	upon	upon	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Errand	Errand	n1	Errand	errand	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
me	me	pno11	me	i	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
capacity	capacity	n1	capacity	capacity	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
a	a	dt	a	a	0
solemn	solemn	j	solemn	solemn	0
and	and	cc	and	and	0
publick	publick	j	public	public	0
profession	profession	n1	profession	profession	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
Ansty	Ansty	np1	Ansty	Ansty	0
,	,	,	,	,	0
May	May	vmb	May	may	0
15.	15.	crd	15.	15.	0
1679.	1679.	crd	1679.	1679.	1
