Much	Much	av-d	Much	much	0
honoured	honoured	vvn	honoured	honour	0
and	and	cc	and	and	0
beloved	beloved	vvn	beloved	belove	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Know	Know	vvb	Know	know	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
inscription	inscription	n1	inscription	inscription	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
could	could	vmd	could	can	0
more	more	av-dc	more	more	0
justly	justly	av-j	justly	just	0
belong	belong	vvi	belong	belong	0
,	,	,	,	,	0
then	then	cs	then	than	0
indeed	indeed	av	indeed	indeed	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
proper	proper	j	proper	proper	0
subjects	subjects	n2-jn	subject's	subject	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
movers	movers	n2	movers	mover	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
Auditors	Auditors	n2	Auditors	auditor	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
delivered	delivered	vvn	delivered	deliver	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
You	You	pn22	You	you	0
there	there	pc-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
I	I	pns11	I	i	0
tender	tender	vvb	tender	tender	0
it	it	pn31	it	it	0
(	(	(	(	(	0
not	not	xx	not	not	0
without	without	p-acp	without	without	0
your	your	po22	your	your	0
own	own	d	own	own	0
invitation	invitation	n1	invitation	invitation	0
)	)	)	)	)	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
limited	limited	vvn	limited	limit	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
