May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
And	And	cc	And	and	0
the	the	dt	the	the	0
Honourable	Honourable	j	Honourable	honourable	0
Senate	Senate	n1	Senate	senate	0
▪	▪	▪	▪	▪	0
MY	MY	po11	MY	my	0
first	first	ord	first	first	0
Application	Application	n1	Application	application	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
Pardon	Pardon	n1	Pardon	pardon	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
adventure	adventure	vvi	adventure	adventure	0
to	to	pc-acp	to	to	0
prefix	prefix	vvi	prefix	prefix	0
your	your	po22	your	your	0
names	names	n2	names	name	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Frontispice	Frontispice	n1	Frontispice	frontispiece	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
small	small	j	small	small	0
Fabrick	Fabrick	n1	Fabric	fabric	0
,	,	,	,	,	0
between	between	p-acp	between	between	0
which	which	r-crq	which	which	0
and	and	cc	and	and	0
your	your	po22	your	your	0
singular	singular	j	singular	singular	0
Merits	Merits	n2	Merits	merit	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Proportion	Proportion	n1	Proportion	proportion	0
,	,	,	,	,	0
save	save	p-acp	save	save	0
what	what	r-crq	what	what	0
flows	flows	vvz	flows	flow	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Uniformity	Uniformity	n1	Uniformity	uniformity	0
and	and	cc	and	and	0
Deli	Deli	np1	Deli	Deli	0
∣	∣	sy	∣	∣	0
cacy	cacy	n1	cacy	cacy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Contrivance	Contrivance	n1	Contrivance	contrivance	0
,	,	,	,	,	0
and	and	cc	and	and	0
sincerity	sincerity	n1	sincerity	sincerity	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Respects	Respects	n2	Respects	respect	0
who	who	r-crq	who	who	0
presents	presents	vvz	presents	present	0
it	it	pn31	it	it	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
sometimes	sometimes	av	sometime	sometime	0
appeared	appeared	vvn	appeared	appear	0
in	in	p-acp	in	in	0
publick	publick	j	public	public	0
,	,	,	,	,	0
though	though	cs	though	though	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Gold	Gold	n1	Gold	gold	0
of	of	pp-f	of	of	0
Ophir	Ophir	np1	Ophir	Ophir	0
,	,	,	,	,	0
and	and	cc	and	and	0
Tyrian	Tyrian	jp	Tyrian	tyrian	0
Purpure	Purpure	j	Purpur	purpur	0
,	,	,	,	,	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
the	the	dt	the	the	0
Persians	Persians	njp2	Persians	persian	0
were	were	vbdr	were	be	0
accustomed	accustomed	vvn	accustomed	accustom	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
their	their	po32	their	their	0
Princes	Princes	n2	Princes	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
Benefactors	Benefactors	n2	Benefactors	benefactor	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Obeysance	Obeysance	n1	Obeisance	obeisance	0
and	and	cc	and	and	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
with	with	p-acp	with	with	0
Oblations	Oblations	n2	Oblations	oblation	0
sutable	sutable	j	suitable	suitable	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Ability	Ability	n1	Ability	ability	0
as	as	c-acp	as	as	0
now	now	av	now	now	0
,	,	,	,	,	0
though	though	cs	though	though	0
unsutable	unsutable	j	unsuitable	unsuitable	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Dig	Dig	vvi	Dig	dig	0
∣	∣	sy	∣	∣	0
nity	nity	n1	nity	nity	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
unstained	unstained	j	unstained	unstained	0
Reputation	Reputation	n1	Reputation	reputation	0
,	,	,	,	,	0
Candour	Candour	n1	Candour	candour	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ingenuity	Ingenuity	n1	Ingenuity	ingenuity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
which	which	r-crq	which	which	0
