May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
HOW	HOW	c-crq	HOW	how	0
soon	soon	av	soon	soon	0
I	I	pns11	I	i	0
entertained	entertained	vvd	entertained	entertain	0
any	any	d	any	any	0
thoughts	thoughts	n2	thoughts	thought	0
Publishing	Publishing	vvg	Publishing	publish	0
a	a	dt	a	a	0
Discourse	Discourse	n1	Discourse	discourse	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Natur	Natur	fw-la	Natur	natur	0
in	in	p-acp	in	in	0
Vindication	Vindication	n1	Vindication	vindication	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Cle	Cle	np1	Cle	Cle	0
gy	gy	n1	gy	gy	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
easily	easily	av-j	easily	easy	0
determined	determined	vvn	determined	determine	0
to	to	pc-acp	to	to	0
send	send	vvi	send	send	0
abroad	abroad	av	abroad	abroad	0
under	under	p-acp	under	under	0
Your	Your	po22	Your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
Protection	Protection	n1	Protection	protection	0
.	.	.	.	.	1
You	You	pn22	You	you	0
ha	ha	vhb	would	have	0
been	been	vbn	been	be	0
such	such	d	such	such	0
an	an	dt	and	a	0
Eminent	Eminent	j	Eminent	eminent	0
Sufferer	Sufferer	n1	Sufferer	sufferer	0
and	and	cc	and	and	0
Confessor	Confessor	n1	Confessor	confessor	0
those	those	d	those	those	0
woful	woful	j	woeful	woeful	0
Calamities	Calamities	n2	Calamities	calamity	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
Persecuted	Persecuted	vvn	Persecuted	persecute	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
height	height	n1	height	height	0
,	,	,	,	,	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Per	Per	fw-la	Per	per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
and	and	cc	and	and	0
Reputation	Reputation	n1	Reputation	reputation	0
;	;	;	;	;	0
meerly	meerly	av-j	merely	mere	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
common	common	j	common	common	0
Principles	Principles	n2	Principles	principle	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
challenge	challenge	vvi	challenge	challenge	0
the	the	dt	the	the	0
Patronage	Patronage	n1	Patronage	patronage	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Treatise	Treatise	n1	Treatise	treatise	0
as	as	p-acp	as	as	0
your	your	po22	your	your	0
due	due	n-jn	endue	due	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
Merit	Merit	n1	Merit	merit	0
having	having	vhg	having	have	0
justly	justly	av-j	justly	just	0
Advanced	Advanced	vvn	Advanced	advance	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
Dignity	Dignity	n1	Dignity	dignity	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Clergy	Clergy	n1	Clergy	clergy	0
;	;	;	;	;	0
I	I	pns11	I	i	0
therefore	therefore	av	therefore	therefore	0
presume	presume	vvb	presume	presume	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
decline	decline	vvi	decline	decline	0
to	to	pc-acp	to	to	0
Espouse	Espouse	vvi	Espouse	espouse	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
Writ	Writ	vvn	Writ	write	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
just	just	j	just	just	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Innocency	Innocency	n1	Innocency	innocency	0
.	.	.	.	.	1
The	The	dt	The	the	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
