MY	MY	po11	MY	my	0
LORD	LORD	n1	LORD	lord	0
,	,	,	,	,	0
THough	THough	cs	THough	though	0
Ambition	Ambition	n1	Ambition	ambition	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
carries	carries	vvz	carries	carry	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
address	address	vvi	address	address	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ingenuity	Ingenuity	n1	Ingenuity	ingenuity	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
more	more	av-dc	more	more	0
common	common	j	common	common	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ciple	ciple	n1	ciple	ciple	0
of	of	pp-f	of	of	0
self-preservation	self-preservation	n1	self-preservation	self-preservation	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
concurrs	concurrs	vvz	concurs	concur	0
,	,	,	,	,	0
and	and	cc	and	and	0
directs	directs	vvz	directs	direct	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
seek	seek	vvi	seek	seek	0
that	that	d	that	that	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
bespeak	bespeak	vvi	bespeak	bespeak	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Justice	Justice	n1	Justice	justice	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Candour	Candour	n1	Candour	candour	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
Reader	Reader	n1	Reader	reader	0
.	.	.	.	.	1
And	And	np1	And	And	0
seeing	seeing	vvg	seeing	see	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Society	Society	n1	Society	society	0
have	have	vhb	have	have	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
happiness	happiness	n1	happiness	happiness	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
to	to	p-acp	to	to	0
act	act	n1	act	act	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
influence	influence	n1	influence	influence	0
,	,	,	,	,	0
and	and	cc	and	and	0
conduct	conduct	n1	conduct	conduct	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
Wise	Wise	j	Wise	wise	0
,	,	,	,	,	0
and	and	cc	and	and	0
Honourable	Honourable	j	Honourable	honourable	0
a	a	dt	a	a	0
President	President	n1	President	precedent	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
question	question	vvi	question	question	0
my	my	po11	my	my	0
own	own	d	own	own	0
safety	safety	n1	safety	safety	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Patron	Patron	n1	Patron	patron	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
I	I	pns11	I	i	0
reflect	reflect	vvb	reflect	reflect	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
am	am	vbm	am	be	0
a	a	dt	a	a	0
tender	tender	j	tender	tender	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
infantile	infantile	j	infantile	infantile	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
nothing	nothing	pix	nothing	nothing	0
but	but	cc-acp	but	but	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
and	and	cc	and	and	0
discouragement	discouragement	n1	discouragement	discouragement	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
in	in	p-acp	in	in	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
Overlaid	Overlaid	vvn	Overlaid	overlay	0
by	by	p-acp	by	by	0
every	every	d	every	every	0
little	little	j	little	little	0
Censure	Censure	n1	Censure	censure	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
consider	consider	vvb	consider	consider	0
my	my	po11	my	my	0
self	self	n1	self	self	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Umbrage	Umbrage	n1	Umbrage	umbrage	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
whose	whose	qg-crq	whose	who	0
Ex	Ex	fw-la	Ex	ex	0
∣	∣	sy	∣	∣	0
ample	ample	j	ample	ample	0
,	,	,	,	,	0
and	and	cc	and	and	0
Authority	Authority	n1	Authority	authority	0
may	may	vmb	may	may	0
prevail	prevail	vvi	prevail	prevail	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
World	World	n1	World	world	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
generous	generous	j	generous	generous	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
imitate	imitate	vvi	imitate	imitate	0
those	those	d	those	those	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
so	so	av	so	so	0
much	much	av-d	much	much	0
admire	admire	vvi	admire	admire	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
this	this	d	this	this	0
frees	frees	vvz	frees	free	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
diffidence	diffidence	n1	diffidence	diffidence	0
,	,	,	,	,	0
and	and	cc	and	and	0
timorous	timorous	j	timorous	timorous	0
concern	concern	vvi	concern	concern	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
censorious	censorious	j	censorious	censorious	0
temper	temper	n1	temper	temper	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
weakness	weakness	n1	weakness	weakness	0
are	are	vbr	are	be	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
create	create	vvi	create	create	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
reasonably	reasonably	av-j	reasonably	reasonable	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
,	,	,	,	,	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
confest	confest	vvn	confessed	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
now	now	av	now	now	0
design	design	vvb	design	design	0
my	my	po11	my	my	0
own	own	d	own	own	0
safety	safety	n1	safety	safety	0
,	,	,	,	,	0
that	that	cst	that	that	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
carries	carries	vvz	carries	carry	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
name	name	n1	name	name	0
as	as	p-acp	as	as	0
an	an	dt	and	a	0
Amulet	Amulet	n1	Amulet	amulet	0
against	against	p-acp	against	against	0
those	those	d	those	those	0
cen	cen	n1	cen	cen	0
∣	∣	sy	∣	∣	0
sures	sures	vvz	sures	sure	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
expose	expose	vvb	expose	expose	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
appear	appear	vvi	appear	appear	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
duty	duty	n1	duty	duty	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Relation	Relation	n1	Relation	relation	0
you	you	pn22	you	you	0
bear	bear	vvb	bear	bear	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Society	Society	n1	Society	society	0
,	,	,	,	,	0
gives	gives	vvz	gives	give	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Title	Title	n1	Title	title	0
to	to	p-acp	to	to	0
.	.	.	.	.	1
I	I	pns11	I	i	0
do	do	vdb	do	do	0
therefore	therefore	av	therefore	therefore	0
humbly	humbly	av-j	humbly	humble	0
offer	offer	vvi	offer	offer	0
,	,	,	,	,	0
and	and	cc	and	and	0
dedicate	dedicate	vvb	dedicate	dedicate	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
profound	profound	j	profound	profound	0
respect	respect	n1	respect	respect	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Quality	Quality	n1	Quality	quality	0
,	,	,	,	,	0
and	and	cc	and	and	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
Character	Character	n1	Character	character	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
certain	certain	j	certain	certain	0
,	,	,	,	,	0
that	that	cst	that	that	0
every	every	d	every	every	0
Member	Member	n1	Member	member	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Society	Society	n1	Society	society	0
speaks	speaks	vvz	speaks	speak	0
the	the	dt	the	the	0
Sense	Sense	n1	Sense	sense	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
expresses	expresses	vvz	expresses	express	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
deference	deference	n1	deference	deference	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
.	.	.	.	.	1
Having	Having	vhg	Having	have	0
therefore	therefore	av	therefore	therefore	0
consulted	consulted	vvd	consulted	consult	0
my	my	po11	my	my	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
Interest	Interest	n1	Interest	interest	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
one	one	pi	one	one	0
will	will	vmb	will	will	0
think	think	vvi	think	think	0
my	my	po11	my	my	0
addresses	addresses	n2	addresses	address	0
a	a	dt	a	a	0
rude	rude	j	rude	rude	0
transgression	transgression	n1	transgression	transgression	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
of	of	pp-f	of	of	0
Decency	Decency	n1	Decency	decency	0
.	.	.	.	.	1
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confess	confess	vvi	confess	confess	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
are	are	vbr	are	be	0
too	too	av	too	too	0
mean	mean	j	mean	mean	0
,	,	,	,	,	0
and	and	cc	and	and	0
unpolished	unpolished	j	unpolished	unpolished	0
to	to	pc-acp	to	to	0
deserve	deserve	vvi	deserve	deserve	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ships	ships	n2	ships	ship	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
desires	desires	n2	desires	desire	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Society	Society	n1	Society	society	0
did	did	vdd	did	do	0
incourage	incourage	vvi	encourage	encourage	0
my	my	po11	my	my	0
design	design	n1	design	design	0
to	to	p-acp	to	to	0
pub	pub	fw-la	pub	pub	0
