MOST	MOST	av-ds	MOST	most	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
my	my	po11	my	my	0
good	good	j	good	good	0
Lord	Lord	n1	Lord	lord	0
:	:	:	:	:	0
My	My	po11	My	my	0
decea	decea	n2	decea	decea	0
∣	∣	sy	∣	∣	0
sed	sed	zz	sed	sed	0
Father	Father	n1	Father	father	0
very	very	av	very	very	0
oftē	oftē	av	often	often	0
sur	sur	fw-fr	sur	sur	0
∣	∣	sy	∣	∣	0
uaied	uaied	vvd	uaied	uay	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
now	now	av	now	now	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
he	he	pns31	he	he	0
hum	hum	vvi	hum	hum	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
tenders	tenders	vvz	tenders	tender	0
himselfe	himselfe	px31	himself	himself	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
suruaied	suruaied	vvn	surveyed	survey	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
.	.	.	.	.	1
This	This	d	This	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
(	(	(	(	(	0
the	the	dt	the	the	0
issue	issue	n1	issue	issue	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
body	body	n1	body	body	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
his	his	po31	his	his	0
braine	braine	n1	brain	brain	0
)	)	)	)	)	0
he	he	pns31	he	he	0
left	left	vvd	left	leave	0
with	with	p-acp	with	with	0
vs	vs	pno12	us	we	0
his	his	po31	his	his	0
children	children	n2	children	child	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
assure	assure	vvi	assure	assure	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
al	al	d	all	all	0
men	men	n2	men	man	0
that	that	d	that	that	0
himselfe	himselfe	px31	himself	himself	0
chiefly	chiefly	av-jn	chiefly	chief	0
studied	studied	vvn	studied	study	0
and	and	cc	and	and	0
sha	sha	vmb	sha	shall	0
∣	∣	sy	∣	∣	0
ped	ped	n1	ped	bed	0
his	his	po31	his	his	0
courses	courses	n2	courses	course	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
dye	dye	vvi	die	dye	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
might	might	vmd	might	may	0
neuer	neuer	av-x	never	never	0
dye	dye	vvi	die	dye	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
prepared	prepared	vvd	prepared	prepare	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
depart	depart	vvi	depart	depart	0
frō	frō	p-acp	from	from	0
the	the	dt	the	the	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
leaue	leaue	vvi	leave	leave	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
busines	busines	n1	business	business	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
actions	actions	n2	actions	action	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ample	ample	j	ample	ample	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
precepts	precepts	n2	precepts	precept	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
my	my	po11	my	my	0
very	very	j	very	very	0
noble	noble	j	noble	noble	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
selfe	selfe	n1	self	self	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
a	a	zz	a	a	0
dependant	dependant	j-jn	dependant	dependant	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
honored	honored	j-vvn	honoured	honour	0
House	House	n1	House	house	0
,	,	,	,	,	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
nothing	nothing	pi2	nothing	nothing	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
expresse	expresse	vvi	express	express	0
my	my	po11	my	my	0
obliged	obliged	j-vvn	obliged	oblige	0
du	du	fw-fr	du	du	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
;	;	;	;	;	0
no	no	uh-dx	no	no	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
aduise	aduise	vvb	advise	advise	0
or	or	cc	or	or	0
wishes	wishes	n2	wishes	wish	0
,	,	,	,	,	0
(	(	(	(	(	0
since	since	c-acp	since	since	0
your	your	po22	your	your	0
being	being	vbg	being	be	0
good	good	j	good	good	0
&	&	cc	&	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
formance	formance	n1	formance	formance	0
of	of	pp-f	of	of	0
goodnesse	goodnesse	n1	goodness	goodness	0
makes	makes	vvz	makes	make	0
all	all	d	all	all	0
my	my	po11	my	my	0
wishes	wishes	n2	wishes	wish	0
vaine	vaine	j	vain	vain	0
)	)	)	)	)	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
but	but	p-acp	but	but	0
to	to	p-acp	to	to	0
read	read	vvi	read	read	0
and	and	cc	and	and	0
suruay	suruay	vvi	survey	survey	0
not	not	xx	not	not	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
sanctified	sanctified	j-vvn	sanctified	sanctify	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
creetnesse	creetnesse	n1	creetnesse	creetnesse	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
mir	mir	fw-fr	mir	mir	0
∣	∣	sy	∣	∣	0
ror	ror	n1	ror	ror	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
forcement	forcement	n1	forcement	forcement	0
to	to	p-acp	to	to	0
me	me	pno11	me	i	0
euer	euer	av	ever	ever	0
to	to	pc-acp	to	to	0
remaine	remaine	vvi	remain	remain	0
,	,	,	,	,	1
