SIRS	SIRS	np1	SIRS	Sirs	0
;	;	;	;	;	0
THough	THough	cs	THough	though	0
I	I	pns11	I	i	0
fear	fear	vvb	fear	fear	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
all	all	d	all	all	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
condition	condition	n1	condition	condition	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
apply	apply	vvi	apply	apply	0
those	those	d	those	those	0
words	words	n2	words	word	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
without	without	p-acp	without	without	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ception	ception	n1	ception	ception	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
1	1	crd	1	1	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	1
2.	2.	crd	2.	2.	0
14.	14.	crd	14.	14.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Young	Young	j	Young	young	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
abideth	abideth	vvz	abideth	abide	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
;	;	;	;	;	0
and	and	cc	and	and	0
ye	ye	pn22	you	you	0
have	have	vhb	have	have	0
overcome	overcome	vvn	overcome	overcome	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
one	one	pi	one	one	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Searcher	Searcher	n1	Searcher	searcher	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
hearts	hearts	n2	hearts	heart	0
knoweth	knoweth	vvz	knoweth	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
written	written	vvn	written	write	0
this	this	d	this	this	0
Preface	Preface	n1	Preface	preface	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
suing	suing	vvg	suing	sue	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
earnest	earnest	j	earnest	earnest	0
desire	desire	n1	desire	desire	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
.	.	.	.	.	1
My	My	po11	My	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
that	that	cst	that	that	0
stand	stand	vvb	stand	stand	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Brink	Brink	n1	Brink	brink	0
of	of	pp-f	of	of	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
ternity	ternity	n1	ternity	ternity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
Age	Age	n1	Age	age	0
,	,	,	,	,	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
better	better	av-jc	better	better	0
than	than	cs	than	than	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
(	(	(	(	(	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
)	)	)	)	)	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Youthful	Youthful	j	Youthful	youthful	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
dangerous	dangerous	j	dangerous	dangerous	0
time	time	n1	time	time	0
;	;	;	;	;	0
wherein	wherein	c-crq	wherein	wherein	0
,	,	,	,	,	0
however	however	c-acp	however	however	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
now	now	av	now	now	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
take	take	vvb	take	take	0
not	not	xx	not	not	0
heed	heed	n1	heed	heed	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
contract	contract	vvi	contract	contract	0
such	such	d	such	such	0
guilt	guilt	n1	guilt	guilt	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
mourn	mourn	vvi	mourn	mourn	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
5.	5.	crd	5.	5.	0
11	11	crd	11	11	0
,	,	,	,	,	1
12	12	crd	12	12	0
,	,	,	,	,	0
13.	13.	crd	13.	13.	1
You	You	pn22	You	you	0
are	are	vbr	are	be	0
apt	apt	j	apt	apt	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
by	by	p-acp	by	by	0
Convictions	Convictions	n2	Convictions	conviction	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Calls	Calls	n2	Calls	call	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
longer	longer	jc	longer	long	0
life	life	n1	life	life	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
unwilling	unwilling	j	unwilling	unwilling	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
repent	repent	vvi	repent	repent	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
too	too	av	too	too	0
confident	confident	j	confident	confident	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
die	die	vvi	die	die	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
Holiness	Holiness	n1	Holiness	holiness	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
season	season	n1	season	season	0
for	for	p-acp	for	for	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
doth	doth	vdz	does	do	0
God	God	n1	God	god	0
put	put	vvi	put	put	0
off	off	p-acp	off	off	0
doing	doing	vdg	doing	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Old	Old	j	Old	old	0
?	?	?	?	?	1
Is	Is	vbz	Is	be	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
Now	Now	av	Now	now	0
preserving	preserving	vvg	preserving	preserve	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
providing	providing	vvg	providing	provide	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Young	Young	j	Young	young	0
