May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
Your	Your	po22	Your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
.	.	.	.	.	1
THough	THough	cs	THough	though	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
seem	seem	vvi	seem	seem	0
strange	strange	j	strange	strange	0
and	and	cc	and	and	0
improper	improper	j	improper	improper	0
to	to	pc-acp	to	to	0
offer	offer	vvi	offer	offer	0
a	a	dt	a	a	0
Theological	Theological	j	Theological	theological	0
Controversie	Controversie	n1	Controversy	controversy	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Consideration	Consideration	n1	Consideration	consideration	0
of	of	pp-f	of	of	0
Magistrates	Magistrates	n2	Magistrates	magistrate	0
,	,	,	,	,	0
and	and	cc	and	and	0
Judges	Judges	n2	Judges	judge	0
of	of	pp-f	of	of	0
Civil	Civil	j	Civil	civil	0
Causes	Causes	n2	Causes	cause	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
the	the	dt	the	the	0
present	present	j	present	present	0
Constitution	Constitution	n1	Constitution	constitution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
the	the	dt	the	the	0
Nature	Nature	n1	Nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Question	Question	n1	Question	question	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
special	special	j	special	special	0
Qualifications	Qualifications	n2	Qualifications	qualification	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Persons	Persons	n2	Persons	person	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Consideration	Consideration	n1	Consideration	consideration	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
Question	Question	n1	Question	question	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
Common	Common	j	Common	common	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
cern	cern	n1	cern	cern	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
States	States	n2	States	state	0
and	and	cc	and	and	0
Persons	Persons	n2	Persons	person	0
in	in	p-acp	in	in	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
be	be	vbb	be	be	0
well	well	av	well	well	0
consider'd	consider'd	vvn	considered	consider	0
,	,	,	,	,	0
nothing	nothing	pix	nothing	nothing	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
reasonable	reasonable	j	reasonable	reasonable	0
:	:	:	:	:	0
A	A	dt	A	a	0
Church	Church	n1	Church	church	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
fessing	fessing	vvg	fessing	fess	0
,	,	,	,	,	0
and	and	cc	and	and	0
glorying	glorying	vvg	glorying	glory	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Profession	Profession	n1	Profession	profession	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Religion	Religion	n1	Religion	religion	0
Established	Established	vvn	Established	establish	0
by	by	p-acp	by	by	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
intirely	intirely	av-j	entirely	entire	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Authority	Authority	n1	Authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
State	State	n1	State	state	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
call	call	vvi	call	call	0
a	a	dt	a	a	0
Synode	Synode	n1	Synode	synod	0
,	,	,	,	,	0
choose	choose	vvb	choose	choose	0
a	a	dt	a	a	0
Bishop	Bishop	n1	Bishop	bishop	0
,	,	,	,	,	0
Dean	Dean	n1	Dean	dean	0
or	or	cc	or	or	0
Prebend	Prebend	vvb	Prebend	prebend	0
,	,	,	,	,	0
make	make	vvb	make	make	0
a	a	dt	a	a	0
Canon	Canon	n1	Canon	canon	0
,	,	,	,	,	0
or	or	cc	or	or	0
alter	alter	vvi	altar	alter	0
any	any	d	any	any	0
publick	publick	j	public	public	0
Prayers	Prayers	n2	Prayers	prayer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
