Much	Much	av-d	Much	much	0
Respected	Respected	vvn	Respected	respect	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
AS	AS	p-acp	AS	as	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Request	Request	n1	Request	request	0
the	the	dt	the	the	0
following	following	j-vvg	following	follow	0
Sermon	Sermon	n1	Sermon	sermon	0
was	was	vbds	was	be	0
preach'd	preach'd	vvn	preached	preach	0
;	;	;	;	;	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
gratify	gratify	vvi	gratify	gratify	0
your	your	po22	your	your	0
further	further	jc	further	further	0
Desire	Desire	n1	Desire	desire	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
and	and	cc	and	and	0
mean	mean	j	mean	mean	0
Dress	Dress	n1	Dress	dress	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
now	now	av	now	now	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
ventures	ventures	vvz	ventures	venture	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
Desire	Desire	n1	Desire	desire	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
I	I	pns11	I	i	0
attribute	attribute	vvb	attribute	attribute	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
proceeded	proceeded	vvn	proceeded	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
willingness	willingness	n1	willingness	willingness	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
remembrance	remembrance	n1	remembrance	remembrance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Friend	Friend	n1	Friend	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
was	was	vbds	was	be	0
memorable	memorable	j	memorable	memorable	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Example	Example	n1	Example	example	0
,	,	,	,	,	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
else	else	av	else	else	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
appear	appear	vvi	appear	appear	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Judgments	Judgments	n2	Judgments	judgement	0
as	as	p-acp	as	as	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
view	view	n1	view	view	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
to	to	p-acp	to	to	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
serviceable	serviceable	j	serviceable	serviceable	0
,	,	,	,	,	0
tho'	tho'	cs	though	though	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
so	so	av	so	so	0
well	well	av	well	well	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
managed	managed	vvn	managed	manage	0
by	by	p-acp	by	by	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
Affairs	Affairs	n2	Affairs	affair	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
than	than	cs	than	than	0
