TO	TO	p-acp	TO	to	0
speake	speake	vvi	speak	speak	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
at	at	p-acp	at	at	0
once	once	a-acp	once	once	0
,	,	,	,	,	0
is	is	vbz	is	be	0
both	both	d	both	both	0
a	a	dt	a	a	0
weightie	weightie	j	weighty	weighty	0
work	work	n1	work	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
happy	happy	j	happy	happy	0
opportunity	opportunity	n1	opportunity	opportunity	0
;	;	;	;	;	0
Whiles	Whiles	cs	While	while	0
I	I	pns11	I	i	0
considered	considered	vvd	considered	consider	0
the	the	dt	the	the	0
former	former	j	former	former	0
,	,	,	,	,	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
disproportion	disproportion	n1	disproportion	disproportion	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
abilities	abilities	n2	abilities	ability	0
did	did	vdd	did	do	0
discourage	discourage	vvi	discourage	discourage	0
me	me	pno11	me	i	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
brought	brought	vvd	brought	bring	0
me	me	pno11	me	i	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
adventure	adventure	n1	adventure	adventure	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
off	off	a-acp	off	off	0
with	with	p-acp	with	with	0
losse	losse	n1	loss	loss	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
the	the	dt	the	the	0
great	great	j	great	great	0
worke	worke	n1	work	work	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
receive	receive	vvi	receive	receive	0
but	but	p-acp	but	but	0
any	any	d	any	any	0
gaine	gaine	n1	gain	gain	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
sire	sire	vvb	sire	sire	0
to	to	pc-acp	to	to	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
.	.	.	.	.	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
that	that	cst	that	that	0
God	God	np1	God	God	0
usually	usually	av-j	usually	usual	0
is	is	vbz	is	be	0
