Right	Right	av-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
LEt	LEt	vvb	LEt	let	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
which	which	r-crq	which	which	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
many	many	d	many	many	0
favours	favours	n2	favours	favour	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
seem	seem	vvb	seem	seem	0
Arrogancie	Arrogancie	n1	Arrogancy	arrogancy	0
,	,	,	,	,	0
or	or	cc	or	or	0
Presumption	Presumption	n1	Presumption	presumption	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
Retribution	Retribution	n1	Retribution	retribution	0
(	(	(	(	(	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
one	one	pi	one	one	0
to	to	pc-acp	to	to	0
repay	repay	vvi	repay	repay	0
in	in	p-acp	in	in	0
Paper	Paper	n1	Paper	paper	0
only	only	av-j	only	only	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceived	ceived	vvn	ceived	ceive	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
in	in	p-acp	in	in	0
richer	richer	jc	richer	rich	0
Bullion	Bullion	n1	Bullion	bullion	0
)	)	)	)	)	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
boldnesse	boldnesse	n1	boldness	boldness	0
to	to	pc-acp	to	to	0
thrust	thrust	vvi	thrust	thrust	0
this	this	d	this	this	0
slender	slender	j	slender	slender	0
Dis	Dis	zf	Dis	this	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
wings	wings	n2	wings	wing	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Patronage	Patronage	n1	Patronage	patronage	0
:	:	:	:	:	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
,	,	,	,	,	0
so	so	av	so	so	0
weak	weak	j	weak	weak	0
a	a	dt	a	a	0
Chick	Chick	n1	Chick	chick	0
,	,	,	,	,	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
likely	likely	av-j	likely	likely	0
derive	derive	vvi	derive	derive	0
so	so	av	so	so	0
much	much	d	much	much	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
vigor	vigor	n1	vigor	vigour	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
wing	wing	n1	wing	wing	0
as	as	a-acp	as	as	0
under	under	p-acp	under	under	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
though	though	cs	though	though	0
indeed	indeed	av	indeed	indeed	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
fitter	fitter	jc	fitter	fit	0
shelter	shelter	n1	shelter	shelter	0
for	for	p-acp	for	for	0
Phoenixes	Phoenixes	n2	Phoenixs	phoenix	0
,	,	,	,	,	0
and	and	cc	and	and	0
Birds	Birds	n2	Birds	bird	0
of	of	pp-f	of	of	0
Paradise	Paradise	n1	Paradise	paradise	0
only	only	av-j	only	only	0
,	,	,	,	,	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
duction	duction	n1	duction	duction	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mean	mean	vvb	mean	mean	0
of	of	pp-f	of	of	0
Abler	Abler	jc	Abler	able	0
Pens	Pens	n2	Pens	pen	0
,	,	,	,	,	0
and	and	cc	and	and	0
richer	richer	jc	richer	rich	0
Abili	Abili	fw-la	Abili	abili	0
∣	∣	sy	∣	∣	0
ties	ties	vvz	ties	tie	0
,	,	,	,	,	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
pretend	pretend	vvi	pretend	pretend	0
to	to	p-acp	to	to	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
disparagement	disparagement	n1	disparagement	disparagement	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
patronize	patronize	vvi	patronise	patronize	0
so	so	av	so	so	0
slight	slight	j	slight	slight	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
as	as	c-acp	as	as	0
This	This	d	This	this	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
now	now	av	now	now	0
present	present	vvb	present	present	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
herein	herein	av	herein	herein	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
very	very	av	very	very	0
much	much	av-d	much	much	0
imitate	imitate	vvi	imitate	imitate	0
the	the	dt	the	the	0
Divine	Divine	j-jn	Divine	divine	0
Good	Good	j	Good	good	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
Creator	Creator	n1	Creator	creator	0
;	;	;	;	;	0
who	who	r-crq	who	who	0
cherished	cherished	vvd	cherished	cherish	0
the	the	dt	the	the	0
Little	Little	j	Little	little	0
Gnat	Gnat	n1	Gnat	gnat	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
vast	vast	j	vast	vast	0
Elephant	Elephant	n1	Elephant	elephant	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
ternal	ternal	j	ternal	ternal	0
providence	providence	n1	providence	providence	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
a	a	dt	a	a	0
Diminutive	Diminutive	j-jn	Diminutive	diminutive	0
Wren	Wren	n1	Wren	wren	0
,	,	,	,	,	0
or	or	cc	or	or	0
a	a	dt	a	a	0
Contemptible	Contemptible	j	Contemptible	contemptible	0
Hedge	Hedge	n1	Hedge	hedge	0
Sparrow	Sparrow	n1	Sparrow	sparrow	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
