RIGHT	RIGHT	av-jn	RIGHT	right	0
WORSHIPFUL	WORSHIPFUL	j	WORSHIPFUL	worshipful	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
usual	usual	j	usual	usual	0
Apologie	Apologie	n1	Apology	apology	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pear	pear	n1	pear	pear	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
so	so	av	so	so	0
;	;	;	;	;	0
is	is	vbz	is	be	0
either	either	d	either	either	0
the	the	dt	the	the	0
impor	impor	n1	impor	impor	0
∣	∣	sy	∣	∣	0
tunity	tunity	n1	tunity	tunity	0
of	of	pp-f	of	of	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
mands	mands	vvz	mands	mand	0
of	of	pp-f	of	of	0
Superiours	Superiours	n2-jn	Superiors	superior	0
.	.	.	.	.	1
Nothing	Nothing	pix	Nothing	nothing	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
this	this	d	this	this	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
publishing	publishing	vvg	publishing	publish	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
.	.	.	.	.	1
I	I	pns11	I	i	0
was	was	vbds	was	be	0
neither	neither	av-dx	neither	neither	0
importun'd	importun'd	vvn	importuned	importune	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
by	by	p-acp	by	by	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
commanded	commanded	vvd	commanded	command	0
by	by	p-acp	by	by	0
Superiours	Superiours	n2-jn	Superiors	superior	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
was	was	vbds	was	be	0
