Right	Right	av-jn	Right	right	0
worthy	worthy	j	worthy	worthy	0
Senators	Senators	n2	Senators	senator	0
,	,	,	,	,	0
ACcording	ACcording	vvg	ACcording	accord	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
command	command	n1	command	command	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
present	present	j	present	present	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
these	these	d	these	these	0
notes	notes	n2	notes	note	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
&	&	cc	&	and	0
the	the	dt	the	the	0
worlds	worlds	ng1	world's	world	0
view	view	n1	view	view	0
;	;	;	;	;	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
leave	leave	vvi	leave	leave	0
withall	withall	av	withal	withal	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
my	my	po11	my	my	0
humble	humble	j	humble	humble	0
thankfulnes	thankfulnes	n1	thankfulness	thankfulness	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
unwearied	unwearied	j	unwearied	unwearied	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
three	three	crd	three	three	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
once	once	a-acp	once	once	0
the	the	dt	the	the	0
Poles	Poles	n2	Poles	pole	0
Ambassador	Ambassador	n1	Ambassador	ambassador	0
said	said	vvd	said	say	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Turk	Turk	np1	Turk	Turk	0
,	,	,	,	,	0
Per	Per	fw-la	Per	per	0
latus	latus	fw-la	latus	latus	0
Poloniae	Poloniae	fw-la	Poloniae	poloniae	0
petunt	petunt	fw-la	petunt	petunt	0
Europam	Europam	np1	Europam	Europam	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
and	and	cc	and	and	0
our	our	po12	our	our	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
sides	sides	n2	sides	side	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
Scotland	Scotland	np1	Scotland	Scotland	0
and	and	cc	and	and	0
Ireland	Ireland	np1	Ireland	Ireland	0
,	,	,	,	,	0
they	they	pns32	they	they	0
strike	strike	vvb	strike	strike	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
that	that	cst	that	that	0
i	i	pns11	i	i	0
truely	truely	av-j	truly	true	0
called	called	vvn	called	call	0
Christen	Christen	jp	christian	christian	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
your	your	po22	your	your	0
wisdome	wisdome	n1	wisdom	wisdom	0
therefore	therefore	av	therefore	therefore	0
doth	doth	vdz	does	do	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
good	good	j	good	good	0
these	these	d	these	these	0
passages	passages	n2	passages	passage	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
true	true	j	true	true	0
indeed	indeed	av	indeed	indeed	0
your	your	po22	your	your	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
,	,	,	,	,	0
1.	1.	crd	1.	1.	0
great	great	j	great	great	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
theSicut	theSicut	fw-la	theSicut	thesicut	0
calere	calere	fw-la	calere	calere	0
contra	contra	fw-la	contra	contra	0
frigi	frigi	fw-la	frigi	frigi	0
∣	∣	sy	∣	∣	0
dum	dum	fw-la	dum	dum	0
hoc	hoc	fw-la	hoc	hoc	0
est	est	fw-la	est	est	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pugnare	pugnare	vvb	pugnare	pugnare	0
frig	frig	vvb	frig	frig	0
∣	∣	sy	∣	∣	0
do	do	n1	doe	do	0
,	,	,	,	,	0
virtutis	virtutis	fw-la	virtutis	virtutis	0
est	est	fw-la	est	est	0
▪	▪	▪	▪	▪	0
atque	atque	fw-la	atque	atque	0
vigoris	vigoris	fw-la	vigoris	vigoris	0
,	,	,	,	,	0
sic	sic	fw-la	sic	sic	0
amaret	amaret	fw-la	amaret	amaret	0
appetre	appetre	n1	appetre	appetre	0
▪	▪	▪	▪	▪	0
insua	insua	fw-la	insua	insua	0
∣	∣	sy	∣	∣	0
v	v	crd	v	five	0
siv	siv	fw-la	siv	siv	0
molestum	molestum	fw-la	molestum	molestum	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
Paris	Paris	np1	Paris	Paris	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
fide	fide	fw-la	fide	fide	0
.	.	.	.	.	0
great	great	j	great	great	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
Solomon	Solomon	np1	Solomon	Solomon	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
house	house	n1	house	house	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
build	build	vvb	built	build	0
is	is	vbz	is	be	0
great	great	j	great	great	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
great	great	j	great	great	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
God	God	n1	God	god	0
,	,	,	,	,	0
2	2	crd	2	2	0
Chron.	Chron.	np1	Chron.	Chron.	1
2.	2.	crd	2.	2.	0
5.	5.	crd	5.	5.	1
Shall	Shall	vmb	Shall	shall	0
not	not	xx	not	not	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
done	done	vdn	done	do	0
and	and	cc	and	and	0
suffered	suffered	vvn	suffered	suffer	0
great	great	j	great	great	0
things	things	n2	things	thing	0
for	for	p-acp	for	for	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
us	us	pno12	us	we	0
?	?	?	?	?	1
2.	2.	crd	2.	2.	1
Your	Your	po22	Your	your	0
worke	worke	n1	work	work	0
is	is	vbz	is	be	0
clogged	clogged	vvn	clogged	clog	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
difficulties	difficulties	n2	difficulties	difficulty	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
should	should	vmd	should	shall	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
love	love	n1	love	love	0
appeare	appeare	vvi	appear	appear	0
either	either	d	either	either	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
God	God	n1	God	god	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Country	Country	n1	Country	country	0
?	?	?	?	?	1
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
of	of	pp-f	of	of	0
opposition	opposition	n1	opposition	opposition	0
riseth	riseth	vvz	riseth	rise	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
he	he	pns31	he	he	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
to	to	pc-acp	to	to	0
hold	hold	vvi	hold	hold	0
it	it	pn31	it	it	0
fast	fast	av-j	fast	fast	0
or	or	cc	or	or	0
cleave	cleave	vvi	cleave	cleave	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
till	till	c-acp	till	till	0
he	he	pns31	he	he	0
meets	meets	vvz	meets	meet	0
with	with	p-acp	with	with	0
some	some	d	some	some	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
13.	13.	crd	13.	13.	0
1	1	crd	1	1	0
,	,	,	,	,	1
2	2	crd	2	2	0
,	,	,	,	,	0
3	3	crd	3	3	0
,	,	,	,	,	0
4.	4.	crd	4.	4.	1
Difficulty	Difficulty	n1	Difficulty	difficulty	0
doth	doth	vdz	does	do	0
commend	commend	vvi	commend	commend	0
duty	duty	n1	duty	duty	0
;	;	;	;	;	0
there	there	pc-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
stone	stone	n1	stone	stone	0
rolled	rolled	vvd	rolled	roll	0
upon	upon	p-acp	upon	upon	0
Christs	Christs	npg1	Christs	Christ	0
grave	grave	n1	grave	grave	0
,	,	,	,	,	0
And	And	cc	And	and	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
difficulty	difficulty	n1	difficulty	difficulty	0
rolled	rolled	vvd	rolled	roll	0
upon	upon	p-acp	upon	upon	0
every	every	d	every	every	0
truth	truth	n1	truth	truth	0
or	or	cc	or	or	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
times	times	n2	times	time	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
buried	buried	vvn	buried	bury	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
graves	graves	n2	graves	grave	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
the	the	dt	the	the	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
think	think	vvb	think	think	0
to	to	pc-acp	to	to	0
meet	meet	vvi	meet	meet	0
with	with	p-acp	with	with	0
most	most	ds	most	most	0
diffi	diffi	n2	diffi	diffi	0
∣	∣	sy	∣	∣	0
cultie	cultie	n1	cultie	cultie	0
,	,	,	,	,	0
Operum	Operum	np1	Operum	Operum	0
diffi	diffi	n2	diffi	diffi	0
∣	∣	sy	∣	∣	0
cultates	cultates	fw-la	cultates	cultates	0
coelo	coelo	fw-la	coelo	coelo	0
∣	∣	sy	∣	∣	0
tum	tum	fw-la	tum	tum	0
saatates	saatates	fw-la	saatates	saatates	0
consequuntu	consequuntu	fw-la	consequuntu	consequuntu	0
.	.	.	.	.	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
,	,	,	,	,	0
the	the	dt	the	the	0
stone	stone	n1	stone	stone	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
rolled	rolled	vvn	rolled	roll	0
away	away	av	away	away	0
.	.	.	.	.	1
The	The	dt	The	the	0
more	more	av-dc	more	more	0
difficulty	difficulty	n1	difficulty	difficulty	0
in	in	p-acp	in	in	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
sweetnes	sweetnes	n1	sweetness	sweetness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
work	work	n1	work	work	0
done	done	vdn	done	do	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Your	Your	po22	Your	your	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
berounded	berounded	vvn	berounded	beround	0
with	with	p-acp	with	with	0
many	many	d	many	many	0
dangers	dangers	n2	dangers	danger	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
theNec	theNec	fw-la	theNec	thenec	0
mendaii	mendaii	fw-la	mendaii	mendaii	0
utilitas	utilitas	fw-la	utilitas	utilitas	0
est	est	fw-la	est	est	0
diuturna	diuturna	fw-la	diuturna	diuturna	0
,	,	,	,	,	0
nec	nec	fw-la	nec	nec	0
veritatis	veritatis	fw-la	veritatis	veritatis	0
damnum	damnum	fw-la	damnum	damnum	0
diu	diu	fw-la	diu	diu	0
nocet	nocet	fw-la	nocet	nocet	0
.	.	.	.	.	0
neglect	neglect	n1	neglect	neglect	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
dangerous	dangerous	j	dangerous	dangerous	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
frown	frown	n1	frown	frown	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Prince	Prince	n1	Prince	prince	0
may	may	vmb	may	may	0
sometimes	sometimes	av	sometime	sometime	0
stand	stand	vvi	stand	stand	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
neither	neither	dx	neither	neither	0
shall	shall	vmb	shall	shall	0
flattery	flattery	n1	flattery	flattery	0
alwayes	alwayes	av	always	always	0
hold	hold	vvb	hold	hold	0
in	in	p-acp	in	in	0
credit	credit	n1	credit	credit	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
truth	truth	n1	truth	truth	0
ever	ever	av	ever	ever	0
continue	continue	vvi	continue	continue	0
in	in	p-acp	in	in	0
disgrace	disgrace	n1	disgrace	disgrace	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Your	Your	po22	Your	your	0
work	work	n1	work	work	0
is	is	vbz	is	be	0
reproached	reproached	vvn	reproached	reproach	0
sometimes	sometimes	av	sometime	sometime	0
,	,	,	,	,	0
and	and	cc	and	and	0
calumni	calumni	fw-gr	calumni	calumni	0
∣	∣	sy	∣	∣	0
ated	ated	vvn	ated	at	0
by	by	p-acp	by	by	0
divers	divers	j	diverse	diverse	0
adversaries	adversaries	n2	adversaries	adversary	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
Seneca	Seneca	np1	Seneca	Seneca	0
said	said	vvd	said	say	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
friend	friend	n1	friend	friend	0
(	(	(	(	(	0
male	male	n1	male	mail	0
de	de	fw-la	de	de	0
te	te	fw-la	te	te	0
loquuntur	loquuntur	fw-la	loquuntur	loquuntur	0
homines	homines	fw-la	homines	homines	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
mali	mali	fw-la	mali	mali	0
)	)	)	)	)	0
soCur	soCur	fw-fr	soCur	socur	0
respondet	respondet	fw-la	respondet	respondet	0
Sacerdoti	Sacerdoti	np1	Sacerdoti	Sacerdoti	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
Peninnae	Peninnae	fw-la	Peninnae	peninnae	0
non	non	fw-fr	non	non	0
respondeat	respondeat	j	respondeat	respondeat	0
Anna	Anna	np1	Anna	Anna	0
?	?	?	?	?	0
quia	quia	fw-la	quia	quia	0
Peninna	Peninna	np1	Peninna	Peninna	0
rat	rat	n1	rat	rat	0
persona	persona	fw-la	persona	persona	0
priva	priva	fw-la	priva	priva	0
∣	∣	sy	∣	∣	0
ta	ta	uh	ta	ta	0
,	,	,	,	,	0
sacerdos	sacerdos	fw-la	sacerdos	sacerdos	0
autem	autem	fw-la	autem	autem	0
publica	publica	fw-la	publica	publica	0
:	:	:	:	:	0
item	item	n1	item	item	0
Peninna	Peninna	np1	Peninna	Peninna	0
loquebatur	loquebatur	fw-la	loquebatur	loquebatur	0
ex	ex	fw-la	ex	ex	0
odio	odio	fw-la	odio	odio	0
,	,	,	,	,	0
sacerdos	sacerdos	fw-la	sacerdos	sacerdos	0
