Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
NO	NO	av-dx	NO	no	0
sooner	sooner	av-c	sooner	soon	0
could	could	vmd	could	can	0
I	I	pns11	I	i	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
thoughts	thoughts	n2	thoughts	thought	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
ply	ply	vvb	ply	ply	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
motion	motion	n1	motion	motion	0
of	of	pp-f	of	of	0
publishing	publishing	vvg	publishing	publish	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
for	for	p-acp	for	for	0
its	its	po31	its	its	0
seasonableness	seasonableness	n1	seasonableness	seasonableness	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
present	present	j	present	present	0
juncture	juncture	n1	juncture	juncture	0
of	of	pp-f	of	of	0
affairs	affairs	n2	affairs	affair	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
intrinsick	intrinsick	j	intrinsic	intrinsic	0
worth	worth	n1	worth	worth	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
some	some	d	some	some	0
that	that	cst	that	that	0
heard	heard	vvd	herd	hear	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
favourably	favourably	av-j	favourably	favourable	0
to	to	pc-acp	to	to	0
estimate	estimate	vvi	estimate	estimate	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
presently	presently	av-j	presently	present	0
became	became	vvd	became	become	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
deliberation	deliberation	n1	deliberation	deliberation	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
could	could	vmd	could	can	0
discourage	discourage	vvi	discourage	discourage	0
me	me	pno11	me	i	0
from	from	p-acp	from	from	0
hoping	hoping	vvg	hoping	hope	0
but	but	p-acp	but	but	0
that	that	d	that	that	0
your	your	po22	your	your	0
worthy	worthy	j	worthy	worthy	0
Name	Name	n1	Name	name	0
might	might	vmd	might	may	0
prove	prove	vvi	prove	prove	0
auspicious	auspicious	j	auspicious	auspicious	0
unto	unto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
lend	lend	vvi	lend	lend	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
it	it	pn31	it	it	0
something	something	pi	something	something	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
credit	credit	n1	credit	credit	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
out	out	av	out	out	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
?	?	?	?	?	1
I	I	pns11	I	i	0
foresaw	foresaw	vvd	foresaw	foresee	0
nothing	nothing	pix	nothing	nothing	0
that	that	cst	that	that	0
could	could	vmd	could	can	0
check	check	vvi	check	check	0
my	my	po11	my	my	0
pleasing	pleasing	j-vvg	pleasing	please	0
aims	aims	n2	aims	aim	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
might	might	vmd	might	may	0
arise	arise	vvi	arise	arise	0
either	either	d	either	either	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
subject	subject	n-jn	subject	subject	0
treated	treated	vvn	treated	treat	0
of	of	pp-f	of	of	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Discourse	Discourse	n1	Discourse	discourse	0
;	;	;	;	;	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
person	person	n1	person	person	0
whose	whose	r-crq	whose	who	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
now	now	av	now	now	0
present	present	vvi	present	present	0
it	it	pn31	it	it	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
candid	candid	j	candid	candid	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
ceptance	ceptance	n1	ceptance	ceptance	0
;	;	;	;	;	0
or	or	cc	or	or	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
defectiveness	defectiveness	n1	defectiveness	defectiveness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
management	management	n1	management	management	0
and	and	cc	and	and	0
handling	handling	n-vvg	handling	handle	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
perswade	perswade	vvi	persuade	persuade	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
offend	offend	vvi	offend	offend	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
and	and	cc	and	and	0
read	read	vvi	read	read	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Sermon	Sermon	n1	Sermon	sermon	0
the	the	dt	the	the	0
deformities	deformities	n2	deformities	deformity	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
false	false	j	false	false	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
degree	degree	n1	degree	degree	0
exposed	exposed	vvn	exposed	expose	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
your	your	po22	your	your	0
self	self	n1	self	self	0
zealously	zealously	av-j	zealously	zealous	0
espoused	espoused	vvn	espoused	espouse	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
friend	friend	n1	friend	friend	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
true	true	j	true	true	0
and	and	cc	and	and	0
best	best	js	best	best	0
Religion	Religion	n1	Religion	religion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
A	A	dt	A	a	0
Religion	Religion	n1	Religion	religion	0
never	never	av-x	never	never	0
suffi	suffi	n2	suffi	suffi	0
∣	∣	sy	∣	∣	0
ciently	ciently	av-j	ciently	cient	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
praised	praised	vvn	praised	praise	0
and	and	cc	and	and	0
commended	commended	vvn	commended	commend	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
certainty	certainty	n1	certainty	certainty	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Rule	Rule	n1	Rule	rule	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
those	those	d	those	those	0
Books	Books	n2	Books	book	0
of	of	pp-f	of	of	0
Canonical	Canonical	j	Canonical	canonical	0
Scrip	Scrip	n1	Scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
authority	authority	n1	authority	authority	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
never	never	av-x	never	never	0
any	any	d	any	any	0
doubt	doubt	n1	doubt	doubt	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
compactedness	compactedness	n1	compactedness	compactedness	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Fundamen	Fundamen	n1	Fundamen	fundamen	0
∣	∣	sy	∣	∣	0
tals	tals	n2-jn	tals	tal	0
,	,	,	,	,	0
determined	determined	vvn	determined	determine	0
and	and	cc	and	and	0
summed	summed	vvd	summed	sum	0
up	up	a-acp	up	up	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
Creed	Creed	n1	Creed	creed	0
,	,	,	,	,	0
explained	explained	vvn	explained	explain	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
others	others	n2-jn	others	other	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
Nicene	Nicene	np1	Nicene	Nicene	0
and	and	cc	and	and	0
Athanasian	Athanasian	np1	Athanasian	Athanasian	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
simplicity	simplicity	n1	simplicity	simplicity	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Sacraments	Sacraments	n2	Sacraments	sacrament	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
her	her	po31	her	her	0
Administrations	Administrations	n2	Administrations	administration	0
managed	managed	vvn	managed	manage	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
language	language	n1	language	language	0
,	,	,	,	,	0
and	and	cc	and	and	0
performed	performed	vvn	performed	perform	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
decent	decent	j	decent	decent	0
plainness	plainness	n1	plainness	plainness	0
as	as	c-acp	as	as	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
un	un	j	un	unacustomated	0
∣	∣	sy	∣	∣	0
derstood	derstood	vvd	derstood	derstood	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
concerned	concerned	vvn	concerned	concern	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
gravity	gravity	n1	gravity	gravity	0
and	and	cc	and	and	0
soundness	soundness	n1	soundness	soundness	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Ordination	Ordination	n1	Ordination	ordination	0
and	and	cc	and	and	0
Mini	Mini	fw-la	Mini	mini	0
∣	∣	sy	∣	∣	0
stry	stry	n1	stry	stry	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
peaceableness	peaceableness	n1	peaceableness	peaceableness	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Tenets	Tenets	n2	Tenets	tenet	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
obedience	obedience	n1	obedience	obedience	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
conformity	conformity	n1	conformity	conformity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Aposto	Aposto	np1	Aposto	Aposto	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
and	and	cc	and	and	0
Primitive	Primitive	j	Primitive	primitive	0
pattern	pattern	n1	pattern	pattern	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
things	things	n2	things	thing	0
,	,	,	,	,	0
so	so	av	so	so	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
looseness	looseness	n1	looseness	looseness	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Age	Age	n1	Age	age	0
will	will	vmb	will	will	0
bear	bear	vvi	bear	bear	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
undoubted	undoubted	j	undoubted	undoubted	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
finding	finding	vvg	finding	find	0
Salvation	Salvation	n1	Salvation	salvation	0
by	by	p-acp	by	by	0
its	its	po31	its	its	0
Rules	Rules	n2	Rules	rule	0
and	and	cc	and	and	0
Pre	Pre	fw-la	Pre	pre	0
∣	∣	sy	∣	∣	0
cepts	cepts	vvz	cepts	cept	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
continue	continue	vvb	continue	continue	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
them	them	pno32	them	they	0
.	.	.	.	.	1
These	These	np1	These	Theise	0
and	and	cc	and	and	0
the	the	dt	the	the	0
like	like	j	like	like	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
lineaments	lineaments	n2	lineaments	lineament	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
displeasing	displeasing	vvg	displeasing	displease	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
assert	assert	vvb	assert	assert	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
neither	neither	av-d	neither	neither	0
to	to	pc-acp	to	to	0
oppugn	oppugn	vvi	oppugn	oppugn	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
