MADAM	MADAM	n1	MADAM	madam	0
:	:	:	:	:	0
By	By	p-acp	By	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Lords	Lords	n2	Lords	lord	0
absence	absence	n1	absence	absence	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
,	,	,	,	,	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
past	past	j	past	past	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
more	more	dc	more	more	0
lei	lei	fw-it	lei	lei	0
∣	∣	sy	∣	∣	0
sure	sure	av-j	sure	sure	0
,	,	,	,	,	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
desired	desired	vvd	desired	desire	0
,	,	,	,	,	0
&	&	cc	&	and	0
thereby	thereby	av	thereby	thereby	0
oppor	oppor	n1	oppor	oppor	0
∣	∣	sy	∣	∣	0
tunity	tunity	n1	tunity	tunity	0
to	to	p-acp	to	to	0
write	write	vvi	write	write	0
out	out	av	out	out	0
my	my	po11	my	my	0
notes	notes	n2	notes	note	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
first	first	ord	first	first	0
chapter	chapter	n1	chapter	chapter	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
know	know	vvb	know	know	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
which	which	r-crq	which	which	0
way	way	n1	way	way	0
to	to	pc-acp	to	to	0
testifie	testifie	vvi	testify	testify	0
so	so	av	so	so	0
fully	fully	av-j	fully	full	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
ought	ought	vmd	ought	ought	0
,	,	,	,	,	0
my	my	po11	my	my	0
obseruance	obseruance	n1	observance	observance	0
,	,	,	,	,	0
and	and	cc	and	and	0
duty	duty	n1	duty	duty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
the	the	dt	the	the	0
daily	daily	j	daily	daily	0
impor	impor	n1	impor	impor	0
∣	∣	sy	∣	∣	0
tunity	tunity	n1	tunity	tunity	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
ad	ad	fw-la	ad	ad	0
∣	∣	sy	∣	∣	0
uentured	uentured	vvd	ventured	venture	0
againe	againe	av	again	again	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
Presse	Presse	vvb	Press	press	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
(	(	(	(	(	0
receiuing	receiuing	vvg	receiving	receive	0
daily	daily	av-j	daily	daily	0
an	an	dt	and	a	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
crease	crease	n1	crease	crease	0
of	of	pp-f	of	of	0
fauors	fauors	n2	favors	favor	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
)	)	)	)	)	0
I	I	pns11	I	i	0
