Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
Mistress	Mistress	n1	Mistress	mistress	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
hath	hath	vhz	hath	have	0
pleased	pleased	vvn	pleased	please	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
afflict	afflict	vvi	afflict	afflict	0
and	and	cc	and	and	0
exer	exer	n1	exer	exer	0
∣	∣	sy	∣	∣	0
cise	cise	vvb	cise	cise	0
you	you	pn22	you	you	0
both	both	d	both	both	0
with	with	p-acp	with	with	0
Bodily	Bodily	j	Bodily	bodily	0
Distempers	Distempers	n2	Distempers	distemper	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
Fit	Fit	j	Fit	fit	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Disease	Disease	n1	Disease	disease	0
,	,	,	,	,	0
every	every	d	every	every	0
Paroxism	Paroxism	n1	Paroxysm	paroxysm	0
of	of	pp-f	of	of	0
Pain	Pain	n1	Pain	pain	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
blow	blow	n1	blow	blow	0
that	that	cst	that	that	0
contributes	contributes	vvz	contributes	contribute	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Fel	Fel	j	Fell	fell	0
∣	∣	sy	∣	∣	0
ling	ling	n1	ling	ling	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Tree	Tree	n1	Tree	tree	0
:	:	:	:	:	0
these	these	d	these	these	0
Van-curriers	Van-curriers	n2	Van-curriers	van-currier	0
of	of	pp-f	of	of	0
Death	Death	n1	Death	death	0
do	do	vdb	do	do	0
undermine	undermine	vvi	undermine	undermine	0
the	the	dt	the	the	0
Vigor	Vigor	n1	Vigor	vigour	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
Na	Na	fw-mi	Na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
,	,	,	,	,	0
and	and	cc	and	and	0
help	help	vvb	help	help	0
forward	forward	av-j	forward	forward	0
the	the	dt	the	the	0
Ruin	Ruin	n1	Ruin	ruin	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
frail	frail	j	frail	frail	0
Ta	Ta	uh	Ta	ta	0
∣	∣	sy	∣	∣	0
bernacle	bernacle	n1	barnacle	barnacle	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
Flowers	Flowers	n2	Flowers	flower	0
that	that	cst	that	that	0
blow	blow	vvb	blow	blow	0
and	and	cc	and	and	0
wither	wither	vvi	wither	wither	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
flourish	flourish	vvb	flourish	flourish	0
and	and	cc	and	and	0
fade	fade	vvi	fade	fade	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Summer	Summer	n1	Summer	summer	0
and	and	cc	and	and	0
Autumn	Autumn	n1	Autumn	autumn	0
;	;	;	;	;	0
so	so	av	so	so	0
,	,	,	,	,	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
do	do	vdb	do	do	0
fade	fade	vvi	fade	fade	0
and	and	cc	and	and	0
die	die	vvi	die	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Spring	Spring	n1	Spring	spring	0
of	of	pp-f	of	of	0
Youth	Youth	n1	Youth	youth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Summer	Summer	n1	Summer	summer	0
of	of	pp-f	of	of	0
Riper	Riper	jc	Riper	ripe	0
Years	Years	n2	Years	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Autumn	Autumn	n1	Autumn	autumn	0
of	of	pp-f	of	of	0
Old	Old	j	Old	old	0
Age	Age	n1	Age	age	0
.	.	.	.	.	1
God	God	np1	God	God	0
can	can	vmb	can	can	0
make	make	vvi	make	make	0
our	our	po12	our	our	0
Night	Night	n1	Night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
Deaths	Deaths	ng1	Death's	death	0
Harvest	Harvest	n1	Harvest	harvest	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
whenever	whenever	av	whenever	whenever	0
he	he	pns31	he	he	0
pleaseth	pleaseth	vvz	pleases	please	0
;	;	;	;	;	0
our	our	po12	our	our	0
Sun	Sun	n1	Sun	sun	0
may	may	vmb	may	may	0
set	set	vvi	set	set	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
think	think	vvb	think	think	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
Noon	Noon	n1	Noon	noon	0
;	;	;	;	;	0
Deaths	Deaths	ng1	Death's	death	0
Harvest	Harvest	n1	Harvest	harvest	0
may	may	vmb	may	may	0
come	come	vvi	come	come	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
our	our	po12	our	our	0
Spring	Spring	n1	Spring	spring	0
seems	seems	vvz	seems	seem	0
not	not	xx	not	not	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
past	past	vvn	passed	pass	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Breath	Breath	n1	Breath	breath	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
No	No	uh-dx	No	no	0
∣	∣	sy	∣	∣	0
strils	strils	n2	strils	stril	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
soon	soon	av	soon	soon	0
pass	pass	vvi	pass	pass	0
out	out	av	out	out	0
;	;	;	;	;	0
the	the	dt	the	the	0
Judge	Judge	n1	Judge	judge	0
stands	stands	vvz	stands	stand	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
door	door	n1	door	door	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
quickly	quickly	av-j	quickly	quick	0
enter	enter	vvi	enter	enter	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
It	It	pn31	It	it	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
cerns	cerns	vvz	cern	cern	0
us	us	pno12	us	we	0
therefore	therefore	av	therefore	therefore	0
always	always	av	always	always	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
coming	coming	n-vvg	coming	come	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
surprize	surprize	vvi	surprise	surprise	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Thief	Thief	n1	Thief	thief	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Night	Night	n1	Night	night	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
may	may	vmb	may	may	0
Visit	Visit	vvb	Visit	visit	0
us	us	pno12	us	we	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Bridegroom	Bridegroom	n1	Bridegroom	bridegroom	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
long	long	av-j	long	long	0
looked	looked	vvn	looked	look	0
and	and	cc	and	and	0
waited	waited	vvn	waited	wait	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
or	or	cc	or	or	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
whole	whole	j-jn	whole	whole	0
Week-day	Week-day	n1	Weekday	weekday	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Everlast	Everlast	j	Everlast	everlast	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Bodily	Bodily	j	Bodily	bodily	0
Distempers	Distempers	n2	Distempers	distemper	0
,	,	,	,	,	0
the	the	dt	the	the	0
great	great	j	great	great	0
Landlord	Landlord	n1	Landlord	landlord	0
warns	warns	vvz	warns	warn	0
you	you	pn22	you	you	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Earthly	Earthly	j	Earthly	earthly	0
Tabernacle	Tabernacle	n1	Tabernacle	tabernacle	0
,	,	,	,	,	0
so	so	av	so	so	0
the	the	dt	the	the	0
Text	Text	n1	Text	text	0
I	I	pns11	I	i	0
insist	insist	vvb	insist	insist	0
on	on	a-acp	on	on	0
teaches	teaches	vvz	teaches	teach	0
you	you	pn22	you	you	0
whither	whither	c-crq	whither	whither	0
Saints	Saints	n2	Saints	saint	0
must	must	vmb	must	must	0
Remove	Remove	vvi	Remove	remove	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	q-crq	what	what	0
a	a	dt	a	a	0
House	House	n1	House	house	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
built	built	vvn	built	build	0
to	to	pc-acp	to	to	0
entertain	entertain	vvi	entertain	entertain	0
the	the	dt	the	the	0
separated	separated	j-vvn	separated	separate	0
Souls	Souls	n2	Souls	soul	0
of	of	pp-f	of	of	0
Believers	Believers	n2	Believers	believer	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
therefore	therefore	av	therefore	therefore	0
thought	thought	vvn	thought	think	0
fit	fit	j	fit	fit	0
to	to	p-acp	to	to	0
Tender	Tender	j	Tender	tender	0
this	this	d	this	this	0
small	small	j	small	small	0
Treatise	Treatise	n1	Treatise	treatise	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Testimony	Testimony	n1	Testimony	testimony	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Respect	Respect	n1	Respect	respect	0
and	and	cc	and	and	0
Ob	Ob	fw-la	Ob	ob	0
∣	∣	sy	∣	∣	0
servance	servance	n1	servance	servance	0
towards	towards	p-acp	towards	towards	0
you	you	pn22	you	you	0
;	;	;	;	;	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
degree	degree	n1	degree	degree	0
prove	prove	vvi	prove	prove	0
a	a	dt	a	a	0
Light	Light	n1	Light	light	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Feet	Feet	n2	Feet	foot	0
,	,	,	,	,	0
a	a	dt	a	a	0
Lamp	Lamp	n1	Lamp	lamp	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Paths	Paths	n2	Paths	path	0
,	,	,	,	,	0
a	a	dt	a	a	0
Staff	Staff	n1	Staff	staff	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Cordial	Cordial	j	Cordial	cordial	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
very	very	av	very	very	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	1
