WOrthy	WOrthy	j	WOrthy	worthy	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
began	began	vvd	began	begin	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
to	to	p-acp	to	to	0
whome	whome	ro-crq	whom	who	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
best	best	av-js	best	best	0
commend	commend	vvi	commend	commend	0
the	the	dt	the	the	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
cause	cause	n1	cause	cause	0
;	;	;	;	;	0
my	my	po11	my	my	0
hart	hart	n1	heart	hart	0
could	could	vmd	could	can	0
conceiue	conceiue	vvi	conceive	conceive	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
so	so	av	so	so	0
fitt	fitt	j	fit	fit	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
two	two	crd	two	two	0
causes	causes	n2	causes	cause	0
&	&	cc	&	and	0
the	the	dt	the	the	0
third	third	ord	third	three	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
.	.	.	.	.	1
The	The	dt	The	the	0
first	first	ord	first	first	0
is	is	vbz	is	be	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
your	your	po22	your	your	0
faithful	faithful	j	faithful	faithful	0
vnfained	vnfained	j	unfeigned	unfeigned	0
loue	loue	n1	love	love	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
&	&	cc	&	and	0
his	his	po31	his	his	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
manie	manie	d	many	many	0
thinges	thinges	n2	things	thing	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
knowledg	knowledg	n1	knowledge	knowledge	0
:	:	:	:	:	0
The	The	dt	The	the	0
second	second	ord	second	second	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
knowe	knowe	vvb	know	know	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
none	none	pix	none	none	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Land	Land	n1	Land	land	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
better	better	jc	better	better	0
meanes	meanes	n2	means	mean	0
to	to	pc-acp	to	to	0
procure	procure	vvi	procure	procure	0
a	a	dt	a	a	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
handled	handled	vvn	handled	handle	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
judgmēt	judgmēt	n1	judgement	judgement	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
best	best	js	best	best	0
:	:	:	:	:	0
The	The	dt	The	the	0
third	third	ord	third	three	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
faithful	faithful	j	faithful	faithful	0
reverēd	reverēd	j-jn	reverend	reverend	0
loueing	loueing	j-vvg	loving	love	0
respect	respect	n1	respect	respect	0
I	I	pns11	I	i	0
beare	beare	vvb	bear	bear	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
;	;	;	;	;	0
&	&	cc	&	and	0
that	that	cst	that	that	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
worthie	worthie	j-jn	worthy	worthy	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
serts	serts	n2	serts	sert	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
best	best	js	best	best	0
things	things	n2	things	thing	0
,	,	,	,	,	0
&	&	cc	&	and	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
good	good	j	good	good	0
vnto	vnto	p-acp	unto	unto	0
me	me	pno11	me	i	0
.	.	.	.	.	1
I	I	pns11	I	i	0
pray	pray	vvb	pray	pray	0
&	&	cc	&	and	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
seech	seech	vvi	seech	seech	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
time	time	n1	time	time	0
:	:	:	:	:	0
(	(	(	(	(	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
may	may	vmb	may	may	0
abound	abound	vvi	abound	abound	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
more	more	av-dc	more	more	0
&	&	cc	&	and	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
faile	faile	vvb	fail	fail	0
not	not	xx	not	not	0
my	my	po11	my	my	0
hopes	hopes	n2	hope's	hope	0
herein	herein	av	herein	herein	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
:	:	:	:	:	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
wil	wil	vmb	will	will	0
either	either	av-d	either	either	0
plainely	plainely	av-j	plainly	plain	0
see	see	vvi	see	see	0
an	an	dt	and	a	0
upright	upright	j	upright	upright	0
consionable	consionable	j	consionable	consionable	0
sound	sound	j	found	sound	0
answere	answere	n1	answer	answer	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
groūd	groūd	n1	ground	ground	0
here	here	av	here	here	0
propounded	propounded	vvn	propounded	propound	0
:	:	:	:	:	0
or	or	cc	or	or	0
els	els	av	else	else	0
giue	giue	vvb	give	give	0
glorie	glorie	n1	glory	glory	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
receiue	receiue	vvi	receive	receive	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
The	The	dt	The	the	0
ground	ground	n1	ground	ground	0
is	is	vbz	is	be	0
easilie	easilie	av-j	easily	easy	0
&	&	cc	&	and	0
plainelie	plainelie	av-j	plainly	plain	0
set	set	vvn	set	set	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
God	God	np1	God	God	0
giueing	giueing	vvg	giving	give	0
Adam	Adam	np1	Adam	Adam	0
freewil	freewil	n1	freewill	freewill	0
/	/	/	/	/	0
and	and	cc	and	and	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
himself	himself	px31	himself	himself	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
forbidden	forbidden	j-vvn	forbidden	forbid	0
fruit	fruit	n1	fruit	fruit	0
/	/	/	/	/	0
and	and	cc	and	and	0
live	live	vvi	live	live	0
:	:	:	:	:	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
eate	eate	vvi	eat	eat	0
/	/	/	/	/	0
and	and	cc	and	and	0
dye	dye	vvi	die	dye	0
/	/	/	/	/	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
eternal	eternal	j	eternal	eternal	0
decree	decree	n1	decree	decree	0
;	;	;	;	;	0
ordeyne	ordeyne	vvb	ordain	ordain	0
or	or	cc	or	or	0
appoint	appoint	vvi	appoint	appoint	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
life	life	n1	life	life	0
,	,	,	,	,	0
or	or	cc	or	or	0
death	death	n1	death	death	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
then	then	av	then	then	0
had	had	vhd	had	have	0
his	his	po31	his	his	0
Freewil	Freewil	n1	Freewill	freewill	0
bene	bene	vbn	be	be	0
overthrowne	overthrowne	vvn	overthrown	overthrow	0
:	:	:	:	:	0
&	&	cc	&	and	0
if	if	cs	if	if	0
Adam	Adam	np1	Adam	Adam	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
eaten	eaten	vvn	eaten	eat	0
&	&	cc	&	and	0
sinned	sinned	vvn	sinned	sin	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
power	power	n1	power	power	0
)	)	)	)	)	0
then	then	av	then	then	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
death	death	n1	death	death	0
entred	entred	vvn	entered	enter	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
decree	decree	vvi	decree	decree	0
that	that	d	that	that	0
death	death	n1	death	death	0
should	should	vmd	should	shall	0
enter	enter	vvi	enter	enter	0
:	:	:	:	:	0
&	&	cc	&	and	0
then	then	av	then	then	0
Gods	Gods	npg1	Gods	God	0
decree	decree	n1	decree	decree	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
anie	anie	d	any	any	0
mans	mans	ng1	men	man	0
condemnation	condemnation	n1	condemnation	condemnation	0
.	.	.	.	.	1
I	I	pns11	I	i	0
now	now	av	now	now	0
pray	pray	vvb	pray	pray	0
you	you	pn22	you	you	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
off	off	a-acp	off	off	0
my	my	po11	my	my	0
soule	soule	n1	soul	soul	0
'	'	'	'	'	0
enter	enter	vvi	enter	enter	0
∣	∣	sy	∣	∣	0
taine	taine	zz	taine	taine	0
this	this	d	this	this	0
great	great	j	great	great	0
cause	cause	n1	cause	cause	0
off	off	p-acp	off	off	0
God	God	np1	God	God	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
&	&	cc	&	and	0
lett	lett	vvb	let	let	0
it	it	pn31	it	it	0
take	take	vvi	take	take	0
vp	vp	a-acp	up	up	0
your	your	po22	your	your	0
best	best	js	best	best	0
meditations	meditations	n2	meditations	meditation	0
,	,	,	,	,	0
that	that	cst	that	that	0
good	good	j	good	good	0
thereby	thereby	av	thereby	thereby	0
being	being	vbg	being	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
duced	duced	wd	duced	duced	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
stil	stil	av	still	still	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
instruement	instruement	n1	instrument	instrument	0
to	to	pc-acp	to	to	0
advance	advance	vvi	advance	advance	0
the	the	dt	the	the	0
gospell	gospell	n1	gospel	gospel	0
off	off	p-acp	off	off	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
&	&	cc	&	and	0
you	you	pn22	you	you	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
sure	sure	j	sure	sure	0
off	off	p-acp	off	off	0
an	an	dt	and	a	0
high	high	j	high	high	0
recompence	recompence	n1	recompense	recompense	0
off	off	a-acp	off	off	0
reward	reward	n1	reward	reward	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
off	off	p-acp	off	off	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
high	high	j	high	high	0
in	in	p-acp	in	in	0
heauen	heauen	n1	heaven	heaven	0
,	,	,	,	,	0
&	&	cc	&	and	0
your	your	po22	your	your	0
remembrance	remembrance	n1	remembrance	remembrance	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
blessed	blessed	vvn	blessed	bless	0
amonge	amonge	p-acp	among	among	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
upon	upon	p-acp	upon	upon	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
Thus	Thus	av	Thus	thus	0
praieing	praieing	vvg	praying	pray	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
you	you	pn22	you	you	0
his	his	po31	his	his	0
holie	holie	j	holy	holy	0
Spirit	Spirit	n1	Spirit	spirit	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
gracious	gracious	j	gracious	gracious	0
,	,	,	,	,	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
vnderstanding	vnderstanding	vvg	understanding	understand	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
descorne	descorne	n1	descorne	descorne	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
the	the	dt	the	the	0
thinges	thinges	n2	things	thing	0
that	that	cst	that	that	0
differ	differ	vvb	differ	differ	0
.	.	.	.	.	1
I	I	pns11	I	i	0
take	take	vvb	take	take	0
leaue	leaue	vvb	leave	leave	0
▪	▪	▪	▪	▪	0
withal	withal	av	withal	withal	0
