My	My	po11	My	my	0
Honour'd	Honour'd	j-vvn	Honoured	honour	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
DEath	DEath	n1	DEath	death	0
is	is	vbz	is	be	0
too	too	av	too	too	0
common	common	j	common	common	0
a	a	dt	a	a	0
Theam	Theam	n1	Theam	theme	0
,	,	,	,	,	0
and	and	cc	and	and	0
too	too	av	too	too	0
obvi	obvi	fw-la	obvi	obvi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Sense	Sense	n1	Sense	sense	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
any	any	d	any	any	0
more	more	dc	more	more	0
than	than	cs	than	than	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
live	live	vvb	live	live	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Course	Course	n1	Course	course	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Rise	Rise	n1	Rise	rise	0
,	,	,	,	,	0
Pro	Pro	fw-la	Pro	pro	0
∣	∣	sy	∣	∣	0
gress	gress	n1	gress	gress	0
,	,	,	,	,	0
and	and	cc	and	and	0
Period	Period	n1	Perjod	period	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
dispose	dispose	n1	dispose	dispose	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
common	common	j	common	common	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Sphere	Sphere	n1	Sphere	sphere	0
above	above	p-acp	above	above	0
