RIght	RIght	av-jn	RIght	right	0
vertuous	vertuous	j	virtuous	virtuous	0
and	and	cc	and	and	0
worthshipfull	worthshipfull	j	worthshipfull	worthshipfull	0
,	,	,	,	,	0
having	having	vhg	having	have	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
direction	direction	n1	direction	direction	0
trained	trained	vvn	trained	train	0
vp	vp	a-acp	up	up	0
and	and	cc	and	and	0
practized	practized	vvn	practised	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
milita	milita	n1	milita	milita	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
discipline	discipline	n1	discipline	discipline	0
,	,	,	,	,	0
the	the	dt	the	the	0
youth	youth	n1	youth	youth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
most	most	av-ds	most	most	0
flourishing	flourishing	j-vvg	flourishing	flourish	0
Towne	Towne	n1	Town	town	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
common	common	j	common	common	0
good	good	j	good	good	0
being	being	n1	being	being	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
those	those	d	those	those	0
precepts	precepts	n2	precepts	precept	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
privatlie	privatlie	av-j	privately	private	0
taught	taught	vvn	taught	teach	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
learne	learne	vvi	learn	learn	0
of	of	pp-f	of	of	0
mee	mee	pno11	me	i	0
;	;	;	;	;	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
deservedly	deservedly	av-vvn	deservedly	deserve	0
present	present	vvi	present	present	0
the	the	dt	the	the	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
laboures	laboures	n2	labours	labour	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
than	than	cs	than	than	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
Towne	Towne	n1	Town	town	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
oblished	oblished	vvn	oblished	oblish	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
so	so	av	so	so	0
carefull	carefull	j	careful	careful	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
your	your	po22	your	your	0
Burgesses	Burgesses	n2	Burgesses	burgess	0
made	made	vvd	made	make	0
able	able	j	able	able	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
for	for	c-acp	for	for	0
Warre	Warre	n1	War	war	0
as	as	p-acp	as	as	0
Peace	Peace	n1	Peace	peace	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
the	the	dt	the	the	0
Governour	Governour	n1	Governor	governor	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
hath	hath	vhz	hath	have	0
apointed	apointed	vvd	appointed	appoint	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
Summer	Summer	n1	Summer	summer	0
and	and	cc	and	and	0
Winter	Winter	n1	Winter	winter	0
,	,	,	,	,	0
Day	Day	n1	Day	day	0
and	and	cc	and	and	0
Night	Night	n1	Night	night	0
,	,	,	,	,	0
and	and	cc	and	and	0
almost	almost	av	almost	almost	0
given	given	vvn	given	give	0
evrie	evrie	d	every	every	0
thing	thing	n1	thing	thing	0
a	a	dt	a	a	0
contrarie	contrarie	j-jn	contrary	contrary	0
,	,	,	,	,	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
hee	hee	pns31	he	he	0
made	made	vvn	made	make	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Warre	Warre	n1	War	war	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
an	an	dt	and	a	0
interchanging	interchanging	vvg	interchanging	interchange	0
course	course	n1	course	course	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
earth	earth	n1	earth	earth	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
Peace	Peace	n1	Peace	peace	0
bee	bee	vbb	be	be	0
alwayes	alwayes	av	always	always	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
sired	sired	vvn	sired	sire	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
Warre	Warre	n1	War	war	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
provided	provided	vvn	provided	provide	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
youth	youth	n1	youth	youth	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
fall	fall	vvi	fallen	fall	0
forth	forth	av	forth	forth	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
chasticement	chasticement	n1	chastisement	chastisement	0
of	of	pp-f	of	of	0
People	People	n1	People	people	0
)	)	)	)	)	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
