Most	Most	ds	Most	most	0
Gracious	Gracious	j	Gracious	gracious	0
and	and	cc	and	and	0
Dread	Dread	j	Dread	dread	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
THough	THough	cs	THough	though	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
very	very	av	very	very	0
well	well	av	well	well	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
Majesty	Majesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
ever	ever	av	ever	ever	0
Blessed	Blessed	j-vvn	Blessed	bless	0
Memory	Memory	n1	Memory	memory	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
most	most	av-ds	most	most	0
Royall	Royall	j	Royal	royal	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
Sufferer	Sufferer	n1	Sufferer	sufferer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
considerable	considerable	j	considerable	considerable	0
Estate	Estate	n1	Estate	estate	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
His	His	po31	His	his	0
most	most	av-ds	most	most	0
Just	Just	j	Just	just	0
Cause	Cause	n1	Cause	cause	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
well	well	av	well	well	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Sacred	Sacred	j	Sacred	sacred	0
Person	Person	n1	Person	person	0
:	:	:	:	:	0
however	however	c-acp	however	however	0
,	,	,	,	,	0
the	the	dt	the	the	0
same	same	d	same	same	0
Duty	Duty	n1	Duty	duty	0
that	that	cst	that	that	0
moved	moved	vvd	moved	move	0
Me	Me	pno11	Me	i	0
▪	▪	▪	▪	▪	0
to	to	p-acp	to	to	0
fight	fight	n1	fight	fight	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
remains	remains	vvz	remains	remain	0
in	in	p-acp	in	in	0
Me	Me	pno11	Me	i	0
to	to	pc-acp	to	to	0
write	write	vvi	write	write	0
for	for	p-acp	for	for	0
You	You	pn22	You	you	0
;	;	;	;	;	0
not	not	xx	not	not	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Confidence	Confidence	n1	Confidence	confidence	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Pen	Pen	n1	Pen	pen	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
shall	shall	vmb	shall	shall	0
judge	judge	vvi	judge	judge	0
that	that	cst	that	that	0
my	my	po11	my	my	0
Self	Self	n1	Self	self	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
and	and	cc	and	and	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
whose	whose	rg-crq	whose	who	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
I	I	pns11	I	i	0
resolve	resolve	vvb	resolve	resolve	0
to	to	pc-acp	to	to	0
hazard	hazard	vvi	hazard	hazard	0
Censure	Censure	n1	Censure	censure	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
Discove	Discove	np1	Discove	Discove	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
,	,	,	,	,	0
that	that	cst	that	that	0
may	may	vmb	may	may	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
indubitate	indubitate	j	indubitate	indubitate	0
Right	Right	n-jn	Right	right	0
.	.	.	.	.	1
The	The	dt	The	the	0
least	least	ds	least	least	0
loss	loss	n1	loss	loss	0
of	of	pp-f	of	of	0
Power	Power	n1	Power	power	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
,	,	,	,	,	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Detri	Detri	np1	Detri	Detri	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Government	Government	n1	Government	government	0
,	,	,	,	,	0
and	and	cc	and	and	0
an	an	dt	and	a	0
Advantage	Advantage	n1	Advantage	advantage	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Enemies	Enemies	n2	Enemies	enemy	0
;	;	;	;	;	0
the	the	dt	the	the	0
least	least	ds	least	least	0
Creep-Window	Creep-Window	n1	Creep-Window	creep-window	0
robs	robs	vvz	robs	rob	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
House	House	n1	House	house	0
;	;	;	;	;	0
the	the	dt	the	the	0
least	least	ds	least	least	0
Errour	Errour	n1	Error	error	0
in	in	p-acp	in	in	0
War	War	n1	War	war	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
redeem'd	redeem'd	vvn	redeemed	redeem	0
▪	▪	▪	▪	▪	0
And	And	cc	And	and	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
Blessed	Blessed	vvn	Blessed	bless	0
late	late	j	late	late	0
Martyr	Martyr	n1	Martyr	martyr	0
said	said	vvd	said	say	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
He	He	pns31	He	he	0
gave	gave	vvd	gave	give	0
his	his	po31	his	his	0
Watch	Watch	vvb	Watch	watch	0
of	of	pp-f	of	of	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
▪	▪	▪	▪	▪	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
cleansed	cleansed	vvn	cleansed	cleanse	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
too-long	too-long	av	too-long	too-long	0
Parliament	Parliament	n1	Parliament	parliament	0
)	)	)	)	)	0
the	the	dt	the	the	0
least	least	av-ds	least	least	0
Pin	Pin	n1	Pin	pin	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
left	left	vvn	left	leave	0
out	out	av	out	out	0
,	,	,	,	,	0
would	would	vmd	would	will	0
cause	cause	vvi	cause	cause	0
a	a	dt	a	a	0
Discord	Discord	n1	Discord	discord	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
:	:	:	:	:	0
Therefore	Therefore	av	Therefore	therefore	0
might	might	vmd	might	may	0
Solomon	Solomon	np1	Solomon	Solomon	0
well	well	av	well	well	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Where	Where	c-crq	Where	where	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
Power	Power	n1	Power	power	0
:	:	:	:	:	0
The	The	dt	The	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
being	being	vbg	being	be	0
Relatives	Relatives	n2	Relatives	relative	0
.	.	.	.	.	1
That	That	cst	That	that	0
Printing	Printing	np1	Printing	Printing	0
belongs	belongs	vvz	belongs	belong	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Your	Your	po22	Your	your	0
publique	publique	j	public	public	0
and	and	cc	and	and	0
private	private	j	private	private	0
Capacity	Capacity	n1	Capacity	capacity	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Supream	Supream	j	Supreme	supreme	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
prietor	prietor	n1	prietor	prietor	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
boldness	boldness	n1	boldness	boldness	0
affirm	affirm	vvi	affirm	affirm	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
derable	derable	j	derable	derable	0
Branch	Branch	n1	Branch	branch	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Regal	Regal	j	Regal	regal	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
will	will	vmb	will	will	0
no	no	dx	no	no	0
Loyal	Loyal	j	Loyal	loyal	0
Person	Person	n1	Person	person	0
deny	deny	vvi	deny	deny	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
ties	ties	vvz	ties	tie	0
,	,	,	,	,	0
and	and	cc	and	and	0
unties	unties	vvz	unties	untie	0
the	the	dt	the	the	0
very	very	j	very	very	0
Hearts	Hearts	n2	Hearts	heart	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
People	People	n1	People	people	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
please	please	vvb	please	please	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
:	:	:	:	:	0
If	If	cs	If	if	0
the	the	dt	the	the	0
Tongue	Tongue	n1	Tongue	tongue	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
little	little	j	little	little	0
Member	Member	n1	Member	member	0
,	,	,	,	,	0
can	can	vmb	can	can	0
set	set	vvi	set	set	0
the	the	dt	the	the	0
Course	Course	n1	Course	course	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
on	on	p-acp	on	on	0
Fire	Fire	n1	Fire	fire	0
;	;	;	;	;	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
the	the	dt	the	the	0
Quill	Quill	n1	Quill	quill	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
flying	flying	j-vvg	flying	fly	0
Nature	Nature	n1	Nature	nature	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
▪	▪	▪	▪	▪	0
and	and	cc	and	and	0
so	so	av	so	so	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Places	Places	n2	Places	place	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
Powerful	Powerful	j	Powerful	powerful	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
cunningly	cunningly	av-jn	cunningly	cunning	0
handled	handled	vvn	handled	handle	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Peo	Peo	fw-la	Peo	peo	0
∣	∣	sy	∣	∣	0
ples	ples	j	ples	ples	0
Deity	Deity	n1	Deity	deity	0
.	.	.	.	.	1
That	That	cst	That	that	0
this	this	d	this	this	0
Power	Power	n1	Power	power	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
intire	intire	j	entire	entire	0
and	and	cc	and	and	0
