IF	IF	cs	IF	if	0
THE	THE	dt	THE	the	0
DANGERS	DANGERS	n2	DANGERS	danger	0
AND	AND	cc	AND	and	0
perils	perils	n2	perils	peril	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Paules	Paules	npg1	Paules	Paul	0
time	time	n1	time	time	0
,	,	,	,	,	0
dearely	dearely	av-jn	dearly	dear	0
beloued	beloued	vvn	beloved	belove	0
,	,	,	,	,	0
ministred	ministred	vvn	ministered	minister	0
and	and	cc	and	and	0
gaue	gaue	vvd	gave	give	0
oc	oc	fw-la	oc	oc	0
∣	∣	sy	∣	∣	0
casion	casion	n1	casion	casion	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
people	people	n1	people	people	0
as	as	c-acp	as	as	0
then	then	av	then	then	0
were	were	vbdr	were	be	0
conuerted	conuerted	vvn	converted	convert	0
vnto	vnto	p-acp	unto	unto	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
holy	holy	j	holy	holy	0
word	word	n1	word	word	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
by	by	p-acp	by	by	0
negligence	negligence	n1	negligence	negligence	0
or	or	cc	or	or	0
corrupt	corrupt	j	corrupt	corrupt	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bishops	Bishops	n2	Bishops	bishop	0
and	and	cc	and	and	0
pastours	pastours	n2	pastors	pastor	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
seduced	seduced	vvn	seduced	seduce	0
and	and	cc	and	and	0
brought	brought	vvn	brought	bring	0
into	into	p-acp	into	into	0
errous	errous	n2	errous	error	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
the	the	dt	the	the	0
daungers	daungers	n2	dangers	danger	0
