AS	AS	p-acp	AS	as	0
Sathans	Sathans	npg1	Sathans	Satan	0
malice	malice	n1	malice	malice	0
,	,	,	,	,	0
and	and	cc	and	and	0
mans	mans	ng1	men	man	0
wickednesse	wickednesse	n1	wickedness	wickedness	0
,	,	,	,	,	0
cease	cease	vvb	cease	cease	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
molest	molest	vvi	molest	molest	0
the	the	dt	the	the	0
thrice	thrice	av	thrice	thrice	0
happy	happy	j	happy	happy	0
estate	estate	n1	estate	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
,	,	,	,	,	0
so	so	av	so	so	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
eternall	eternall	j	eternal	eternal	0
councell	councell	n1	council	council	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
only	only	j	only	only	0
wise	wise	j	wise	wise	0
GOD	GOD	np1	GOD	God	0
,	,	,	,	,	0
predetermined	predetermined	vvd	predetermined	predetermine	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
ming	ming	n1	ming	ming	0
of	of	pp-f	of	of	0
Offences	Offences	n2	Offences	offence	0
,	,	,	,	,	0
Persecutions	Persecutions	n2	Persecutions	persecution	0
,	,	,	,	,	0
Heresies	Heresies	n2	Heresies	heresy	0
,	,	,	,	,	0
Schis	Schis	np1	Schis	Schis	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
,	,	,	,	,	0
and	and	cc	and	and	0
Divisions	Divisions	n2	Divisions	division	0
,	,	,	,	,	0
that	that	cst	that	that	0
Professors	Professors	n2	Professors	professor	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
ved	ved	vvn	ved	ve	0
before	before	p-acp	before	before	0
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
11.	11.	crd	11.	11.	0
19.	19.	crd	19.	19	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
as	as	a-acp	as	as	0
approved	approved	vvn	approved	approve	0
,	,	,	,	,	0
&	&	cc	&	and	0
made	made	vvd	made	make	0
mani	mani	fw-la	mani	mani	0
∣	∣	sy	∣	∣	0
fest	fest	n1	fist	fist	0
.	.	.	.	.	1
And	And	cc	And	and	0
hence	hence	av	hence	hence	0
,	,	,	,	,	0
Math.	Math.	np1	Math.	Math.	0
18.	18.	crd	18.	18.	0
17.	17.	crd	17.	17.	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
that	that	d	that	that	0
offences	offences	n2	offences	offence	0
come	come	vvb	come	come	0
:	:	:	:	:	0
neither	neither	d	neither	neither	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
ever	ever	av	ever	ever	0
enjoyed	enjoyed	vvd	enjoyed	enjoy	0
both	both	d	both	both	0
purity	purity	n1	purity	purity	0
and	and	cc	and	and	0
peace	peace	n1	peace	peace	0
any	any	d	any	any	0
long	long	j	long	long	0
time	time	n1	time	time	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gither	gither	av	gither	gither	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
whiles	whiles	cs	while	while	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
thus	thus	av	thus	thus	0
disquieted	disquieted	vvd	disquieted	disquiet	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
with	with	p-acp	with	with	0
dangerous	dangerous	j	dangerous	dangerous	0
alterations	alterations	n2	alterations	alteration	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
with	with	p-acp	with	with	0
dolefull	dolefull	j	doleful	doleful	0
altercations	altercations	n2	altercations	altercation	0
,	,	,	,	,	0
is	is	vbz	is	be	0
presented	presented	vvn	presented	present	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Theatre	Theatre	n1	Theatre	theatre	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
crieth	crieth	vvz	cries	cry	0
out	out	av	out	out	0
to	to	p-acp	to	to	0
beholders	beholders	n2	beholders	beholder	0
,	,	,	,	,	0
