Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Am	Am	vbm	Am	be	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
Husband	Husband	n1	Husband	husband	0
and	and	cc	and	and	0
Father	Father	n1	Father	father	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
deep	deep	j-jn	deep	deep	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
printed	printed	vvn	printed	print	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
minds	minds	n2	minds	mind	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
wholly	wholly	av-jn	wholly	whole	0
needless	needless	j	needless	needless	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
told	told	vvn	told	tell	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Comfort	Comfort	n1	Comfort	comfort	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
thence	thence	av	thence	thence	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
inferred	inferred	vvn	inferred	infer	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
his	his	po31	his	his	0
eldest	eldest	js-jn	eldest	elder	0
Son	Son	n1	Son	son	0
and	and	cc	and	and	0
Executor	Executor	n1	Executor	executor	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
cal	cal	vvb	call	call	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
performance	performance	n1	performance	performance	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
thought	thought	vvn	thought	think	0
meet	meet	j	meet	meet	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
more	more	av-dc	more	more	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
long	long	av-j	long	long	0
known	known	vvn	known	know	0
you	you	pn22	you	you	0
so	so	av	so	so	0
well	well	av	well	well	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
comfortably	comfortably	av-j	comfortably	comfortable	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Father	Father	n1	Father	father	0
had	had	vhd	had	have	0
great	great	j	great	great	0
cause	cause	n1	cause	cause	0
to	to	p-acp	to	to	0
place	place	n1	place	place	0
that	that	cst	that	that	0
great	great	j	great	great	0
affection	affection	n1	affection	affection	0
on	on	p-acp	on	on	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
confidence	confidence	n1	confidence	confidence	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
.	.	.	.	.	1
Your	Your	po22	Your	your	0
dear	dear	j-jn	dear	dear	0
Love	Love	n1	Love	love	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
Reverence	Reverence	n1	Reverence	reverence	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
hearty	hearty	j	hearty	hearty	0
Love	Love	n1	Love	love	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
good	good	j	good	good	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
loved	loved	vvd	loved	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
