WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
call	call	vvb	call	call	0
to	to	p-acp	to	to	0
minde	minde	n1	mind	mind	0
(	(	(	(	(	0
right	right	av-jn	right	right	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
norable	norable	j	norable	norable	0
)	)	)	)	)	0
the	the	dt	the	the	0
buildinge	buildinge	n-vvg	building	build	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
Temple	Temple	n1	Temple	temple	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
of	of	pp-f	of	of	0
elder	elder	jc-jn	elder	elder	0
dayes	dayes	n2	days	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
there-withall	there-withall	av	therewithal	therewithal	0
take	take	vvb	take	take	0
a	a	dt	a	a	0
vew	vew	n1	view	view	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
materiall	materiall	j-jn	material	material	0
temple	temple	n1	temple	temple	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
,	,	,	,	,	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
nerally	nerally	av-j	nerally	neral	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
particularly	particularly	av-j	particularly	particular	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
Eng	Eng	np1	Eng	Eng	0
∣	∣	sy	∣	∣	0
land	land	n1	land	land	0
,	,	,	,	,	0
this	this	d	this	this	0
angle	angle	n1	angle	angle	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
:	:	:	:	:	0
me	me	pno11	me	i	0
thinks	thinks	vvz	thinks	think	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
full	full	av-j	full	full	0
wel	wel	av	well	well	0
compare	compare	vvi	compare	compare	0
these	these	d	these	these	0
two	two	crd	two	two	0
buildings	buildings	n2	buildings	building	0
together	together	av	together	together	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
wee	wee	pns12	we	we	0
respect	respect	vvb	respect	respect	0
the	the	dt	the	the	0
causes	causes	n2	causes	cause	0
inforcinge	inforcinge	vvg	inforcing	inforce	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
