Right	Right	av-jn	Right	right	0
Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
dear	dear	j-jn	dear	dear	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
THE	THE	dt	THE	the	0
high	high	j	high	high	0
esteem	esteem	n1	esteem	esteem	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ever	ever	av	ever	ever	0
had	had	vhd	had	have	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Persons	Persons	n2	Persons	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
great	great	j	great	great	0
holinesse	holinesse	n1	holiness	holiness	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
lives	lives	n2	lives	life	0
(	(	(	(	(	0
desiring	desiring	vvg	desiring	desire	0
ever	ever	av	ever	ever	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
esteem	esteem	vvb	esteem	esteem	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
particular	particular	j	particular	particular	0
opinions	opinions	n2	opinions	opinion	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
ye	ye	pn22	you	you	0
dissent	dissent	vvb	dissent	dissent	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
Protestant	Protestant	n1	Protestant	protestant	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
all	all	d	all	all	0
Christian	Christian	njp	Christian	christian	0
Churches	Churches	n2	Churches	church	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
World	World	n1	World	world	0
)	)	)	)	)	0
had	had	vhd	had	have	0
almost	almost	av	almost	almost	0
hindered	hindered	vvn	hindered	hinder	0
me	me	pno11	me	i	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
publishing	publishing	vvg	publishing	publish	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Considerations	Considerations	n2	Considerations	consideration	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Apologeticall	Apologeticall	j	Apologetical	apologetical	0
Narra	Narra	np1	Narra	Narra	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
;	;	;	;	;	0
esteeming	esteeming	vvg	esteeming	esteem	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
for	for	p-acp	for	for	0
any	any	d	any	any	0
particular	particular	j	particular	particular	0
man	man	n1	man	man	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
oppose	oppose	vvi	oppose	oppose	0
himself	himself	px31	himself	himself	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
grave	grave	j	grave	grave	0
Divines	Divines	n2-jn	Divines	divine	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
