Reverend	Reverend	n-jn	Reverend	reverend	0
and	and	cc	and	and	0
Learned	Learned	j	Learned	learned	0
Sirs	Sirs	n2	Sirs	sir	0
,	,	,	,	,	0
SInce	SInce	p-acp	SInce	since	0
the	the	dt	the	the	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
I	I	pns11	I	i	0
here	here	av	here	here	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
needs	needs	av	needs	needs	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wished	wished	vvn	wished	wish	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
could	could	vmd	could	can	0
bring	bring	vvi	bring	bring	0
something	something	pi	something	something	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
the	the	dt	the	the	0
Cause	Cause	n1	Cause	cause	0
defended	defended	vvd	defended	defend	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Patrons	Patrons	n2	Patrons	patron	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
address	address	vvb	address	address	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
much	much	d	much	much	0
below	below	p-acp	below	below	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
think	think	vvi	think	think	0
of	of	pp-f	of	of	0
none	none	pix	none	none	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
so	so	av	so	so	0
properly	properly	av-j	properly	proper	0
apply	apply	vvi	apply	apply	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Those	Those	d	Those	those	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
emi	emi	j	emi	emi	0
∣	∣	sy	∣	∣	0
nent	nent	fw-fr	nent	nent	0
Stations	Stations	n2	Stations	station	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
Vniversities	Vniversities	n2	Universities	university	0
have	have	vhb	have	have	0
made	made	vvn	made	make	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
Fit	Fit	j	Fit	fit	0
∣	∣	sy	∣	∣	0
test	test	n1	test	test	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	p-acp	as	as	0
Ablest	Ablest	js	Ablest	able	0
to	to	pc-acp	to	to	0
countenance	countenance	vvi	countenance	countenance	0
a	a	dt	a	a	0
Defense	Defense	n1	Defence	defence	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
high	high	j	high	high	0
a	a	dt	a	a	0
Point	Point	n1	Point	point	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
vital	vital	j	vital	vital	0
a	a	dt	a	a	0
Part	Part	n1	Part	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
Our	Our	po12	Our	our	0
Church's	Church's	ng1	Church's	church	0
Enemies	Enemies	n2	Enemies	enemy	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
seem	seem	vvb	seem	seem	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
diverted	diverted	vvn	diverted	divert	0
their	their	po32	their	their	0
main	main	n1	main	main	0
Attacks	Attacks	np1	Attacks	Attacks	0
from	from	p-acp	from	from	0
her	her	po31	her	her	0
Out-Works	Out-Works	j	Outworks	outworks	0
in	in	p-acp	in	in	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
Discipline	Discipline	n1	Discipline	discipline	0
and	and	cc	and	and	0
Ceremo	Ceremo	fw-la	Ceremo	ceremo	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
;	;	;	;	;	0
and	and	cc	and	and	0
now	now	av	now	now	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
less	less	dc	less	less	0
than	than	cs	than	than	0
her	her	po31	her	her	0
very	very	j	very	very	0
Capitol	Capitol	n1	Capitol	capitol	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
invade	invade	vvb	invade	invade	0
;	;	;	;	;	0
her	her	pno31	her	she	0
Palladium	Palladium	np1	Palladium	Palladium	0
(	(	(	(	(	0
if	if	cs	if	if	0
