RIght	RIght	av-jn	RIght	right	0
Honourable	Honourable	j	Honourable	honourable	0
:	:	:	:	:	0
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
one	one	pi	one	one	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
,	,	,	,	,	0
reuealed	reuealed	vvn	revealed	reveal	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
or	or	cc	or	or	0
dispensed	dispensed	vvn	dispensed	dispense	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Prophets	Prophets	n2	Prophets	prophet	0
and	and	cc	and	and	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
greater	greater	jc	greater	great	0
vse	vse	n1	use	use	0
and	and	cc	and	and	0
cōsequence	cōsequence	n1	consequence	consequence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
,	,	,	,	,	0
then	then	av	then	then	0
is	is	vbz	is	be	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
prescribeth	prescribeth	vvz	prescribeth	prescribe	0
a	a	dt	a	a	0
Forme	Forme	n1	Form	form	0
of	of	pp-f	of	of	0
releeuing	releeuing	vvg	relieving	relieve	0
and	and	cc	and	and	0
rectifying	rectifying	vvg	rectifying	rectify	0
the	the	dt	the	the	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
The	The	dt	The	the	0
benefit	benefit	n1	benefit	benefit	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
from	from	p-acp	from	from	0
hence	hence	av	hence	hence	0
issueth	issueth	vvz	issueth	issue	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
vnspeakable	vnspeakable	j	unspeakable	unspeakable	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
first	first	ord	first	first	0
,	,	,	,	,	0
it	it	pn31	it	it	0
serveth	serveth	vvz	serves	serve	0
to	to	pc-acp	to	to	0
discouer	discouer	vvi	discover	discover	0
the	the	dt	the	the	0
cure	cure	n1	cure	cure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
dangerousest	dangerousest	js	dangerousest	dangerous	0
sore	sore	n1	soar	sore	0
that	that	cst	that	that	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
wound	wound	n1	wound	wound	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
how	how	c-crq	how	how	0
great	great	j	great	great	0
a	a	dt	a	a	0
crosse	crosse	n1	cross	cross	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
Wise	Wise	j	Wise	wise	0
man	man	n1	man	man	0
reporteth	reporteth	vvz	reporteth	report	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
true	true	j	true	true	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
