Dear	Dear	j-jn	Dear	dear	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
THERE	THERE	pc-acp	THERE	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
do	do	vdb	do	do	0
most	most	av-ds	most	most	0
evidently	evidently	av-j	evidently	evident	0
prove	prove	vvi	prove	prove	0
man	man	n1	man	man	0
by	by	p-acp	by	by	0
nature	nature	n1	nature	nature	0
a	a	dt	a	a	0
lost	lost	j-vvn	lost	lose	0
Creature	Creature	n1	Creature	creature	0
.	.	.	.	.	1
The	The	dt	The	the	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
exceeding	exceeding	j-vvg	exceeding	exceed	0
propensity	propensity	n1	propensity	propensity	0
and	and	cc	and	and	0
inclina	inclina	fw-la	inclina	inclina	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
man	man	n1	man	man	0
to	to	p-acp	to	to	0
actual	actual	j	actual	actual	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
58.3	58.3	crd	58.3	58.3	0
.	.	.	.	.	1
Job	Job	np1	Job	Job	0
15.16	15.16	crd	15.16	15.16	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
every	every	d	every	every	0
man	man	n1	man	man	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
actu	actu	fw-la	actu	actu	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
guilty	guilty	j	guilty	guilty	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
there	there	pc-acp	there	there	0
not	not	xx	not	not	0
a	a	dt	a	a	0
sin	sin	n1	since	sin	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
is	is	vbz	is	be	0
seminally	seminally	av-j	seminally	seminal	0
and	and	cc	and	and	0
vertually	vertually	av-j	virtually	virtual	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
one's	one's	pig	one's	one	0
Nature	Nature	n1	Nature	nature	0
.	.	.	.	.	1
The	The	dt	The	the	0
other	other	n-jn	other	other	0
is	is	vbz	is	be	0
that	that	d	that	that	0
strange	strange	j	strange	strange	0
infatuation	infatuation	n1	infatuation	infatuation	0
the	the	dt	the	the	0
Ʋnder	Ʋnder	n1	Ʋnder	ʋnder	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
lieth	lieth	vvz	lies	lie	0
under	under	p-acp	under	under	0
,	,	,	,	,	0
and	and	cc	and	and	0
its	its	po31	its	its	0
proneness	proneness	n1	proneness	proneness	0
to	to	pc-acp	to	to	0
mistake	mistake	vvi	mistake	mistake	0
darkness	darkness	n1	darkness	darkness	0
for	for	p-acp	for	for	0
light	light	n1	light	light	0
;	;	;	;	;	0
damnable	damnable	j	damnable	damnable	0
and	and	cc	and	and	0
deformed	deformed	j-vvn	deformed	deform	0
Errors	Errors	n2	Errors	error	0
for	for	p-acp	for	for	0
beautiful	beautiful	j	beautiful	beautiful	0
and	and	cc	and	and	0
saving	saving	j-vvg	saving	save	0
Truths	Truths	n2	Truths	truth	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
saddest	saddest	js	saddest	sad	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
a	a	dt	a	a	0
tenacious	tenacious	j	tenacious	tenacious	0
adherence	adherence	n1	adherence	adherence	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
resolved	resolved	j-vvn	resolved	resolve	0
perseverance	perseverance	n1	perseverance	perseverance	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
these	these	d	these	these	0
by-paths	by-paths	n2	bypaths	by-path	0
of	of	pp-f	of	of	0
Error	Error	n1	Error	error	0
,	,	,	,	,	0
is	is	vbz	is	be	0
very	very	av	very	very	0
