Most	Most	ds	Most	most	0
dread	dread	j	dread	dread	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
:	:	:	:	:	0
MAY	MAY	vmb	MAY	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
remembrance	remembrance	n1	remembrance	remembrance	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
twelue	twelue	crd	twelue	twelve	0
months	months	n2	months	month	0
since	since	c-acp	since	since	0
I	I	pns11	I	i	0
presēted	presēted	vvd	presented	present	0
vnto	vnto	p-acp	unto	unto	0
You	You	pn22	You	you	0
the	the	dt	the	the	0
Copy	Copy	n1	Copy	copy	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
following	following	vvg	following	follow	0
in	in	p-acp	in	in	0
approbation	approbation	n1	approbation	approbation	0
of	of	pp-f	of	of	0
Bowes	Bowes	n2	Bows	bow	0
&	&	cc	&	and	0
Arrowes	Arrowes	n2	Arrows	arrow	0
:	:	:	:	:	0
Bowes	Bowes	n2	Bows	bow	0
and	and	cc	and	and	0
Arrowes	Arrowes	n2	Arrows	arrow	0
heretofore	heretofore	av	heretofore	heretofore	0
haue	haue	vhb	have	have	0
beene	beene	vbn	been	be	0
famous	famous	j	famous	famous	0
weapons	weapons	n2	weapons	weapon	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fensiue	fensiue	j	fensiue	fensiue	0
and	and	cc	and	and	0
defensiue	defensiue	j	defensive	defensive	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Kingdomes	Kingdomes	n2	Kingdoms	kingdom	0
:	:	:	:	:	0
and	and	cc	and	and	0
thereby	thereby	av	thereby	thereby	0
victori	victori	fw-la	victori	victori	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
battels	battels	n2	battles	battle	0
and	and	cc	and	and	0
famous	famous	j	famous	famous	0
conquests	conquests	n2	conquests	conquest	0
haue	haue	vhb	have	have	0
bin	bin	vbn	been	be	0
gotten	gotten	vvn	got	get	0
,	,	,	,	,	0
though	though	cs	though	though	0
now	now	av	now	now	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
imployed	imployed	vvn	employed	employ	0
to	to	p-acp	to	to	0
no	no	dx	no	no	0
vse	vse	n1	use	use	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
Recreation	Recreation	n1	Recreation	recreation	0
and	and	cc	and	and	0
sport	sport	n1	sport	sport	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
J	J	pns11	J	i	0
by	by	p-acp	by	by	0
practice	practice	n1	practice	practice	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
Jnuention	Jnuention	n1	Jnuention	jnuention	0
haue	haue	vhb	have	have	0
attained	attained	vvn	attained	attain	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Souldier	Souldier	n1	Soldier	soldier	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Corslet	Corslet	n1	Corslet	corslet	0
and	and	cc	and	and	0
Pike	Pike	n1	Pike	pike	0
may	may	vmb	may	may	0
vse	vse	vvi	use	use	0
his	his	po31	his	his	0
Long-Bow	Long-Bow	n1	Long-Bow	long-bow	0
and	and	cc	and	and	0
Arrowes	Arrowes	n2	Arrows	arrow	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
agilitie	agilitie	n1	agility	agility	0
,	,	,	,	,	0
more	more	dc	more	more	0
force	force	n1	force	force	0
and	and	cc	and	and	0
aduantage	aduantage	n1	advantage	advantage	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Enemy	Enemy	n1	Enemy	enemy	0
,	,	,	,	,	0
then	then	av	then	then	0
euer	euer	av	ever	ever	0
heretofore	heretofore	av	heretofore	heretofore	0
,	,	,	,	,	0
not	not	xx	not	not	0
hindring	hindring	vvg	hindering	hinder	0
the	the	dt	the	the	0
vse	vse	n1	use	use	0
of	of	pp-f	of	of	0
Gunnes	Gunnes	n2	Guns	gun	0
or	or	cc	or	or	0
other	other	j-jn	other	other	0
weapons	weapons	n2	weapons	weapon	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
incum	incum	n1	incum	incum	0
∣	∣	sy	∣	∣	0
brance	brance	n1	brance	brance	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Pike	Pike	n1	Pike	pike	0
or	or	cc	or	or	0
any	any	d	any	any	0
martiall	martiall	j	martial	martial	0
Disci	Disci	np1	Disci	Disci	0
∣	∣	sy	∣	∣	0
pline	pline	n1	pline	pline	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
After	After	p-acp	After	after	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
vpon	vpon	p-acp	upon	upon	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
order	order	n1	order	order	0
giuen	giuen	vvn	given	give	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
I	I	pns11	I	i	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
formed	formed	vvn	formed	form	0
it	it	pn31	it	it	0
before	before	p-acp	before	before	0
you	you	pn22	you	you	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Souldier	Souldier	n1	Soldier	soldier	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
Parke	Parke	n1	Park	park	0
at	at	p-acp	at	at	0
S.	S.	n1	S.	saint	0
Iames's	Iames's	npg1	Iames's	iames	0
:	:	:	:	:	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
that	that	d	that	that	0
,	,	,	,	,	0
I	I	pns11	I	i	0
petitioned	petitioned	vvd	petitioned	petition	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
iestie	iestie	n1	iestie	iestie	0
,	,	,	,	,	0
that	that	cst	that	that	0
You	You	pn22	You	you	0
would	would	vmd	would	will	0
bee	bee	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
order	order	n1	order	order	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
practised	practised	vvn	practised	practise	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Schooles	Schooles	n2	Schools	school	0
of	of	pp-f	of	of	0
martiall	martiall	j	martial	martial	0
Discipline	Discipline	n1	Discipline	discipline	0
,	,	,	,	,	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Gardens	Gardens	n2	Gardens	garden	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
and	and	cc	and	and	0
West	West	np1	West	West	0
∣	∣	sy	∣	∣	0
minster	minster	n1	minster	minster	0
(	(	(	(	(	0
vnto	vnto	p-acp	unto	unto	0
which	which	r-crq	which	which	0
two	two	crd	two	two	0
I	I	pns11	I	i	0
gaue	gaue	vvd	gave	give	0
vnto	vnto	p-acp	unto	unto	0
each	each	d	each	each	0
a	a	dt	a	a	0
Pike	Pike	n1	Pike	pike	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Bow	Bow	n1	Bow	bow	0
placed	placed	vvn	placed	place	0
vnto	vnto	p-acp	unto	unto	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
sheafe	sheafe	n1	sheaf	sheaf	0
of	of	pp-f	of	of	0
Arrowes	Arrowes	n2	Arrows	arrow	0
)	)	)	)	)	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Maiesties	Maiesties	ng1	Majesties	majesty	0
Answer	Answer	n1	Answer	answer	0
vnto	vnto	p-acp	unto	unto	0
my	my	po11	my	my	0
Petition	Petition	vvb	Petition	petition	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
informed	informed	vvn	informed	inform	0
)	)	)	)	)	0
was	was	vbds	was	be	0
,	,	,	,	,	0
That	That	cst	That	that	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
meeter	meeter	jc	meeter	meet	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
practise	practise	vvi	practise	practise	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
accord	accord	n1	accord	accord	0
.	.	.	.	.	1
Vpon	Vpon	p-acp	Upon	upon	0
which	which	r-crq	which	which	0
Answer	Answer	n1	Answer	answer	0
from	from	p-acp	from	from	0
your	your	po22	your	your	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
I	I	pns11	I	i	0
solicited	solicited	vvd	solicited	solicit	0
those	those	d	those	those	0
Societies	Societies	n2	Societies	society	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
practice	practice	n1	practice	practice	0
and	and	cc	and	and	0
exercise	exercise	n1	exercise	exercise	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Bow	Bow	n1	Bow	bow	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Pike	Pike	n1	Pike	pike	0
:	:	:	:	:	0
and	and	cc	and	and	0
accor	accor	vvi	accor	accor	0
∣	∣	sy	∣	∣	0
dingly	dingly	av-vvg	dingly	ding	0
that	that	d	that	that	0
worthy	worthy	j	worthy	worthy	0
Societie	Societie	n1	Society	society	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ar	Ar	vbr	are	be	0
∣	∣	sy	∣	∣	0
tillery	tillery	n1	tillery	tillery	0
Garden	Garden	n1	Garden	garden	0
in	in	p-acp	in	in	0
London	London	np1	London	London	0
hath	hath	vhz	hath	have	0
practised	practised	vvn	practised	practise	0
it	it	pn31	it	it	0
euer	euer	av	ever	ever	0
since	since	a-acp	since	since	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
because	because	c-acp	because	because	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
worthy	worthy	j	worthy	worthy	0
Society	Society	n1	Society	society	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
heretofore	heretofore	av	heretofore	heretofore	0
exercised	exercised	vvn	exercised	exercise	0
shooting	shooting	vvg	shooting	shoot	0
,	,	,	,	,	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
that	that	d	that	that	0
perfection	perfection	n1	perfection	perfection	0
as	as	c-acp	as	as	0
