Beloved	Beloved	j-vvn	Beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
I	I	pns11	I	i	0
Need	Need	vvb	Need	need	0
not	not	xx	not	not	0
spend	spend	vvi	spend	spend	0
much	much	d	much	much	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
giving	giving	vvg	giving	give	0
you	you	pn22	you	you	0
an	an	dt	and	a	0
account	account	n1	account	account	0
how	how	c-crq	how	how	0
these	these	d	these	these	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Ser	Ser	zz	Ser	ser	0
∣	∣	sy	∣	∣	0
mons	mons	fw-la	mons	mons	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
made	made	vvn	made	make	0
publick	publick	j	public	public	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
more	more	av-dc	more	more	0
worthy	worthy	j	worthy	worthy	0
than	than	cs	than	than	0
those	those	d	those	those	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
hear	hear	vvb	hear	hear	0
weekly	weekly	av-j	weekly	weekly	0
;	;	;	;	;	0
Nay	Nay	uh-x	Nay	nay	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
truly	truly	av-j	truly	true	0
say	say	vvb	say	say	0
(	(	(	(	(	0
without	without	p-acp	without	without	0
boasting	boasting	vvg	boasting	boast	0
)	)	)	)	)	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
less	less	av-dc	less	less	0
worthy	worthy	j	worthy	worthy	0
(	(	(	(	(	0
though	though	cs	though	though	0
I	I	pns11	I	i	0
think	think	vvb	think	think	0
none	none	pix	none	none	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
much	much	d	much	much	0
worth	worth	j	worth	worth	0
)	)	)	)	)	0
than	than	cs	than	than	0
many	many	d	many	many	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
because	because	c-acp	because	because	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
in	in	p-acp	in	in	0
print	print	n1	print	print	0
;	;	;	;	;	0
But	But	cc-acp	But	but	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
1	1	vvn	1	encage	0
To	To	pc-acp	To	to	0
present	present	vvi	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Pattern	Pattern	n1	Pattern	pattern	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Woman	Woman	n1	Woman	woman	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
did	did	vdd	did	do	0
pick	pick	vvi	pick	pick	0
out	out	av	out	out	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
affliction	affliction	n1	affliction	affliction	0
,	,	,	,	,	0
and	and	cc	and	and	0
great	great	j	great	great	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
into	into	p-acp	into	into	0
great	great	j	great	great	0
troubles	troubles	n2	troubles	trouble	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
comfort	comfort	n1	comfort	comfort	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
with	with	p-acp	with	with	0
those	those	d	those	those	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
which	which	r-crq	which	which	0
shee	shee	pns31	she	she	0
was	was	vbds	was	be	0
comforted	comforted	vvn	comforted	comfort	0
.	.	.	.	.	1
2	2	crd	2	2	0
To	To	pc-acp	To	to	0
acquaint	acquaint	vvi	acquaint	acquaint	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
pains	pains	n2	pains	pain	0
shee	shee	pns31	she	she	0
took	took	vvd	took	take	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
her	her	po31	her	her	0
diligence	diligence	n1	diligence	diligence	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
of	of	pp-f	of	of	0
health	health	n1	health	health	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
her	her	po31	her	her	0
salvation	salvation	n1	salvation	salvation	0
sure	sure	j	sure	sure	0
;	;	;	;	;	0
That	That	cst	That	that	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
provoked	provoked	vvn	provoked	provoke	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
up	up	a-acp	up	up	0
suitable	suitable	j	suitable	suitable	0
,	,	,	,	,	0
seasonable	seasonable	j	seasonable	seasonable	0
,	,	,	,	,	0
and	and	cc	and	and	0
sufficient	sufficient	j	sufficient	sufficient	0
provision	provision	n1	provision	provision	0
against	against	p-acp	against	against	0
an	an	dt	and	a	0
evil	evil	j-jn	evil	evil	0
day	day	n1	day	day	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
your	your	po22	your	your	0
Evidences	Evidences	n2	Evidences	evidence	0
for	for	p-acp	for	for	0
Heaven	Heaven	n1	Heaven	heaven	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hour	hour	n1	hour	hour	0
of	of	pp-f	of	of	0
adversity	adversity	n1	adversity	adversity	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
grand	grand	j	grand	grand	0
sin	sin	n1	since	sin	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
delay	delay	vvi	delay	delay	0
and	and	cc	and	and	0
prorogue	prorogue	vvi	prorogue	prorogue	0
their	their	po32	their	their	0
solemn	solemn	j	solemn	solemn	0
