THe	THe	dt	THe	the	0
designe	designe	n1	design	design	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
few	few	d	few	few	0
sheets	sheets	n2	sheets	sheet	0
of	of	pp-f	of	of	0
paper	paper	n1	paper	paper	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
second	second	ord	second	second	0
Justification	Justification	n1	Justification	justification	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Antiquity	Antiquity	n1	Antiquity	antiquity	0
,	,	,	,	,	0
Legality	Legality	n1	Legality	legality	0
,	,	,	,	,	0
Use	Use	n1	Use	use	0
,	,	,	,	,	0
Right	Right	j-jn	Right	right	0
,	,	,	,	,	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
Neces	Neces	n2	Nieces	niece	0
∣	∣	sy	∣	∣	0
sity	sity	n1	sity	sity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	ng1	Kings	king	0
Pourveyance	Pourveyance	n1	Purveyance	purveyance	0
,	,	,	,	,	0
or	or	cc	or	or	0
Compo	Compo	np1	Compo	Compo	0
∣	∣	sy	∣	∣	0
sitions	sitions	n2	sitions	sition	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Demonstration	Demonstration	n1	Demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
many	many	d	many	many	0
great	great	j	great	great	0
Mischiefs	Mischiefs	n2	Mischiefs	mischief	0
and	and	cc	and	and	0
Inconveni	Inconveni	np2	Inconveni	inconveni	0
∣	∣	sy	∣	∣	0
ences	ences	n1	ences	ences	0
which	which	q-crq	which	which	0
will	will	vmb	will	will	0
unavoydably	unavoydably	av-j	avoidable	avoidable	0
happen	happen	vvi	happen	happen	0
both	both	d	both	both	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
his	his	po31	his	his	0
People	People	n1	People	people	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
taking	taking	n-vvg	taking	take	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
away	away	av	away	away	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
endeavours	endeavours	n2	endeavours	endeavour	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
epitomize	epitomize	vvi	epitomise	epitomise	0
some	some	d	some	some	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
therein	therein	av	therein	therein	0
already	already	av	already	already	0
expressed	expressed	vvn	expressed	express	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
add	add	vvi	add	add	0
many	many	d	many	many	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
before	before	a-acp	before	before	0
omitted	omitted	vvn	omitted	omit	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
imployed	imployed	vvn	employed	employ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
publique	publique	j	public	public	0
cares	cares	n2	cares	care	0
and	and	cc	and	and	0
concern	concern	vvi	concern	concern	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
&	&	cc	&	and	0
have	have	vhb	have	have	0
very	very	av	very	very	0
little	little	j	little	little	0
or	or	cc	or	or	0
no	no	dx	no	no	0
spare	spare	j	spare	spare	0
time	time	n1	time	time	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
converse	converse	vvi	converse	converse	0
with	with	p-acp	with	with	0
books	books	n2	books	book	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
do	do	vdb	do	do	0
preferre	preferre	vvi	prefer	prefer	0
the	the	dt	the	the	0
interests	interests	n2	interests	interest	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
vanities	vanities	n2	vanities	vanity	0
or	or	cc	or	or	0
avarice	avarice	n1	avarice	avarice	0
before	before	p-acp	before	before	0
such	such	d	such	such	0
better	better	jc	better	better	0
