MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
THere	THere	pc-acp	THere	there	0
need	need	vvi	need	need	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
Considerations	Considerations	n2	Considerations	consideration	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
recommend	recommend	vvi	recommend	recommend	0
,	,	,	,	,	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
petuate	petuate	vvi	petuate	petuate	0
the	the	dt	the	the	0
Memory	Memory	n1	Memory	memory	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Lady	Lady	n1	Lady	lady	0
Cholmondeley	Cholmondeley	np1	Cholmondeley	Cholmondeley	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Merits	Merits	n2	Merits	merit	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Life	Life	n1	Life	life	0
;	;	;	;	;	0
it	it	pn31	it	it	0
being	being	vbg	being	be	0
hardly	hardly	av	hardly	hardly	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
think	think	vvi	think	think	0
the	the	dt	the	the	0
World	World	n1	World	world	0
should	should	vmd	should	shall	0
forget	forget	vvi	forget	forget	0
so	so	av	so	so	0
Great	Great	j	Great	great	0
a	a	dt	a	a	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
any	any	d	any	any	0
sense	sense	n1	sense	sense	0
of	of	pp-f	of	of	0
Piety	Piety	n1	Piety	piety	0
or	or	cc	or	or	0
Gratitude	Gratitude	n1	Gratitude	gratitude	0
continues	continues	vvz	continues	continue	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
since	since	c-acp	since	since	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Honourable	Honourable	j	Honourable	honourable	0
Relations	Relations	n2	Relations	relation	0
are	are	vbr	are	be	0
pleas'd	pleas'd	vvn	pleased	please	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
,	,	,	,	,	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
Mite	Mite	n1	Mite	mite	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
cast	cast	vvn	cast	cast	0
in	in	p-acp	in	in	0
towards	towards	p-acp	towards	towards	0
that	that	d	that	that	0
pious	pious	j	pious	pious	0
End	End	vvb	End	end	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
neither	neither	av-dx	neither	neither	0
to	to	pc-acp	to	to	0
dispute	dispute	vvi	dispute	dispute	0
the	the	dt	the	the	0
Doing	Doing	vdg	Doing	do	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Event	Event	n1	Event	event	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
