IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
vnknowen	vnknowen	j	unknown	unknown	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
aduersaries	aduersaries	n2	adversaries	adversary	0
haue	haue	vhb	have	have	0
neuer	neuer	av-x	never	never	0
ceased	ceased	vvd	ceased	cease	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
beginning	beginning	n-vvg	beginning	begin	0
of	of	pp-f	of	of	0
hir	hir	png31	his	he	0
Maiesties	Maiesties	n2	Majesties	majesty	0
moste	moste	ds	most	most	0
hap	hap	n1	hap	hap	0
∣	∣	sy	∣	∣	0
pie	pie	uh	pie	pie	0
reigne	reigne	n1	reign	reign	0
vntil	vntil	c-acp	until	until	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
bookes	bookes	n2	books	book	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
numbers	numbers	n2	numbers	number	0
written	written	vvn	written	write	0
and	and	cc	and	and	0
published	published	vvn	published	publish	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
al	al	d	all	all	0
other	other	j-jn	other	other	0
means	means	n2	means	mean	0
,	,	,	,	,	0
that	that	cst	that	that	0
possiblie	possiblie	av-j	possibly	possible	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
deuise	deuise	vvi	devise	devise	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
trouble	trouble	vvi	trouble	trouble	0
the	the	dt	the	the	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
diffame	diffame	vvi	diffame	diffame	0
that	that	d	that	that	0
holy	holy	j	holy	holy	0
religi	religi	fw-la	religi	religi	0
∣	∣	sy	∣	∣	0
on	on	pi	on	one	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
through	through	p-acp	through	through	0
Gods	Gods	npg1	Gods	God	0
great	great	j	great	great	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
godlie	godlie	j	godly	godly	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
gratious	gratious	j	gracious	gracious	0
Souereign	Souereign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
is	is	vbz	is	be	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
word	word	n1	word	word	0
established	established	vvn	established	establish	0
amongst	amongst	p-acp	among	among	0
vs.	vs.	pno12	us	we	0
VVhat	VVhat	q-crq	What	what	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
wrought	wrought	vvn	wrought	wrought	0
with	with	p-acp	with	with	0
manie	manie	d	many	many	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
estates	estates	n2	estates	estate	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
mightelie	mightelie	av-j	mightily	mighty	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
preuailed	preuailed	vvn	prevailed	prevail	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
strong	strong	j	strong	strong	0
&	&	cc	&	and	0
effectual	effectual	j	effectual	effectual	0
illusion	illusion	n1	illusion	illusion	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
aduaunced	aduaunced	vvn	advanced	advance	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
supremacie	supremacie	n1	supremacy	supremacy	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
,	,	,	,	,	0
authoritie	authoritie	n1	authority	authority	0
,	,	,	,	,	0
and	and	cc	and	and	0
credit	credit	n1	credit	credit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
