May	May	vmb	May	may	0
it	it	pn31	it	it	0
Please	Please	vvb	Please	please	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
.	.	.	.	.	1
I	I	pns11	I	i	0
DO	DO	vdb	DO	do	0
humbly	humbly	av-j	humbly	humble	0
present	present	vvi	present	present	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
MAJESTY	MAJESTY	n1	MAJESTY	majesty	0
a	a	dt	a	a	0
Summary	Summary	n1	Summary	summary	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Laws	Laws	n2	Laws	law	0
and	and	cc	and	and	0
Customes	Customes	n2	Customs	custom	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
ancient	ancient	j	ancient	ancient	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
SCOTLAND	SCOTLAND	np1	SCOTLAND	Scotland	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
be	be	vbi	be	be	0
no	no	av-dx	no	no	0
where	where	q-crq	where	where	0
so	so	av	so	so	0
fitly	fitly	av-j	fitly	fit	0
Plac	Plac	np1	Plac	Plac	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
Rayes	Rayes	n2	Rays	ray	0
of	of	pp-f	of	of	0
Your	Your	po22	Your	your	0
Roy	Roy	n1	Roy	roy	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
Protection	Protection	n1	Protection	protection	0
:	:	:	:	:	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
confident	confident	j	confident	confident	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
tend	tend	vvi	tend	tend	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
and	and	cc	and	and	0
Renoun	Renoun	n1	Renown	renown	0
of	of	pp-f	of	of	0
