May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Lordships	Lordships	n2	Lordship's	lordship	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
Illustrious	Illustrious	j	Illustrious	illustrious	0
Character	Character	n1	Character	character	0
,	,	,	,	,	0
you	you	pn22	you	you	0
deservedly	deservedly	av-vvn	deservedly	deserve	0
bear	bear	n1	bear	bear	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
less	less	dc	less	less	0
demonstration	demonstration	n1	demonstration	demonstration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
King's	King's	ng1	King's	king	0
profound	profound	j	profound	profound	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
and	and	cc	and	and	0
Affecti	Affecti	n1	Affection	affection	0
∣	∣	sy	∣	∣	0
on	on	zz	on	on	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
People	People	n1	People	people	0
,	,	,	,	,	0
than	than	cs	than	than	0
marks	marks	n2	marks	mark	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Family	Family	n1	Family	family	0
,	,	,	,	,	0
or	or	cc	or	or	0
Favour	Favour	n1	Favour	favour	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Persons	Persons	n2	Persons	person	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Fe	Fe	uh	Fe	fe	0
∣	∣	sy	∣	∣	0
licity	licity	n1	licity	licity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
King	King	n1	King	king	0
makes	makes	vvz	makes	make	0
no	no	dx	no	no	0
Impress	Impress	n1	Impress	impress	0
but	but	cc-acp	but	but	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
finest	finest	js	finest	fine	0
Metals	Metals	n2	Metals	metal	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
does	does	vdz	does	do	0
he	he	pns31	he	he	0
imploy	imploy	vvi	employ	employ	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
whose	whose	rg-crq	whose	who	0
intrinsick	intrinsick	j	intrinsic	intrinsic	0
Worth	Worth	n1	Worth	worth	0
justifies	justifies	vvz	justifies	justify	0
His	His	po31	His	his	0
prudent	prudent	j	prudent	prudent	0
Choice	Choice	n1	Choice	choice	0
,	,	,	,	,	0
and	and	cc	and	and	0
Endears	Endears	vvz	Endears	endear	0
Him	Him	pno31	Him	he	0
to	to	p-acp	to	to	0
His	His	po31	His	his	0
People	People	n1	People	people	0
:	:	:	:	:	0
We	We	pns12	We	we	0
find	find	vvb	find	find	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
faithful	faithful	j	faithful	faithful	0
Management	Management	n1	Management	management	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Trust	Trust	n1	Trust	trust	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
,	,	,	,	,	0
that	that	cst	that	that	0
State	State	n1	State	state	0
Ministers	Ministers	n2	Ministers	minister	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
now	now	av	now	now	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
former	former	j	former	former	0
Ages	Ages	n2	Ages	age	0
,	,	,	,	,	0
Screens	Screens	n2	Screens	screen	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
off	off	a-acp	off	off	0
the	the	dt	the	the	0
popular	popular	j	popular	popular	0
Hatred	Hatred	n1	Hatred	hatred	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Discontented	Discontented	j-vvn	Discontented	discontent	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Government	Government	n1	Government	government	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
rather	rather	av-c	rather	rather	0
like	like	av-j	like	like	0
those	those	d	those	those	0
reflective	reflective	j	reflective	reflective	0
Glasses	Glasses	n2	Glasses	glass	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
intercepting	intercepting	vvg	intercepting	intercept	0
the	the	dt	the	the	0
