WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
considered	considered	vvd	considered	consider	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
(	(	(	(	(	0
worshipful	worshipful	j	worshipful	worshipful	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
beloued	beloued	vvn	beloved	belove	0
)	)	)	)	)	0
the	the	dt	the	the	0
manifolde	manifolde	j	manifold	manifold	0
and	and	cc	and	and	0
subtile	subtile	j	subtle	subtle	0
practises	practises	n2	practises	practise	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
lignant	lignant	j	lignant	lignant	0
drifts	drifts	n2	drifts	drift	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
&	&	cc	&	and	0
his	his	po31	his	his	0
ministers	ministers	n2	ministers	minister	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
suggestiō	suggestiō	n1	suggestion	suggestion	0
of	of	pp-f	of	of	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
tan	tan	fw-es	tan	tan	0
doo	doo	vdi	do	do	0
daily	daily	av-j	daily	daily	0
put	put	vvi	put	put	0
in	in	p-acp	in	in	0
vre	vre	n1	use	use	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Lanterne	Lanterne	n1	Lantern	lantern	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
steps	steps	n2	steps	step	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
light	light	n1	light	light	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
feete	feete	n2	feet	foot	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
into	into	p-acp	into	into	0
contēpt	contēpt	n1	contempt	contempt	0
&	&	cc	&	and	0
disliking	disliking	j-vvg	disliking	dislike	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
vnto	vnto	p-acp	unto	unto	0
vtter	vtter	j	utter	utter	0
ruine	ruine	n1	ruin	ruin	0
and	and	cc	and	and	0
decay	decay	n1	decay	decay	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
raigne	raigne	vvi	reign	reign	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
temple	temple	n1	temple	temple	0
of	of	pp-f	of	of	0
mens	mens	ng2	men's	man	0
harts	harts	n2	hearts	heart	0
as	as	p-acp	as	as	0
God	God	np1	God	God	0
alone	alone	av-j	alone	alone	0
:	:	:	:	:	0
(	(	(	(	(	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
stay	stay	vvi	stay	stay	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
carefully	carefully	av-j	carefully	careful	0
endeuor	endeuor	n1	endeavour	endeavour	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
▪	▪	▪	▪	▪	0
what	what	q-crq	what	what	0
way	way	n1	way	way	0
best	best	av-js	best	best	0
I	I	pns11	I	i	0
might	might	vmd	might	may	0
dili	dili	fw-la	dili	dili	0
∣	∣	sy	∣	∣	0
gently	gently	av-j	gently	gentle	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
supporte	supporte	vvi	support	support	0
and	and	cc	and	and	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
proppe	proppe	n1	prop	prop	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
promote	promote	vvi	promote	promote	0
and	and	cc	and	and	0
aduaunce	aduaunce	vvi	advance	advance	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
good	good	j	good	good	0
a	a	dt	a	a	0
labourer	labourer	n1	labourer	labourer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
Vineyarde	Vineyarde	n1	Vineyard	vineyard	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
rather	rather	av-c	rather	rather	0
a	a	dt	a	a	0
loyterer	loyterer	n1	loiterer	loiterer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
I	I	pns11	I	i	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
the	the	dt	the	the	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
doo	doo	vdi	do	do	0
I	I	pns11	I	i	0
doo	doo	vdi	do	do	0
not	not	xx	not	not	0
,	,	,	,	,	0
&	&	cc	&	and	0
the	the	dt	the	the	0
contrary	contrary	n-jn	contrary	contrary	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
