RIght	RIght	av-jn	RIght	right	0
honora	honora	n1	honora	honora	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
and	and	cc	and	and	0
ver	ver	fw-la	ver	ver	0
∣	∣	sy	∣	∣	0
tuous	tuous	j	tuous	tuous	0
Ladie	Ladie	n1	Lady	lady	0
,	,	,	,	,	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
forth	forth	av	forth	forth	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
maketh	maketh	vvz	makes	make	0
mention	mention	n1	mention	mention	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Titles	Titles	n2	Titles	title	0
,	,	,	,	,	0
Magnitude	Magnitude	n1	Magnitude	magnitude	0
,	,	,	,	,	0
Ioyes	Ioyes	n2	Joys	joy	0
,	,	,	,	,	0
and	and	cc	and	and	0
Eternity	Eternity	n1	Eternity	eternity	0
of	of	pp-f	of	of	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
here	here	av	here	here	0
intreated	intreated	vvn	entreated	entreat	0
of	of	pp-f	of	of	0
)	)	)	)	)	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
diuine	diuine	j-jn	divine	divine	0
matter	matter	n1	matter	matter	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
:	:	:	:	:	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
bold	bold	j	bold	bold	0
,	,	,	,	,	0
ei	ei	fw-la	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
to	to	p-acp	to	to	0
speake	speake	vvi	speak	speak	0
,	,	,	,	,	0
write	write	vvb	write	write	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
treate	treate	vvb	treat	treat	0
of	of	a-acp	of	off	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
further	further	av-jc	further	further	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
secret	secret	j-jn	secret	secret	0
things	things	n2	things	thing	0
belong	belong	vvb	belong	belong	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
reuealed	reuealed	vvn	revealed	reveal	0
belong	belong	vvi	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
for	for	c-acp	for	for	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
Deut.	Deut.	np1	Deut.	Deut.	1
29.29	29.29	crd	29.29	29.29	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
yet	yet	av	yet	yet	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
thought	thought	vvn	thought	think	0
great	great	j	great	great	0
boldnesse	boldnesse	n1	boldness	boldness	0
in	in	p-acp	in	in	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
am	am	vbm	am	be	0
altogether	altogether	av	altogether	altogether	0
vnacquanted	vnacquanted	j	unacquainted	unacquainted	0
or	or	cc	or	or	0
knowne	knowne	vvn	known	know	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nor	nor	ccx	nor	nor	0
,	,	,	,	,	0
being	being	vbg	being	be	0
a	a	dt	a	a	0
Minister	Minister	n1	Minister	minister	0
,	,	,	,	,	0
and	and	cc	and	and	0
Preacher	Preacher	n1	Preacher	preacher	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
shrowde	shrowde	vvi	shroud	shroud	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
preiudice	preiudice	n1	prejudice	prejudice	0
of	of	pp-f	of	of	0
contempt	contempt	n1	contempt	contempt	0
,	,	,	,	,	0
this	this	d	this	this	0
my	my	po11	my	my	0
small	small	j	small	small	0
and	and	cc	and	and	0
vnlear	vnlear	av-j	vnlear	vnlear	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
Intituled	Intituled	vvn	Entitled	entitle	0
,	,	,	,	,	0
A	A	dt	A	a	0
Celestiall	Celestiall	j	Celestial	celestial	0
Looking-glasse	Looking-glasse	n1	Lookingglass	looking-glass	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
patronized	patronized	vvn	patronized	patronize	0
vnder	vnder	p-acp	under	under	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
protection	protection	n1	protection	protection	0
,	,	,	,	,	0
beeing	beeing	vbg	being	be	0
a	a	dt	a	a	0
Lady	Lady	n1	Lady	lady	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
dignity	dignity	n1	dignity	dignity	0
and	and	cc	and	and	0
vertue	vertue	n1	virtue	virtue	0
;	;	;	;	;	0
(	(	(	(	(	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
acknowledge	acknowledge	vvi	acknowledge	acknowledge	0
.	.	.	.	.	0
)	)	)	)	)	1
Yet	Yet	av	Yet	yet	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
dorned	dorned	vvn	dorned	dorn	0
you	you	pn22	you	you	0
among	among	p-acp	among	among	0
other	other	j-jn	other	other	0
religious	religious	j	religious	religious	0
Ladyes	Ladyes	n2	Ladies	lady	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
whō	whō	ro-crq	whom	who	0
yee	yee	pn22	ye	you	0
shine	shine	vvb	shine	shine	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
cleere	cleere	j	clear	clear	0
Lamp	Lamp	n1	Lamp	lamp	0
of	of	pp-f	of	of	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
your	your	po22	your	your	0
vnfeigned	vnfeigned	j	unfeigned	unfeigned	0
