MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
lately	lately	av-j	lately	late	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
commanded	commanded	vvn	commanded	command	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
so	so	av	so	so	0
streightened	streightened	vvn	straightened	straighten	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
with	with	p-acp	with	with	0
me	me	pno11	me	i	0
,	,	,	,	,	0
besides	besides	p-acp	beside	beside	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
about	about	p-acp	about	about	0
me	me	pno11	me	i	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
difficulties	difficulties	n2	difficulties	difficulty	0
that	that	cst	that	that	0
my	my	po11	my	my	0
servants	servants	n2	servants	servant	0
met	met	vvn	met	meet	0
with	with	p-acp	with	with	0
in	in	p-acp	in	in	0
following	following	vvg	following	follow	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
bringing	bringing	vvg	bringing	bring	0
my	my	po11	my	my	0
carriages	carriages	n2	carriages	carriage	0
after	after	p-acp	after	after	0
me	me	pno11	me	i	0
,	,	,	,	,	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
remain	remain	vvi	remain	remain	0
here	here	av	here	here	0
sometimes	sometimes	av	sometime	sometime	0
in	in	p-acp	in	in	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
ordinary	ordinary	j	ordinary	ordinary	0
attendants	attendants	n2-jn	attendants	attendant	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
ne	ne	fw-fr	ne	ne	0
∣	∣	sy	∣	∣	0
cessaries	cessaries	n2-j	cessaries	cessaries	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
dayly	dayly	av-j	daily	daily	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
I	I	pns11	I	i	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
deprivation	deprivation	n1	deprivation	deprivation	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
