Much	Much	av-d	Much	much	0
Honoured	Honoured	vvn	Honoured	honour	0
:	:	:	:	:	0
THat	THat	cst	THat	that	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
run	run	vvi	run	run	0
the	the	dt	the	the	0
gantlet	gantlet	n1	gauntlet	gauntlet	0
,	,	,	,	,	0
and	and	cc	and	and	0
feel	feel	vvb	feel	feel	0
the	the	dt	the	the	0
stripes	stripes	n2	stripes	stripe	0
of	of	pp-f	of	of	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
malepert	malepert	j	malepert	malepert	0
adversaries	adversaries	n2	adversaries	adversary	0
,	,	,	,	,	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
miraculous	miraculous	j	miraculous	miraculous	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
these	these	d	these	these	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
blessed	blessed	j-vvn	blessed	bless	0
day	day	n1	day	day	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
reduced	reduced	vvn	reduced	reduce	0
under	under	p-acp	under	under	0
no	no	dx	no	no	0
Head	Head	n1	Head	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
cast	cast	vvd	cast	cast	0
into	into	p-acp	into	into	0
no	no	dx	no	no	0
predi	predi	n1	predi	predi	0
∣	∣	sy	∣	∣	0
cament	cament	n1	cament	cament	0
,	,	,	,	,	0
this	this	d	this	this	0
accents	accents	n2	accents	accent	0
the	the	dt	the	the	0
wonder	wonder	n1	wonder	wonder	0
;	;	;	;	;	0
that	that	cst	that	that	0
Ebion	Ebion	np1	Ebion	Ebion	0
a	a	dt	a	a	0
primitive	primitive	j	primitive	primitive	0
Heretick	Heretick	n1	Heretic	heretic	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Complices	Complices	n2	Accomplices	complice	0
should	should	vmd	should	shall	0
rob	rob	vvi	rob	rob	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
moity	moity	n1	moiety	moiety	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Honour	Honour	n1	Honour	honour	0
,	,	,	,	,	0
making	making	vvg	making	make	0
two	two	crd	two	two	0
Sabhaths	Sabhaths	ng1	Sabhaths	sabhaths	0
everyweek	everyweek	n1	everyweek	everyweek	0
,	,	,	,	,	0
retaining	retaining	vvg	retaining	retain	0
both	both	d	both	both	0
the	the	dt	the	the	0
Jewish	Jewish	jp	Jewish	jewish	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
Sabbath	Sabbath	n1	Sabbath	sabbath	0
:	:	:	:	:	0
That	That	cst	That	that	0
Turrecremata	Turrecremata	fw-la	Turrecremata	turrecremata	0
,	,	,	,	,	0
a	a	dt	a	a	0
politick	politick	j	politic	politic	0
School-man	School-man	n1	Schoolman	schoolman	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
rob	rob	vvi	rob	rob	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
Autho	Autho	np1	Autho	Autho	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
,	,	,	,	,	0
and	and	cc	and	and	0
fasten	fasten	vvi	fasten	fasten	0
it	it	pn31	it	it	0
only	only	av-j	only	only	0
upon	upon	p-acp	upon	upon	0
a	a	dt	a	a	0
Canoni	Canoni	np1	Canoni	Canoni	0
∣	∣	sy	∣	∣	0
cal	cal	vvb	call	call	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
that	that	d	that	that	0
others	others	n2-jn	others	other	0
of	of	pp-f	of	of	0
latter	latter	d	latter	latter	0
times	times	n2	times	time	0
should	should	vmd	should	shall	0
rob	rob	vvi	rob	rob	0
this	this	d	this	this	0
blessed	blessed	j-vvn	blessed	bless	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
solem	solem	j	solemn	solemn	0
∣	∣	sy	∣	∣	0
