REVEREND	REVEREND	n-jn	REVEREND	reverend	0
SIR	SIR	n1	SIR	sir	0
.	.	.	.	.	1
WHen	WHen	c-crq	WHen	when	0
first	first	ord	first	first	0
I	I	pns11	I	i	0
fell	fell	vvd	fell	fall	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
grie	grie	j	grie	grie	0
∣	∣	sy	∣	∣	0
uous	uous	fw-fr	uous	uous	0
affliction	affliction	n1	affliction	affliction	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
man	man	n1	man	man	0
surpri	surpri	fw-fr	surpri	surpri	0
∣	∣	sy	∣	∣	0
zed	zed	sy	z	z	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
mighty	mighty	j	mighty	mighty	0
Tempest	Tempest	n1	Tempest	tempest	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
astonishment	astonishment	n1	astonishment	astonishment	0
,	,	,	,	,	0
bethinke	bethinke	vvb	bethink	bethink	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
ply	ply	vvb	ply	ply	0
my	my	po11	my	my	0
courses	courses	n2	courses	course	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
appeasing	appeasing	n-vvg	appeasing	appease	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
anger	anger	n1	anger	anger	0
,	,	,	,	,	0
(	(	(	(	(	0
whence	whence	c-crq	whence	whence	0
crosse	crosse	n1	cross	cross	0
proceeded	proceeded	vvd	proceeded	proceed	0
)	)	)	)	)	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
perplexed	perplexed	j-vvn	perplexed	perplex	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
the	the	dt	the	the	0
mayne	mayne	n1	main	main	0
marke	marke	vvb	mark	mark	0
whereat	whereat	c-crq	whereat	whereat	0
aymed	aymed	vvn	aimed	aim	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
that	that	d	that	that	0
case	case	n1	case	case	0
I	I	pns11	I	i	0
suddaine	suddaine	j	sudden	sudden	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
and	and	cc	and	and	0
strongly	strongly	av-j	strongly	strong	0
resolued	resolued	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
Gods	Gods	npg1	Gods	God	0
Booke	Booke	n1	Book	book	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
&	&	cc	&	and	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
true	true	j	true	true	0
Card	Card	n1	Carded	card	0
and	and	cc	and	and	0
compasse	compasse	vvi	compass	compass	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
saile	saile	vvi	sail	sail	0
safely	safely	av-j	safely	safe	0
thorow	thorow	p-acp	thorough	through	0
the	the	dt	the	the	0
sea	sea	n1	sea	sea	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
worlds	worlds	ng1	world's	world	0
troubles	troubles	n2	troubles	trouble	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hope	hope	n1	hope	hope	0
ioyfully	ioyfully	av-j	joyfully	joyful	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
end	end	n1	end	end	0
to	to	pc-acp	to	to	0
arriue	arriue	vvi	arrive	arrive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
hauen	hauen	n1	haven	haven	0
of	of	pp-f	of	of	0
rest	rest	n1	rest	rest	0
and	and	cc	and	and	0
true	true	j	true	true	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
the	the	dt	the	the	0
bookes	bookes	n2	books	book	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Writ	Writ	vvn	Writ	write	0
,	,	,	,	,	0
I	I	pns11	I	i	0
mine	mine	po11	mine	my	0
eyes	eyes	n2	eyes	eye	0
and	and	cc	and	and	0
thoughts	thoughts	n2	thoughts	thought	0
specially	specially	av-j	specially	special	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
Psalmes	Psalmes	n2	Psalms	psalm	0
of	of	pp-f	of	of	0
Dauid	Dauid	np1	Dauid	David	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
a	a	dt	a	a	0
short	short	j	short	short	0
and	and	cc	and	and	0
sweete	sweete	j	sweet	sweet	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
and	and	cc	and	and	0
mysteries	mysteries	n2	mysteries	mystery	0
therein	therein	av	therein	therein	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
prized	prized	vvn	prized	prize	0
.	.	.	.	.	1
Among	Among	p-acp	Among	among	0
the	the	dt	the	the	0
Psalmes	Psalmes	n2	Psalms	psalm	0
I	I	pns11	I	i	0
conuersed	conuersed	vvd	conversed	converse	0
more	more	av-dc	more	more	0
frequently	frequently	av-j	frequently	frequent	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
singled	singled	vvn	singled	single	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
and	and	cc	and	and	0
stiled	stiled	vvd	styled	stile	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
title	title	n1	title	title	0
,	,	,	,	,	0
The	The	dt	The	the	0
Penitentialls	Penitentialls	n2-jn	Penitentials	penitential	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
fittest	fittest	js	fittest	fit	0
medicines	medicines	n2	medicines	medicine	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
malady	malady	n1	malady	malady	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
one	one	pi	one	one	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
the	the	dt	the	the	0
Anatomy	Anatomy	n1	Anatomy	anatomy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spi	spi	vvb	spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
and	and	cc	and	and	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
new	new	j	new	new	0
man	man	n1	man	man	0
.	.	.	.	.	1
True	True	j	True	true	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
confesse	confesse	vvb	confess	confess	0
ingenuously	ingenuously	av-j	ingenuously	ingenuous	0
,	,	,	,	,	0
though	though	cs	though	though	0
to	to	p-acp	to	to	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
reproach	reproach	n1	reproach	reproach	0
)	)	)	)	)	0
that	that	cst	that	that	0
albeit	albeit	cs	albeit	albeit	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
very	very	av	very	very	0
often	often	av	often	often	0
heretofore	heretofore	av	heretofore	heretofore	0
