May	May	vmb	May	may	0
it	it	pn31	it	it	0
please	please	vvi	please	please	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
.	.	.	.	.	1
THis	THis	d	THis	this	0
undrest	undrest	vvn	undrest	undress	0
Play	Play	n1	Play	play	0
has	has	vhz	has	have	0
been	been	vbn	been	be	0
so	so	av	so	so	0
little	little	av-j	little	little	0
endebted	endebted	vvn	indebted	indebt	0
to	to	p-acp	to	to	0
Poet	Poet	n1	Poet	poet	0
and	and	cc	and	and	0
Painter	Painter	n1	Painter	painter	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
wanted	wanted	vvn	wanted	want	0
Beauty	Beauty	n1	Beauty	beauty	0
to	to	pc-acp	to	to	0
invite	invite	vvi	invite	invite	0
Numbers	Numbers	n2	Numbers	number	0
,	,	,	,	,	0
and	and	cc	and	and	0
Merit	Merit	vvi	Merit	merit	0
to	to	p-acp	to	to	0
secure	secure	j	secure	secure	0
Friends	Friends	n2	Friends	friend	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
its	its	po31	its	its	0
disadvanta	disadvanta	n1	disadvanta	disadvanta	0
∣	∣	sy	∣	∣	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
not	not	xx	not	not	0
mist	mist	vvn	missed	miss	0
of	of	pp-f	of	of	0
Honours	Honours	ng1	Honours	honour	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
appeared	appeared	vvn	appeared	appear	0
,	,	,	,	,	0
so	so	av	so	so	0
often	often	av	often	often	0
favour'd	favour'd	vvn	favoured	favour	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Graces	Graces	ng1	Graces	grace	0
Presence	Presence	n1	Presence	presence	0
,	,	,	,	,	0
and	and	cc	and	and	0
somtimes	somtimes	av	sometimes	sometime	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
mands	mands	vvz	mands	mand	0
;	;	;	;	;	0
an	an	dt	and	a	0
encouragement	encouragement	n1	encouragement	encouragement	0
so	so	av	so	so	0
great	great	j	great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
your	your	po22	your	your	0
Grace	Grace	n1	Grace	grace	0
little	little	av-j	little	little	0
thinks	thinks	vvz	thinks	think	0
what	what	q-crq	what	what	0
mischief	mischief	n1	mischief	mischief	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
brought	brought	vvn	brought	bring	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Self	Self	n1	Self	self	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Persecution	Persecution	n1	Persecution	persecution	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
like	like	j	like	like	0
to	to	pc-acp	to	to	0
suffer	suffer	vvi	suffer	suffer	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Addresses	Addresses	n2	Addresses	address	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
troublesome	troublesome	j	troublesome	troublesome	0
a	a	dt	a	a	0
Favou	Favou	n1	Favou	favou	0
∣	∣	sy	∣	∣	0
rite	rite	n1	rite	rite	0
as	as	c-acp	as	as	0
Poetry	Poetry	n1	Poetry	poetry	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
such	such	d	such	such	0
a	a	dt	a	a	0
Favourite	Favourite	n1	Favourite	favourite	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Arrogance	Arrogance	n1	Arrogance	arrogance	0
you	you	pn22	you	you	0
cannot	cannot	vmbx	cannot	can	0
blame	blame	vvi	blame	blame	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
'tis	'tis	pn31|vbz	it's	it|be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
Poets	Poets	n2	Poets	poet	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
Born	Born	vvn	Born	bear	0
,	,	,	,	,	0
not	not	xx	not	not	0
Made	Made	vvn	Made	make	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
so	so	av	so	so	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Patrons	Patrons	n2	Patrons	patron	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
Kindness	Kindness	n1	Kindness	kindness	0
is	is	vbz	is	be	0
