Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
THough	THough	cs	THough	though	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
free	free	j	free	free	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
choice	choice	n1	choice	choice	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
or	or	cc	or	or	0
no	no	av-dx	no	no	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
publish	publish	vvi	publish	publish	0
these	these	d	these	these	0
Discourses	Discourses	n2	Discourses	discourse	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
the	the	dt	the	the	0
Publication	Publication	n1	Publication	publication	0
being	being	vbg	being	be	0
once	once	a-acp	once	once	0
Resolved	Resolved	vvn	Resolved	resolve	0
,	,	,	,	,	0
the	the	dt	the	the	0
De	De	fw-fr	De	de	0
∣	∣	sy	∣	∣	0
dication	dication	n1	dication	dication	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
indifferent	indifferent	j	indifferent	indifferent	0
;	;	;	;	;	0
the	the	dt	the	the	0
Nature	Nature	n1	Nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Subject	Subject	j-jn	Subject	subject	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
less	less	dc	less	less	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Obligations	Obligations	n2	Obligations	obligation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Author	Author	n1	Author	author	0
,	,	,	,	,	0
styling	styling	vvg	styling	styl	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
peculiar	peculiar	j	peculiar	peculiar	0
manner	manner	n1	manner	manner	0
Yours	Yours	png22	Yours	you	0
:	:	:	:	:	0
For	For	p-acp	For	for	0
since	since	p-acp	since	since	0
their	their	po32	their	their	0
drift	drift	n1	drift	drift	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Endangered	Endangered	vvd	Endangered	endanger	0
,	,	,	,	,	0
and	and	cc	and	and	0
Endanger	Endanger	vvi	Endanger	endanger	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
Safest	Safest	js	Safest	safe	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
sinfull	sinfull	j	sinful	sinful	0
,	,	,	,	,	0
Interest	Interest	n1	Interest	interest	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
Practice	Practice	n1	Practice	practice	0
upon	upon	p-acp	upon	upon	0
grounds	grounds	n2	grounds	ground	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Generous	Generous	j	Generous	generous	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stianity	stianity	n1	stianity	stianity	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Religious	Religious	j	Religious	religious	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
ra	ra	uh	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
should	should	vmd	should	shall	0
this	this	d	this	this	0
Assertion	Assertion	n1	Assertion	assertion	0
repair	repair	vvi	repair	repair	0
as	as	a-acp	as	as	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
tron	tron	n1	tron	tron	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	p-acp	to	to	0
Him	Him	pno31	Him	he	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
has	has	vhz	has	have	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
stance	stance	n1	stance	stance	0
?	?	?	?	?	1
VVho	VVho	r-crq	Who	who	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
case	case	n1	case	case	0
of	of	pp-f	of	of	0
eminent	eminent	j	eminent	eminent	0
compe	compe	zz	compe	compe	0
∣	∣	sy	∣	∣	0
tition	tition	n1	tition	tition	0
chose	chose	vvi	chosen	choose	0
Duty	Duty	n1	Duty	duty	0
before	before	p-acp	before	before	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Iudge	Iudge	n1	Judge	judge	0
grew	grew	vvd	grew	grow	0
inconsistent	inconsistent	j	inconsistent	inconsistent	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Iustice	Iustice	n1	Justice	justice	0
,	,	,	,	,	0
prefered	prefered	vvn	preferred	prefer	0
rather	rather	av	rather	rather	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Cōstant	Cōstant	j	Constant	constant	0
to	to	p-acp	to	to	0
sure	sure	j	sure	sure	0
Prin	Prin	np1	Prin	Prin	0
∣	∣	sy	∣	∣	0
ciples	ciples	n2	ciples	ciple	0
,	,	,	,	,	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Vnconstant	Vnconstant	j	Unconstant	unconstant	0
Government	Government	n1	Government	government	0
:	:	:	:	:	0
And	And	cc	And	and	0
to	to	pc-acp	to	to	0
retreat	retreat	vvi	retreat	retreat	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
innocent	innocent	j-jn	innocent	innocent	0
and	and	cc	and	and	0
Hono	Hono	fw-it	Hono	hono	0
∣	∣	sy	∣	∣	0
able	able	j	able	able	0
privacy	privacy	n1	privacy	privacy	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
sit	sit	vvi	fit	sit	0
and	and	cc	and	and	0
Act	Act	n1	Act	act	0
iniquity	iniquity	n1	iniquity	iniquity	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
Law	Law	n1	Law	law	0
;	;	;	;	;	0
and	and	cc	and	and	0
make	make	vvb	make	make	0
your	your	po22	your	your	0
Age	Age	n1	Age	age	0
and	and	cc	and	and	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
science	science	n1	science	science	0
,	,	,	,	,	0
(	(	(	(	(	0
the	the	dt	the	the	0
one	one	crd	one	one	0
Venerable	Venerable	j	Venerable	venerable	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
Sacred	Sacred	j	Sacred	sacred	0
Drudges	Drudges	n2	Drudges	drudge	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tyranny	tyranny	n1	tyranny	tyranny	0
of	of	pp-f	of	of	0
Fanatick	Fanatick	n-jn	Fanatic	fanatic	0
,	,	,	,	,	0
Perju	Perju	np1	Perju	Perju	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
Vsurpers	Vsurpers	ng1	Usurper's	usurper	0
.	.	.	.	.	1
The	The	dt	The	the	0
next	next	ord	next	next	0
attempt	attempt	n1	attempt	attempt	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Dis	Dis	d	This	this	0
∣	∣	sy	∣	∣	0
course	course	n1	course	course	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Defence	Defence	n1	Defence	defence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ministery	Ministery	n1	Ministry	ministry	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
when	when	c-crq	when	when	0
none	none	pix	none	none	0
owned	owned	vvd	owned	own	0
them	them	pno32	them	they	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Bench	Bench	n1	Bench	bench	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
then	then	cs	then	than	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
quitted	quitted	vvn	quit	quit	0
it	it	pn31	it	it	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
contrary	contrary	j-jn	contrary	contrary	0
we	we	pns12	we	we	0
lived	lived	vvd	lived	live	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
very	very	j	very	very	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Vniversity	Vniversity	n1	University	university	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
defiance	defiance	n1	defiance	defiance	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
and	and	cc	and	and	0
our	our	po12	our	our	0
Profession	Profession	n1	Profession	profession	0
openly	openly	av-j	openly	open	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Charge	Charge	n1	Charge	charge	0
defend	defend	vvi	defend	defend	0
the	the	dt	the	the	0
Quakers	Quakers	np1	Quakers	Quakers	0
and	and	cc	and	and	0
Fanaticks	Fanaticks	n2-jn	Fanatics	fanatic	0
,	,	,	,	,	0
persons	persons	n2	persons	person	0
not	not	xx	not	not	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
nam'd	nam'd	vvn	named	name	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
Courts	Courts	n2	Courts	court	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
Indictment	Indictment	n1	Indictment	indictment	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Instructions	Instructions	n2	Instructions	instruction	0
I	I	pns11	I	i	0
here	here	av	here	here	0
presumed	presumed	vvd	presumed	presume	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
what	what	r-crq	what	what	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
do	do	vdi	do	do	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
take	take	vvi	take	take	0
a	a	dt	a	a	0
narrative	narrative	j-jn	narrative	narrative	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
respected	respected	vvd	respected	respect	0
their	their	po32	their	their	0
Actions	Actions	n2	Actions	action	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Rule	Rule	n1	Rule	rule	0
or	or	cc	or	or	0
Admonition	Admonition	n1	Admonition	admonition	0
,	,	,	,	,	0
applyed	applyed	vvd	applied	apply	0
to	to	pc-acp	to	to	0
yours	yours	png22	yours	you	0
is	is	vbz	is	be	0
only	only	j	only	only	0
a	a	dt	a	a	0
Rehearsal	Rehearsal	n1	Rehearsal	rehearsal	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
Zeal	Zeal	n1	Zeal	zeal	0
in	in	p-acp	in	in	0
asserting	asserting	vvg	asserting	assert	0
the	the	dt	the	the	0
Ministerial	Ministerial	j	Ministerial	ministerial	0
Cause	Cause	n1	Cause	cause	0
is	is	vbz	is	be	0
so	so	av	so	so	0
generally	generally	av-j	generally	general	0
known	known	vvn	known	know	0
,	,	,	,	,	0
so	so	av	so	so	0
gratefully	gratefully	av-j	gratefully	grateful	0
acknowledged	acknowledged	vvn	acknowledged	acknowledge	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
dare	dare	vvb	dare	dare	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
firme	firme	av-j	firm	firm	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
deliver	deliver	vvb	deliver	deliver	0
,	,	,	,	,	0
you	you	pn22	you	you	0
read	read	vvb	read	read	0
the	the	dt	the	the	0
words	words	n2	words	word	0
indeed	indeed	av	indeed	indeed	0
of	of	pp-f	of	of	0
One	One	crd	One	one	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Thanks	Thanks	n2	Thanks	thank	0
of	of	pp-f	of	of	0
All.	All.	d	All.	all	0
VVhich	VVhich	r-crq	Which	which	0
affectionate	affectionate	j	affectionate	affectionate	0
Concernment	Concernment	n1	Concernment	concernment	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
seems	seems	vvz	seems	seem	0
to	to	pc-acp	to	to	0
argue	argue	vvi	argue	argue	0
a	a	dt	a	a	0
Spirituall	Spirituall	j	Spiritual	spiritual	0
sence	sence	n1	sense	sense	0
,	,	,	,	,	0
and	and	cc	and	and	0
experimentall	experimentall	j	experimental	experimental	0
Tast	Tast	n1	Taste	tast	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
