Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
THe	THe	dt	THe	the	0
cause	cause	n1	cause	cause	0
why	why	c-crq	why	why	0
the	the	dt	the	the	0
Ancients	Ancients	n2-j	Ancients	ancient	0
by	by	p-acp	by	by	0
fire	fire	n1	fire	fire	0
signifie	signifie	vvi	signify	signify	0
Loue	Loue	n1	Love	love	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
this	this	d	this	this	0
Ele	Ele	n1	Ele	eye	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
hardest	hardest	js	hardest	hard	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
hid	hid	vvn	hid	hide	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
a	a	dt	a	a	0
man	man	n1	man	man	0
seekes	seekes	vvz	seeks	seek	0
to	to	pc-acp	to	to	0
couer	couer	vvi	cover	cover	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
it	it	pn31	it	it	0
discouers	discouers	vvz	discovers	discover	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
blabbs	blabbs	n2	blabbs	blabb	0
the	the	dt	the	the	0
place	place	n1	place	place	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
Of	Of	pp-f	Of	of	0
this	this	d	this	this	0
quality	quality	n1	quality	quality	0
is	is	vbz	is	be	0
Loue	Loue	n1	Love	love	0
,	,	,	,	,	0
and	and	cc	and	and	0
truly	truly	av-j	truly	true	0
participateth	participateth	vvz	participateth	participate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
I	I	pns11	I	i	0
came	came	vvd	came	come	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
fire	fire	n1	fire	fire	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
true	true	j	true	true	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
Loue	Loue	n1	Love	love	0
,	,	,	,	,	0
came	came	vvd	came	come	0
and	and	cc	and	and	0
shewed	shewed	vvd	showed	show	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
shape	shape	n1	shape	shape	0
and	and	cc	and	and	0
figure	figure	n1	figure	figure	0
of	of	pp-f	of	of	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	d	that	that	0
Loue	Loue	n1	Love	love	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
extraordinary	extraordinary	j	extraordinary	extraordinary	0
actiue	actiue	j	active	active	0
fire	fire	n1	fire	fire	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
can	can	vmb	can	can	0
it	it	pn31	it	it	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
soeuer	soeuer	av	soever	soever	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
,	,	,	,	,	0
be	be	vbb	be	be	0
hid	hid	vvn	hid	hide	0
,	,	,	,	,	0
or	or	cc	or	or	0
idle	idle	j	idle	idle	0
.	.	.	.	.	1
Ope	Ope	j	open	open	0
∣	∣	sy	∣	∣	0
ratur	ratur	fw-la	ratur	ratur	0
magna	magna	fw-la	magna	magna	0
,	,	,	,	,	0
si	si	fw-la	si	si	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Saint	Saint	np1	Saint	Saint	0
Gregory	Gregory	np1	Gregory	Gregory	0
)	)	)	)	)	0
si	si	fw-la	si	si	0
autem	autem	fw-la	autem	autem	0
non	non	fw-fr	non	non	0
operatur	operatur	fw-la	operatur	operatur	0
,	,	,	,	,	0
amor	amor	fw-la	amor	amor	0
non	non	fw-fr	non	non	0
est	est	fw-la	est	est	0
.	.	.	.	.	1
Loue	Loue	n1	Love	love	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
alwayes	alwayes	av	always	always	0
in	in	p-acp	in	in	0
action	action	n1	actium	action	0
,	,	,	,	,	0
alwayes	alwayes	av	always	always	0
in	in	p-acp	in	in	0
working	working	vvg	working	work	0
;	;	;	;	;	0
it	it	pn31	it	it	0
worketh	worketh	vvz	works	work	0
by	by	p-acp	by	by	0
benefits	benefits	n2	benefits	benefit	0
▪	▪	▪	▪	▪	0
it	it	pn31	it	it	0
worketh	worketh	vvz	works	work	0
by	by	p-acp	by	by	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
friendly	friendly	j	friendly	friendly	0
offices	offices	n2	offices	office	0
,	,	,	,	,	0
and	and	cc	and	and	0
charitable	charitable	j	charitable	charitable	0
seruices	seruices	n2	services	service	0
:	:	:	:	:	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
it	it	pn31	it	it	0
cannot	cannot	vmbx	cannot	can	0
worke	worke	vvi	work	work	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
,	,	,	,	,	0
or	or	cc	or	or	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
subiect	subiect	j-jn	subject	subject	0
whereon	whereon	c-crq	whereon	whereon	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
worke	worke	vvi	work	work	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
no	no	dx	no	no	0
need	need	n1	need	need	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
it	it	pn31	it	it	0
supplyeth	supplyeth	vvz	supplieth	suppli	0
that	that	d	that	that	0
defect	defect	n1	defect	defect	0
with	with	p-acp	with	with	0
good	good	j	good	good	0
desires	desires	n2	desires	desire	0
,	,	,	,	,	0
and	and	cc	and	and	0
words	words	n2	words	word	0
.	.	.	.	.	1
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
needeth	needeth	vvz	needs	need	0
not	not	xx	not	not	0
the	the	dt	the	the	0
seruice	seruice	n1	service	service	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
,	,	,	,	,	0
contents	contents	vvz	contents	content	0
himselfe	himselfe	px31	himself	himself	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
his	his	po31	his	his	0
ser	ser	n1	sir	sir	0
∣	∣	sy	∣	∣	0
uants	uants	vvz	vaunts	vaunt	0
,	,	,	,	,	0
accepting	accepting	vvg	accepting	accept	0
(	(	(	(	(	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
can	can	vmb	can	can	0
no	no	av-dx	no	no	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
the	the	dt	the	the	0
will	will	n1	will	will	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
deed	deed	n1	deed	deed	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
here	here	av	here	here	0
vpon	vpon	p-acp	upon	upon	0
earth	earth	n1	earth	earth	0
repre	repre	fw-fr	repre	repre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
his	his	po31	his	his	0
person	person	n1	person	person	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
require	require	vvi	require	require	0
tribute	tribute	n1	tribute	tribute	0
and	and	cc	and	and	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
saue	saue	vvb	save	save	0
onely	onely	av-j	only	only	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
euery	euery	d	every	every	0
one	one	pi	one	one	0
is	is	vbz	is	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
.	.	.	.	.	1
That	That	d	That	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
affoord	affoord	vvi	afford	afford	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
here	here	av	here	here	0
offer	offer	vvi	offer	offer	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
forced	forced	vvd	forced	force	0
thereunto	thereunto	av	thereunto	thereunto	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
(	(	(	(	(	0
howbeit	howbeit	cs	howbeit	howbeit	0
my	my	po11	my	my	0
desire	desire	n1	desire	desire	0
hath	hath	vhz	hath	have	0
euermore	euermore	av	evermore	evermore	0
had	had	vhn	had	have	0
a	a	dt	a	a	0
larger	larger	jc	larger	large	0
extent	extent	n1	extent	extent	0
)	)	)	)	)	0
is	is	vbz	is	be	0
onely	onely	av-j	only	only	0
a	a	dt	a	a	0
parcell	parcell	n1	parcel	parcel	0
of	of	pp-f	of	of	0
words	words	n2	words	word	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
proceed	proceed	vvb	proceed	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
soule	soule	n1	soul	soul	0
,	,	,	,	,	0
and	and	cc	and	and	0
come	come	vvb	come	come	0
truly	truly	av-j	truly	true	0
and	and	cc	and	and	0
sincerely	sincerely	av-j	sincerely	sincere	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
worth	worth	n1	worth	worth	0
and	and	cc	and	and	0
estimation	estimation	n1	estimation	estimation	0
,	,	,	,	,	0
and	and	cc	and	and	0
perhaps	perhaps	av	perhaps	perhaps	0
(	(	(	(	(	0
vpon	vpon	p-acp	upon	upon	0
occasion	occasion	n1	occasion	occasion	0
)	)	)	)	)	0
may	may	vmb	may	may	0
proue	proue	vvi	prove	prove	0
likewise	likewise	av	likewise	likewise	0
profitable	profitable	j	profitable	profitable	0
and	and	cc	and	and	0
aduantagi	aduantagi	n2	aduantagi	aduantagi	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
.	.	.	.	.	1
Howsoeuer	Howsoeuer	c-acp	Howsoever	howsoever	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
serue	serue	vvi	serve	serve	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
to	to	pc-acp	to	to	0
expresse	expresse	vvi	express	express	0
that	that	cst	that	that	0
my	my	po11	my	my	0
seruice	seruice	n1	service	service	0
and	and	cc	and	and	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
euer	euer	av	ever	ever	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
ready	ready	av-j	ready	ready	0
prest	prest	vvn	pressed	press	0
to	to	pc-acp	to	to	0
serue	serue	vvi	serve	serve	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
.	.	.	.	.	1
And	And	cc	And	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
little	little	j	little	little	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
wholly	wholly	av-jn	wholly	whole	0
seeme	seeme	vvi	seem	seem	0
vnprofitable	vnprofitable	j	unprofitable	unprofitable	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
with	with	p-acp	with	with	0
this	this	d	this	this	0
affection	affection	n1	affection	affection	0
of	of	pp-f	of	of	0
Loue	Loue	n1	Love	love	0
,	,	,	,	,	0
sutable	sutable	j	suitable	suitable	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
subiect	subiect	n-jn	subject	subject	0
,	,	,	,	,	0
ouercomming	ouercomming	vvg	overcoming	overcome	0
those	those	d	those	those	0
feares	feares	n2	fears	fear	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
