AS	AS	p-acp	AS	as	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
honourable	honourable	j	honourable	honourable	0
)	)	)	)	)	0
both	both	d	both	both	0
Wheate	Wheate	n1	Wheat	wheat	0
and	and	cc	and	and	0
Darnel	Darnel	n1	Darnel	darnel	0
,	,	,	,	,	0
Corne	Corne	n1	Corn	corn	0
and	and	cc	and	and	0
Cockle	Cockle	n1	Cockle	cockle	0
,	,	,	,	,	0
and	and	cc	and	and	0
good	good	j	good	good	0
Seedes	Seedes	n2	Seeds	seed	0
and	and	cc	and	and	0
tares	tares	n2	tares	tare	0
:	:	:	:	:	0
euen	euen	av	even	even	0
so	so	av	so	so	0
there	there	a-acp	there	there	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
sowers	sowers	n2	sower's	sower	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
sorts	sorts	n2	sorts	sort	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
the	the	dt	the	the	0
chil	chil	fw-la	chil	chil	0
∣	∣	sy	∣	∣	0
dren	dren	n1	dren	dren	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
doe	doe	vdb	do	do	0
sowe	sowe	vvi	sow	sow	0
the	the	dt	the	the	0
good	good	j	good	good	0
corne	corne	n1	corn	corn	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
word	word	n1	word	word	0
:	:	:	:	:	0
and	and	cc	and	and	0
the	the	dt	the	the	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
uants	uants	vvz	vaunts	vaunt	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
haue	haue	vhb	have	have	0
and	and	cc	and	and	0
will	will	n1	will	will	0
,	,	,	,	,	0
scatter	scatter	vvb	scatter	scatter	0
abroad	abroad	av	abroad	abroad	0
Darnel	Darnel	n1	Darnel	darnel	0
,	,	,	,	,	0
the	the	dt	the	the	0
Di	Di	zz	Di	di	0
∣	∣	sy	∣	∣	0
uels	uels	n2-j	uels	uels	0
doctrine	doctrine	n1	doctrine	doctrine	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
sowers	sowers	n2	sower's	sower	0
shall	shall	vmb	shall	shall	0
dwell	dwell	vvi	dwell	dwell	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
whose	whose	rg-crq	whose	who	0
good	good	j	good	good	0
seede	seede	n1	seed	seed	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
sow	sow	vvi	sow	sow	0
:	:	:	:	:	0
Sothe	Sothe	n1	Sooth	sooth	0
throwers	throwers	n2	throwers	thrower	0
abroad	abroad	av	abroad	abroad	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Darnell	Darnell	n1	Darnel	darnel	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
dwell	dwell	vvi	dwell	dwell	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Diuel	Diuel	n1	Devil	devil	0
,	,	,	,	,	0
except	except	c-acp	except	except	0
they	they	pns32	they	they	0
cease	cease	vvb	cease	cease	0
frō	frō	p-acp	from	from	0
their	their	po32	their	their	0
sowing	sowing	vvg	sowing	sow	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
they	they	pns32	they	they	0
(	(	(	(	(	0
like	like	av-j	like	like	0
senselesse	senselesse	j	senseless	senseless	0
Swine	Swine	n1	Swine	swine	0
)	)	)	)	)	0
will	will	vmb	will	will	0
needes	needes	av	needs	needs	0
wal	wal	n1	wall	wall	0
∣	∣	sy	∣	∣	0
lowe	lowe	av-j	low	low	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
puddle	puddle	n1	puddle	puddle	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
theeatned	theeatned	vvn	theeatned	theeatn	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
scriptures	scriptures	n2	scriptures	scripture	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
which	which	r-crq	which	which	0
sowers	sowers	n2	sower's	sower	0
are	are	vbr	are	be	0
