MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Know	Know	vvb	Know	know	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
Stranger	Stranger	n1	Stranger	stranger	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Pilgrimage	Pilgrimage	n1	Pilgrimage	pilgrimage	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
late	late	j	late	late	0
and	and	cc	and	and	0
present	present	j	present	present	0
rouling	rouling	j-vvg	ruling	roll	0
posture	posture	n1	posture	posture	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wheels	wheels	n2	wheels	wheel	0
of	of	pp-f	of	of	0
Providence	Providence	n1	Providence	providence	0
;	;	;	;	;	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
seen	seen	vvn	seen	see	0
the	the	dt	the	the	0
times	times	n2	times	time	0
tempestuous	tempestuous	j	tempestuous	tempestuous	0
,	,	,	,	,	0
and	and	cc	and	and	0
perilous	perilous	j	perilous	perilous	0
;	;	;	;	;	0
and	and	cc	and	and	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
great	great	j	great	great	0
Soveraign	Soveraign	n-jn	Sovereign	sovereign	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
seen	seen	vvn	seen	see	0
good	good	j	good	good	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
an	an	dt	and	a	0
instance	instance	n1	instance	instance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
time	time	n1	time	time	0
,	,	,	,	,	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Person	Person	n1	Person	person	0
and	and	cc	and	and	0
Family	Family	n1	Family	family	0
.	.	.	.	.	1
Its	Its	po31	Its	its	0
good	good	j	good	good	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
self	self	n1	self	self	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
Relations	Relations	n2	Relations	relation	0
that	that	cst	that	that	0
yet	yet	av	yet	yet	0
survive	survive	vvi	survive	survive	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
