IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
easie	easie	j	easy	easy	0
as	as	c-acp	as	as	0
ridiculous	ridiculous	j	ridiculous	ridiculous	0
(	(	(	(	(	0
Right	Right	j-jn	Right	right	0
Wordhipfull	Wordhipfull	j	Wordhipfull	wordhipfull	0
)	)	)	)	)	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
officious	officious	j	officious	officious	0
By	By	p-acp	By	by	0
fauours	fauours	n2	favours	favour	0
bound	bound	vvn	bound	bind	0
:	:	:	:	:	0
to	to	pc-acp	to	to	0
promise	promise	vvi	promise	promise	0
very	very	av	very	very	0
faire	faire	j	fair	fair	0
,	,	,	,	,	0
But	But	cc-acp	But	but	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
and	and	cc	and	and	0
pay	pay	vvi	pay	pay	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
care	care	n1	care	care	0
.	.	.	.	.	1
Heer's	Heer's	av|vbz	Here's	here|be	0
all	all	d	all	all	0
the	the	dt	the	the	0
labour	labour	n1	labour	labour	0
,	,	,	,	,	0
this	this	d	this	this	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
stop	stop	n1	stop	stop	0
.	.	.	.	.	1
This	This	d	This	this	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
flower	flower	n1	flower	flower	0
of	of	pp-f	of	of	0
frequent	frequent	j	frequent	frequent	0
promise	promise	n1	promise	promise	0
crop	crop	n1	crop	crop	0
.	.	.	.	.	1
Since	Since	p-acp	Since	since	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
promise	promise	vvi	promise	promise	0
much	much	d	much	much	0
,	,	,	,	,	0
and	and	cc	and	and	0
nought	nought	pi	nought	nought	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
,	,	,	,	,	0
Is	Is	vbz	Is	be	0
the	the	dt	the	the	0
chiefe	chiefe	j-jn	chief	chief	0
badge	badge	n1	badge	badge	0
vaine-glory	vaine-glory	n1	vainglory	vainglory	0
to	to	pc-acp	to	to	0
display	display	vvi	display	display	0
:	:	:	:	:	0
And	And	cc	And	and	0
with	with	p-acp	with	with	0
