Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
vided	vided	vvd	vided	vide	0
a	a	dt	a	a	0
PRESENT	PRESENT	n1	PRESENT	present	0
proporti	proporti	fw-la	proporti	proporti	0
∣	∣	sy	∣	∣	0
onable	onable	j	onable	onable	0
to	to	pc-acp	to	to	0
my	my	po11	my	my	0
skill	skill	n1	skill	skill	0
my	my	po11	my	my	0
time	time	n1	time	time	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Honors	Honors	ng1	Honours	honour	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
me	me	pno11	me	i	0
,	,	,	,	,	0
short	short	j	short	short	0
:	:	:	:	:	0
Your	Your	po22	Your	your	0
desire	desire	n1	desire	desire	0
many	many	d	many	many	0
times	times	n2	times	time	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
others	others	n2-jn	others	other	0
writing	writing	n1	writing	writing	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
made	made	vvd	made	make	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
this	this	d	this	this	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
owne	owne	d	own	own	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
;	;	;	;	;	0
a	a	dt	a	a	0
rapso	rapso	fw-la	rapso	rapso	0
∣	∣	sy	∣	∣	0
die	die	n1	die	die	0
of	of	pp-f	of	of	0
resolves	resolves	vvz	resolves	resolve	0
and	and	cc	and	and	0
observations	observations	n2	observations	observation	0
,	,	,	,	,	0
some	some	d	some	some	0
for	for	p-acp	for	for	0
contemplation	contemplation	n1	contemplation	contemplation	0
,	,	,	,	,	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
for	for	p-acp	for	for	0
caution	caution	n1	caution	caution	0
,	,	,	,	,	0
the	the	dt	the	the	0
first	first	ord	first	first	0
divine	divine	vvi	divine	divine	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	j-jn	other	other	0
morall	morall	n1	moral	moral	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
lose	lose	vvb	loose	lose	0
an	an	dt	and	a	0
houre	houre	n1	hour	hour	0
from	from	p-acp	from	from	0
better	better	jc	better	better	0
and	and	cc	and	and	0
graver	graver	jc	graver	grave	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
throw	throw	vvb	throw	throw	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
way	way	n1	way	way	0
on	on	p-acp	on	on	0
these	these	d	these	these	0
;	;	;	;	;	0
wher	wher	q-crq	where	where	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
what	what	q-crq	what	what	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
o	o	fw-la	o	o	0
∣	∣	sy	∣	∣	0
thers	thers	pc-acp|vbz	the	there|be	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
