Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
,	,	,	,	,	0
IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
owe	owe	vvb	owe	owe	0
the	the	dt	the	the	0
largest	largest	js	largest	large	0
acknowledgment	acknowledgment	n1	acknowledgment	acknowledgement	0
ima	ima	n1	ima	ima	0
∣	∣	sy	∣	∣	0
ginable	ginable	j	ginable	ginable	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
kindnesses	kindnesses	n2	kindnesses	kindness	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
shewed	shewed	vvn	showed	show	0
me	me	pno11	me	i	0
,	,	,	,	,	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
themselves	themselves	px32	themselves	themselves	0
very	very	av	very	very	0
Great	Great	j	Great	great	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
very	very	av	very	very	0
Singular	Singular	j	Singular	singular	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Generous	Generous	j	Generous	generous	0
Act	Act	n1	Act	act	0
,	,	,	,	,	0
so	so	av	so	so	0
liberally	liberally	av-j	liberally	liberal	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
encourage	encourage	vvi	encourage	encourage	0
Mr.	Mr.	n1	Mr.	mr.	1
Kentish	Kentish	np1	Kentish	Kentish	0
and	and	cc	and	and	0
Me	Me	pno11	Me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Rare	Rare	j	Rare	rare	0
and	and	cc	and	and	0
Peculiar	Peculiar	j	Peculiar	peculiar	0
Generosity	Generosity	n1	Generosity	generosity	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
draw	draw	vvi	draw	draw	0
the	the	dt	the	the	0
Testimonies	Testimonies	n2	Testimonies	testimony	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Love	Love	n1	Love	love	0
and	and	cc	and	and	0
Respect	Respect	n1	Respect	respect	0
during	during	p-acp	during	during	0
my	my	po11	my	my	0
Long	Long	j	Long	long	0
and	and	cc	and	and	0
Doleful	Doleful	j	Doleful	doleful	0
Sickness	Sickness	n1	Sickness	sickness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
me	me	pno11	me	i	0
for	for	p-acp	for	for	0
two	two	crd	two	two	0
Years	Years	n2	Years	year	0
incapable	incapable	j	incapable	incapable	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
any	any	d	any	any	0
way	way	n1	way	way	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
viceable	viceable	j	viceable	viceable	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
impossible	impossible	j	impossible	impossible	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
forget	forget	vvi	forget	forget	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Favor	Favor	n1	Favour	favour	0
,	,	,	,	,	0
and	and	cc	and	and	0
equally	equally	av-jn	equally	equal	0
impossible	impossible	j	impossible	impossible	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
express	express	vvi	express	express	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
.	.	.	.	.	1
At	At	p-acp	At	at	0
the	the	dt	the	the	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
Mr.	Mr.	n1	Mr.	mr.	1
Dun	Dun	np1	Dun	Dun	0
∣	∣	sy	∣	∣	0
well	well	av	well	well	0
,	,	,	,	,	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
number	number	n1	number	number	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Preached	Preached	vvn	Preached	preach	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
following	following	vvg	following	follow	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
ject	ject	n1	ject	ject	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
request	request	n1	request	request	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
great	great	j	great	great	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
number	number	n1	number	number	0
,	,	,	,	,	0
it	it	pn31	it	it	0
comes	comes	vvz	comes	come	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
World	World	n1	World	world	0
:	:	:	:	:	0
And	And	cc	And	and	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
willing	willing	j	willing	willing	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Light	Light	n1	Light	light	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
lies	lies	vvz	lies	lie	0
,	,	,	,	,	0
