Right	Right	av-jn	Right	right	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
Father	Father	n1	Father	father	0
:	:	:	:	:	0
I	I	pns11	I	i	0
Write	Write	vvb	Write	write	0
not	not	xx	not	not	0
this	this	d	this	this	0
vnto	vnto	p-acp	unto	unto	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
by	by	p-acp	by	by	0
base	base	j	base	base	0
flattery	flattery	n1	flattery	flattery	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
beg	beg	vvi	beg	beg	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
endea	endea	n1	endea	endea	0
∣	∣	sy	∣	∣	0
uour	uour	vvb	uour	uour	0
alwayes	alwayes	av	always	always	0
to	to	pc-acp	to	to	0
support	support	vvi	support	support	0
my	my	po11	my	my	0
meane	meane	j	mean	mean	0
estate	estate	n1	estate	estate	0
by	by	p-acp	by	by	0
meditating	meditating	vvg	meditating	meditate	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
lesson	lesson	n1	lesson	lesson	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
state	state	n1	state	state	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
contented	contented	vvn	contented	content	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
came	came	vvd	came	come	0
naked	naked	j	naked	naked	0
into	into	p-acp	into	into	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
so	so	av	so	so	0
we	we	pns12	we	we	0
shall	shall	vmb	shall	shall	0
all	all	d	all	all	0
returne	returne	n1	return	return	0
na	na	fw-fr	na	na	0
∣	∣	sy	∣	∣	0
ked	ked	j	ked	ked	0
hence	hence	av	hence	hence	0
againe	againe	av	again	again	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
I	I	pns11	I	i	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sume	sume	n1	fume	fume	0
to	to	p-acp	to	to	0
affixe	affixe	vvi	affix	affix	0
these	these	d	these	these	0
few	few	d	few	few	0
lines	lines	n2	lines	line	0
vnto	vnto	p-acp	unto	unto	0
