IT	IT	pn31	IT	it	0
is	is	vbz	is	be	0
sayde	sayde	vvn	said	say	0
,	,	,	,	,	0
(	(	(	(	(	0
dread	dread	j	dread	dread	0
Soveraigne	Soveraigne	n-jn	Sovereign	sovereign	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
Salomon	Salomon	np1	Salomon	Salomon	0
,	,	,	,	,	0
that	that	cst	that	that	0
great	great	j	great	great	0
King	King	n1	King	king	0
of	of	pp-f	of	of	0
Wisedome	Wisedome	n1	Wisdom	wisdom	0
,	,	,	,	,	0
Vertue	Vertue	n1	Virtue	virtue	0
,	,	,	,	,	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Kinges	Kinges	ng1	Kings	king	0
favour	favour	n1	favour	favour	0
,	,	,	,	,	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
dew	dew	n1	due	dew	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
grasse	grasse	n1	grass	grass	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
hee	hee	pns31	he	he	0
should	should	vmd	should	shall	0
say	say	vvi	say	say	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
or	or	cc	or	or	0
loving	loving	j-vvg	loving	love	0
countenance	countenance	n1	countenance	countenance	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
to	to	p-acp	to	to	0
Vertuous	Vertuous	j	Virtuous	virtuous	0
Workes	Workes	vvz	Works	work	0
,	,	,	,	,	0
both	both	d	both	both	0
encourageth	encourageth	vvz	encourageth	encourage	0
the	the	dt	the	the	0
Workers	Workers	n2	Workers	worker	0
,	,	,	,	,	0
and	and	cc	and	and	0
maketh	maketh	vv2	makes	make	0
the	the	pno32	thee	they	0
Works	Works	vvz	Works	work	0
more	more	dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
to	to	pc-acp	to	to	0
flowrish	flowrish	vvi	flourish	flourish	0
within	within	p-acp	within	within	0
his	his	po31	his	his	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
other	other	j-jn	other	other	0
Proverbe	Proverbe	n1	Proverb	proverb	0
,	,	,	,	,	0
Virtus	Virtus	fw-la	Virtus	virtus	0
laudata	laudata	fw-la	laudata	laudata	0
crescit	crescit	fw-la	crescit	crescit	0
.	.	.	.	.	1
The	The	dt	The	the	0
efficacie	efficacie	n1	efficacy	efficacy	0
and	and	cc	and	and	0
validitie	validitie	n1	validity	validity	0
of	of	pp-f	of	of	0
eyther	eyther	d	either	either	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
,	,	,	,	,	0
I	I	pns11	I	i	0
,	,	,	,	,	0
(	(	(	(	(	0
though	though	cs	though	though	0
a	a	dt	a	a	0
verie	verie	j	very	very	0
meane	meane	j	mean	mean	0
Instrument	Instrument	n1	Instrument	instrument	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
verie	verie	j	very	very	0
meane	meane	j	mean	mean	0
Worke	Worke	n1	Work	work	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
found	found	vvn	found	find	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
accomplished	accomplished	vvn	accomplished	accomplish	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
High	High	j	High	high	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
,	,	,	,	,	0
(	(	(	(	(	0
whom	whom	r-crq	whom	who	0
GOD	GOD	np1	GOD	God	0
hath	hath	vhz	hath	have	0
endued	endued	vvn	endued	endue	0
as	as	p-acp	as	as	0
another	another	j-jn	another	another	0
Salomon	Salomon	np1	Salomon	Salomon	0
