SIRS	SIRS	np1	SIRS	Sirs	0
,	,	,	,	,	0
YOƲ	YOƲ	np1	YOƲ	YOƲ	0
are	are	vbr	are	be	0
both	both	d	both	both	0
Adventurers	Adventurers	n2	Adventurers	adventurer	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
Estate	Estate	n1	Estate	estate	0
,	,	,	,	,	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
Life	Life	n1	Life	life	0
:	:	:	:	:	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
tell	tell	vvi	tell	tell	0
you	you	pn22	you	you	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
an	an	dt	and	a	0
Adventurer	Adventurer	n1	Adventurer	adventurer	0
too	too	av	too	too	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
presume	presume	vvi	presume	presume	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
pany	pany	n1	pany	pany	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ventured	ventured	vvn	ventured	venture	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
abroad	abroad	av	abroad	abroad	0
in	in	p-acp	in	in	0
Print	Print	n1	Print	print	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
laughed	laughed	vvn	laughed	laugh	0
at	at	p-acp	at	at	0
for	for	p-acp	for	for	0
my	my	po11	my	my	0
good	good	j	good	good	0
mean	mean	n1	mean	mean	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
so	so	av	so	so	0
break	break	vvi	break	break	0
the	the	dt	the	the	0
credit	credit	n1	credit	credit	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ʋnder	Ʋnder	n1	Ʋnder	ʋnder	0
∣	∣	sy	∣	∣	0
standing	standing	vvg	standing	stand	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
never	never	av-x	never	never	0
dare	dare	vvi	dare	dare	0
to	to	pc-acp	to	to	0
shew	shew	vvi	show	show	0
my	my	po11	my	my	0
face	face	n1	face	face	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Exchange	Exchange	n1	Exchange	exchange	0
of	of	pp-f	of	of	0
(	(	(	(	(	0
conceited	conceited	vvn	conceited	conceit	0
)	)	)	)	)	0
Wits	Wits	n2	Wits	wit	0
again	again	av	again	again	0
.	.	.	.	.	1
This	This	d	This	this	0
dish	dish	n1	dish	dish	0
of	of	pp-f	of	of	0
Discourse	Discourse	n1	Discourse	discourse	0
was	was	vbds	was	be	0
intended	intended	vvn	intended	intend	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
at	at	p-acp	at	at	0
first	first	ord	first	first	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
manners	manners	n2	manners	manner	0
to	to	pc-acp	to	to	0
let	let	vvi	let	let	0
my	my	po11	my	my	0
Lord	Lord	n1	Lord	lord	0
have	have	vhb	have	have	0
the	the	dt	the	the	0
first	first	ord	first	first	0
cut	cut	vvd	cut	cut	0
,	,	,	,	,	0
the	the	dt	the	the	0
Pye	Pye	n1	Pie	pie	0
being	being	vbg	being	be	0
his	his	po31	his	his	0
own	own	d	own	own	0
.	.	.	.	.	1
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
accept	accept	vvb	accept	accept	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
as	as	c-acp	as	as	0
'tis	'tis	pn31|vbz	it's	it|be	0
drest	drest	vvn	dressed	dress	0
,	,	,	,	,	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
stay	stay	vvi	stay	stay	0
your	your	po22	your	your	0
stomachs	stomachs	n2	stomachs	stomach	0
,	,	,	,	,	0
and	and	cc	and	and	0
I'le	I'le	pns11|vmb	I'll	I|will	0
promise	promise	vvi	promise	promise	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
next	next	ord	next	next	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
better	better	av-jc	better	better	0
done	done	vdn	done	do	0
.	.	.	.	.	1
'Tis	'Tis	pn31|vbz	It's	it|be	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
serve	serve	vvi	serve	serve	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
at	at	p-acp	at	at	0
present	present	j	present	present	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
questionable	questionable	j	questionable	questionable	0
whether	whether	cs	whither	whether	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
served	served	vvn	served	serve	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
or	or	cc	or	or	0
no	no	uh-dx	no	no	0
.	.	.	.	.	1
Here	Here	av	Here	here	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
A	A	dt	A	a	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
Mary-Land	Mary-Land	n1	Mary-Land	mary-land	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
say	say	vvi	say	say	0
'tis	'tis	pn31|vbz	it's	it|be	0
weakly	weakly	av-j	weakly	weak	0
done	done	vdn	done	do	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
help	help	vvi	help	help	0
it	it	pn31	it	it	0
,	,	,	,	,	0
'tis	'tis	pn31|vbz	it's	it|be	0
as	as	p-acp	as	as	0
