Friends	Friends	ng1	Friends	friend	0
,	,	,	,	,	0
HOw	HOw	c-crq	HOw	how	0
greatly	greatly	av-j	greatly	great	0
hath	hath	vhz	hath	have	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
appea	appea	uh	appea	appea	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
raising	raising	vvg	raising	raise	0
up	up	a-acp	up	up	0
many	many	d	many	many	0
Instruments	Instruments	n2	Instruments	instrument	0
to	to	pc-acp	to	to	0
sound	sound	vvi	found	sound	0
forth	forth	av	forth	forth	0
his	his	po31	his	his	0
glorious	glorious	j	glorious	glorious	0
Truth	Truth	n1	Truth	truth	0
?	?	?	?	?	0
yet	yet	av	yet	yet	0
many	many	d	many	many	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
sen	sen	av	sen	then	0
∣	∣	sy	∣	∣	0
sible	sible	j-u	sible	sible	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Work	Work	n1	Work	work	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
doing	doing	vdg	doing	do	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
setting	setting	vvg	setting	set	0
up	up	a-acp	up	up	0
his	his	po31	his	his	0
Spiritual	Spiritual	j	Spiritual	spiritual	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
establishing	establishing	vvg	establishing	establish	0
Righteous	Righteous	j	Righteous	righteous	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
;	;	;	;	;	0
and	and	cc	and	and	0
all	all	d	all	all	0
those	those	d	those	those	0
that	that	cst	that	that	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
this	this	d	this	this	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
im	im	pno31	im	he	0
be	be	vbi	be	be	0
ashamed	ashamed	j	ashamed	ashamed	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
go	go	vvi	go	go	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
come	come	vvn	come	come	0
to	to	pc-acp	to	to	0
restore	restore	vvi	restore	restore	0
Man	Man	n1	Man	man	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
mitive	mitive	j	mitive	mitive	0
purity	purity	n1	purity	purity	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
first	first	ord	first	first	0
created	created	vvn	created	create	0
in	in	p-acp	in	in	0
:	:	:	:	:	0
Man	Man	n1	Man	man	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
drove	drove	vvd	drove	drive	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
reason	reason	n1	reason	reason	0
of	of	pp-f	of	of	0
Transgressions	Transgressions	n2	Transgressions	transgression	0
,	,	,	,	,	0
and	and	cc	and	and	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
Servant	Servant	n1	Servant	servant	0
to	to	p-acp	to	to	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
and	and	cc	and	and	0
been	been	vbn	been	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Life	Life	n1	Life	life	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
refreshments	refreshments	n2	refreshments	refreshment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
living	living	j-vvg	living	live	0
presence	presence	n1	presence	presence	0
,	,	,	,	,	0
not	not	xx	not	not	0
knowing	knowing	vvg	knowing	know	0
the	the	dt	the	the	0
motions	motions	n2	motions	motion	0
and	and	cc	and	and	0
leadings	leadings	n2	leadings	leading	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
hath	hath	vhz	hath	have	0
his	his	po31	his	his	0
ear	ear	n1	ear	ear	0
been	been	vbn	been	be	0
open	open	j	open	open	0
to	to	pc-acp	to	to	0
hear	hear	vvi	hear	hear	0
the	the	dt	the	the	0
voice	voice	n1	voice	voice	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
sensible	sensible	j	sensible	sensible	0
feeling	feeling	n-vvg	feeling	feel	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Life	Life	n1	Life	life	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
