Reverend	Reverend	n-jn	Reverend	reverend	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
IN	IN	p-acp	IN	in	0
compliance	compliance	n1	compliance	compliance	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Affectio	Affectio	fw-la	Affectio	affectio	0
∣	∣	sy	∣	∣	0
nate	nate	fw-fr	nate	nate	0
Importunity	Importunity	n1	Importunity	importunity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Obedience	Obedience	n1	Obedience	obedience	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Acknowledged	Acknowledged	vvn	Acknowledged	acknowledge	0
Autho	Autho	np1	Autho	Autho	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
,	,	,	,	,	0
I	I	pns11	I	i	0
now	now	av	now	now	0
humbly	humbly	av-j	humbly	humble	0
offer	offer	vvi	offer	offer	0
you	you	pn22	you	you	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
few	few	d	few	few	0
others	others	n2-jn	others	other	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
wrested	wrested	vvn	wrested	wrest	0
from	from	p-acp	from	from	0
me	me	pno11	me	i	0
.	.	.	.	.	1
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
always	always	av	always	always	0
been	been	vbn	been	be	0
accounted	accounted	vvn	accounted	account	0
an	an	dt	and	a	0
Ill	Ill	j-jn	Ill	ill	0
Omen	Omen	n1	Omen	omen	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
Victim	Victim	n1	Victim	victim	0
comes	comes	vvz	comes	come	0
unwillingly	unwillingly	av-j	unwillingly	unwilling	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Al	Al	d	All	all	0
∣	∣	sy	∣	∣	0
tar	tar	n1	tar	tar	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
Conscience	Conscience	n1	Conscience	conscience	0
can	can	vmb	can	can	0
avouch	avouch	vvi	avouch	avouch	0
this	this	d	this	this	0
for	for	p-acp	for	for	0
me	me	pno11	me	i	0
,	,	,	,	,	0
That	That	cst	That	that	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
come	come	vvn	come	come	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
willingly	willingly	av-vvg	willingly	will	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Work	Work	n1	Work	work	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
a	a	dt	a	a	0
prospect	prospect	n1	prospect	prospect	0
of	of	pp-f	of	of	0
serving	serving	vvg	serving	serve	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
Ends	Ends	n2	Ends	end	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Ministry	Ministry	n1	Ministry	ministry	0
.	.	.	.	.	1
'Twas	'Twas	pn31|vbds	'Twas	it|be	0
your	your	po22	your	your	0
Ʋnanimous	Ʋnanimous	j	Ʋnanimous	ʋnanimous	0
Vote	Vote	n1	Vote	vote	0
,	,	,	,	,	0
that	that	cst	that	that	0
laid	laid	vvd	laid	lay	0
the	the	dt	the	the	0
Injunction	Injunction	n1	Injunction	injunction	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Pulpit-work	Pulpit-work	n1	Pulpit-work	pulpit-work	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
;	;	;	;	;	0
to	to	p-acp	to	to	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
though	though	cs	though	though	0
conscious	conscious	j	conscious	conscious	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
own	own	d	own	own	0
Ʋnfitness	Ʋnfitness	n1	Ʋnfitness	ʋnfitness	0
)	)	)	)	)	0
I	I	pns11	I	i	0
readily	readily	av-j	readily	ready	0
enough	enough	av-d	enough	enough	0
yielded	yielded	vvn	yielded	yield	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
after	after	p-acp	after	after	0
my	my	po11	my	my	0
utmost	utmost	j	utmost	utmost	0
Endeavours	Endeavours	n2	Endeavours	endeavour	0
to	to	pc-acp	to	to	0
prevent	prevent	vvi	prevent	prevent	0
it	it	pn31	it	it	0
,	,	,	,	,	0
you	you	pn22	you	you	0
so	so	av	so	so	0
ir	ir	zz	ir	ir	0
∣	∣	sy	∣	∣	0
resistibly	resistibly	av-j	resistible	resistible	0
desired	desired	vvd	desired	desire	0
its	its	po31	its	its	0
Publication	Publication	n1	Publication	publication	0
,	,	,	,	,	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
troubled	troubled	vvn	troubled	trouble	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
not	not	xx	not	not	0
from	from	p-acp	from	from	0
any	any	d	any	any	0
sullen	sullen	j	sullen	sullen	0
Aversion	Aversion	n1	Aversion	aversion	0
to	to	p-acp	to	to	0
