IF	IF	cs	IF	if	0
ever	ever	av	ever	ever	0
Sermon	Sermon	n1	Sermon	sermon	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
disadvantages	disadvantages	n2	disadvantages	disadvantage	0
whereby	whereby	c-crq	whereby	whereby	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
unacceptable	unacceptable	j	unacceptable	unacceptable	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
Auditory	Auditory	j	Auditory	auditory	0
,	,	,	,	,	0
this	this	d	this	this	0
was	was	vbds	was	be	0
it	it	pn31	it	it	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
besides	besides	p-acp	beside	beside	0
mine	mine	po11	mine	my	0
uttter	uttter	n1	uttter	uttter	0
disabilities	disabilities	n2	disabilities	disability	0
to	to	pc-acp	to	to	0
prepare	prepare	vvi	prepare	prepare	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
fit	fit	j	fit	fit	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
learned	learned	j	learned	learned	0
and	and	cc	and	and	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
cerning	cerning	j	cerning	cerning	0
eares	eares	n2	ears	ear	0
and	and	cc	and	and	0
Judgements	Judgements	n2	Judgements	judgement	0
;	;	;	;	;	0
the	the	dt	the	the	0
two	two	crd	two	two	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
spoile	spoile	vvi	spoil	spoil	0
delivery	delivery	n1	delivery	delivery	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
child	child	n1	child	child	0
,	,	,	,	,	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
,	,	,	,	,	0
was	was	vbds	was	be	0
come	come	vvn	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
birth	birth	n1	birth	birth	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
come	come	vvn	come	come	0
upon	upon	p-acp	upon	upon	0
mee	mee	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
were	were	vbdr	were	be	0
strait	strait	av-j	strait	straight	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
perplexity	perplexity	n1	perplexity	perplexity	0
of	of	pp-f	of	of	0
spirit	spirit	n1	spirit	spirit	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
sear	sear	n1	sear	sear	0
of	of	pp-f	of	of	0
stopping	stopping	vvg	stopping	stop	0
your	your	po22	your	your	0
other	other	j-jn	other	other	0
occasions	occasions	n2	occasions	occasion	0
did	did	vdd	did	do	0
so	so	av	so	so	0
still	still	av	still	still	0
lie	lie	vvi	lie	lie	0
before	before	p-acp	before	before	0
me	me	pno11	me	i	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
owne	owne	d	own	own	0
poore	poore	j	poor	poor	0
Family	Family	n1	Family	family	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inundation	inundation	n1	inundation	inundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Enemy	Enemy	n1	Enemy	enemy	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Association	Association	n1	Association	association	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
very	very	j	very	very	0
instant	instant	n-jn	instant	instant	0
,	,	,	,	,	0
did	did	vdd	did	do	0
so	so	av	so	so	0
follow	follow	vvi	follow	follow	0
me	me	pno11	me	i	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
strait	strait	n1	strait	strait	0
between	between	p-acp	between	between	0
these	these	d	these	these	0
two	two	crd	two	two	0
,	,	,	,	,	0
I	I	pns11	I	i	0
stood	stood	vvd	stood	stand	0
your	your	po22	your	your	0
Orator	Orator	n1	Orator	orator	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
I	I	pns11	I	i	0
see	see	vvb	see	see	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
a	a	dt	a	a	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
happinesse	happinesse	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
labour	labour	vvi	labour	labour	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
and	and	cc	and	and	0
obey	obey	vvi	obey	obey	0
you	you	pn22	you	you	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
your	your	po22	your	your	0
acceptance	acceptance	n1	acceptance	acceptance	0
che	che	pns11	i	i	0
∣	∣	sy	∣	∣	0
risheth	risheth	vvz	risheth	rish	0
and	and	cc	and	and	0
encourageth	encourageth	vvz	encourageth	encourage	0
such	such	d	such	such	0
poore	poore	j	poor	poor	0
endeavours	endeavours	n2	endeavours	endeavour	0
.	.	.	.	.	1
The	The	dt	The	the	0
subject	subject	n-jn	subject	subject	0
I	I	pns11	I	i	0
fixed	fixed	vvd	fixed	fix	0
upon	upon	p-acp	upon	upon	0
,	,	,	,	,	0
I	I	pns11	I	i	0
purposely	purposely	av	purposely	purposely	0
chose	chose	vvd	chosen	choose	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Mille	Mille	np1	Mille	Mille	0
∣	∣	sy	∣	∣	0
nary	nary	n1	nary	nary	0
Opinion	Opinion	n1	Opinion	opinion	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
judge	judge	vvi	judge	judge	0
erroneous	erroneous	j	erroneous	erroneous	0
,	,	,	,	,	0
might	might	vmd	might	may	0
not	not	xx	not	not	0
goe	goe	vvi	go	go	0
on	on	p-acp	on	on	0
altogether	altogether	av	altogether	altogether	0
uncontrolled	uncontrolled	j	uncontrolled	uncontrolled	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
man	man	n1	man	man	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
ano	ano	av	anon	anon	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
truth	truth	n1	truth	truth	0
without	without	p-acp	without	without	0
gainsaying	gainsaying	vvg	gainsaying	gainsay	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
ceive	ceive	vvb	ceive	ceive	0
some	some	d	some	some	0
check	check	n1	check	check	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
way	way	n1	way	way	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
bee	bee	vbi	be	be	0
shewed	shewed	vvn	showed	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
Posse	Posse	fw-la	Posse	posse	0
vinci	vinci	fw-la	vinci	vinci	0
Hannibalem	Hannibalem	fw-la	Hannibalem	hannibalem	0
,	,	,	,	,	0
that	that	cst	that	that	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
faire	faire	j	fair	fair	0
possibility	possibility	n1	possibility	possibility	0
that	that	cst	that	that	0
that	that	d	that	that	0
Opinion	Opinion	n1	Opinion	opinion	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
falshood	falshood	n1	falsehood	falsehood	0
.	.	.	.	.	1
Errors	Errors	n2	Errors	error	0
sometimes	sometimes	av	sometime	sometime	0
,	,	,	,	,	0
and	and	cc	and	and	0
uncertainties	uncertainties	n2	uncertainties	uncertainty	0
often	often	av	often	often	0
,	,	,	,	,	0
doe	doe	vdb	do	do	0
get	get	vvi	get	get	0
the	the	dt	the	the	0
repute	repute	n1	repute	repute	0
of	of	pp-f	of	of	0
undoubted	undoubted	j	undoubted	undoubted	0
truths	truths	n2	truths	truth	0
by	by	p-acp	by	by	0
going	going	vvg	going	go	0
too	too	av	too	too	0
long	long	av-j	long	long	0
uncontradicted	uncontradicted	vvd	uncontradicted	uncontradict	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
challenge	challenge	vvi	challenge	challenge	0
that	that	d	that	that	0
opinion	opinion	n1	opinion	opinion	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
so	so	av	so	so	0
current	current	j	current	current	0
and	and	cc	and	and	0
common	common	j	common	common	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
long	long	av-j	long	long	0
run	run	vvn	run	run	0
from	from	p-acp	from	from	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
