SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
SO	SO	av	SO	so	0
remarkeable	remarkeable	j	remarkable	remarkable	0
,	,	,	,	,	0
and	and	cc	and	and	0
conspicu	conspicu	fw-la	conspicu	conspicu	0
∣	∣	sy	∣	∣	0
ous	ous	j	ous	ous	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
neighbouring	neighbouring	j-vvg	neighbouring	neighbour	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
expressions	expressions	n2	expressions	expression	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
noble	noble	j	noble	noble	0
patronage	patronage	n1	patronage	patronage	0
,	,	,	,	,	0
and	and	cc	and	and	0
support	support	vvi	support	support	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
ministry	ministry	n1	ministry	ministry	0
,	,	,	,	,	0
that	that	cst	that	that	0
each	each	d	each	each	0
eye	eye	n1	eye	eye	0
(	(	(	(	(	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
)	)	)	)	)	0
observes	observes	vvz	observes	observe	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
tongues	tongues	n2	tongues	tongue	0
speake	speake	vvb	speak	speak	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
every	every	d	every	every	0
pious	pious	j	pious	pious	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
reaped	reaped	vvd	reaped	reap	0
any	any	d	any	any	0
profit	profit	n1	profit	profit	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
poore	poore	j	poor	poor	0
,	,	,	,	,	0
and	and	cc	and	and	0
